,Unnamed: 0.1,Unnamed: 0,id,sentence,label,codemixed
5103,8662,5341,65680,"@USER Yes, Joy @USER ?....  You were about to say Six-and-a-half years?"" Because that's correct, you sociopath.  You are ""stuck with this @USER ,""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @USER  🇺🇸 #WINNING""",OFF,0
123,202,11706,16069,@USER @USER @USER She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.,OFF,0
2810,4743,2933,65340,@USER @USER @USER @USER @USER Hmmmm what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK?   It’s a framework under which we operate. We’re not the victim until we leave and are then subject to rules we don’t even control.  It’s a #BrexitShambles. Let’s stop it.,OFF,0
3283,5558,1144,30033,(But look how cranky she is! URL ),NOT,0
2892,4876,11104,82852,@USER The monuments that will be torn down in the next 10 years?  Much to the consternation of we conservatives,OFF,0
3479,5891,5809,77514,@USER To be very honest it’s also wrong to disregard stats. Hazard is an attacker and isn’t pegged with any sort of defensive duties. He is always with the ball (as the main man/his’ style) so if his G+A stats aren’t as good as people expect they have every right to question his rating,NOT,0
114,185,11322,88542,@USER Every one is on these social media platforms arguing about who is racist and who isn't while the powers that be manipulate it to push their agendas and gain power.  And shit.  I know exactly what ur saying im pretty liberal guy and i can't stand the racism discussions.,OFF,0
1318,2278,5386,11623,@USER I've seen people with some the most beautiful (not to mention original) art i last my eyes on. but only have 70 followers because they get buried by half-assed bullshit. all because they're not pals with someone popular,OFF,0
5190,8812,4657,37674,@USER As he jumps into his private plane to fly off into the sunset,NOT,0
3265,5531,3810,94146,@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.,OFF,0
2388,4031,7818,18105,@USER This is nothing more than an opportunity for the liberals to crate more false headlines while cherry picking statements and distorting their meaning. This is just a stall tactic and a deflection from reality.,NOT,0
1927,3283,2430,49018,@USER You are basically exploiting people with fear of spiders and you know there are a lot of em so you that’s why you stole that pic to scare people who are arachnophobia,NOT,0
1972,3355,6521,28465,@USER Let’s Geaux Tigers! Prove yourselves you are worthy! Show the Nation ! 🐯,NOT,0
839,1418,1783,77651,@USER @USER I'll go to the original argument that people shouldn't blanket everyone together.   Terrorists = all Muslims  Alt-Right = all conservatives  Both of these are equally dumb. Requiring specific groups to denounce their fringes means that the general populace can't differentiate.,OFF,0
1741,2973,2737,25259,@USER Ouch. She is horrible.,OFF,0
639,1076,4249,24141,@USER @USER Conservatives want the PM to submit to their friends in the wh and the Kremlin. Trudeau should stand his ground and stand for Canada,NOT,0
3741,6324,8092,61771,@USER She is an ALEC puppet. If they don’t move the string on her back that works her mouth then she does nothing.,OFF,0
910,1536,10438,99586,@USER @USER Son please don’t make me cry today because I never saw this shit,OFF,0
1303,2245,8370,20612,Honestly we all know he’s stupid but what is actually surprising is how dumb and easily persuaded the people of our country are .. he’ll say shit like this and every white redneck is screaming “YEAH MAGA BABY” URL,OFF,0
3926,6642,11274,51763,@USER I wish liberals would keep their promises,NOT,0
4196,7085,11667,79943,@USER You are here,NOT,0
3232,5464,11681,39362,@USER She is one UGLY and DUMB woman!,OFF,0
3829,6487,4703,78864,:( She is very evil. URL,OFF,0
1400,2418,220,77653,@USER She is Real Rocky 🔥🔥🔥 Oh My God !!,NOT,0
337,553,8890,55026,@USER Drama queen. #WalkAway,NOT,0
2864,4828,3771,70296,@USER @USER You are out of you damn mind! Feinstinkle had this band then leaked it! She took a lie detector test and hired a lawyer last month! She is accusing a judge of a crime that is 35 years old with no proof! Ruining a mans life over an accusation with no proof you STFU,OFF,0
3687,6222,9268,28142,@USER there is no way he is 25 35 maybe not 25,NOT,0
342,565,12348,44485,@USER Clarence Thomas was branded by Democrats but has served honorably and well for over 20 yrs. Haters are gonna hate all conservatives.,NOT,0
3142,5318,12178,80076,.@USER Liberals attack private lives when they can't attack policies. URL,NOT,0
1513,2597,11175,68168,@USER You are my best player ever,NOT,0
3141,5315,12672,88866,@USER Fudge report...then apparently she is not a socialist as you and your kind label her and is a successful capitalist but with much higher morals and opportunities for society. You have the dumbest followers.,OFF,0
528,896,10241,99456,@USER @USER The last thing parents need to learn from the liberals is the ethics of raising their own child.,NOT,0
4773,8097,12264,50648,@USER @USER Nothing more satisfying than a good scratch (or “howk” if you are a scottish badger!),NOT,0
1991,3388,4977,23582,"@USER @USER @USER fash""&lt;That's a give away phrase for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam. URL",NOT,0
5313,9020,1303,79808,#VA10 voters will not accept a Congresswoman who stands with the NRA as shooting after shooting devastates communities across the country. We need common sense gun safety laws and we need them now. URL,NOT,0
2838,4789,9442,90649,@USER How do you know she is not credible?,NOT,0
1137,1934,5307,49963,"@USER Ms Weaver is incorrect. Not once that I am aware, has any informed person who advocates gun control said they want to take away all weapons. Semi autos, yes. Better registration, yes. Better background checks, yes. Ms Weaver appears to bend"" the truth to create fear &amp; chaos.""",NOT,0
1314,2270,593,60071,@USER Character and Clinton. Cartoon maybe,OFF,0
5085,8637,7751,77672,@USER Because of obama and holder more cops are getting killed each year because they hated law enforcement and encouraged civil unrest.,OFF,0
3856,6526,3669,25898,@USER @USER @USER @USER Pressure from other liberals may make him change his mind. Their goal is the end result. They don’t care what it takes to get there.,NOT,0
5548,9424,10292,44348,@USER Dana it all has to do with politics Feinstein her number one goal is gun control. Just look at California track record he’s going to get confirmed.,NOT,0
191,322,8015,20359,@USER He has the msm covering up,NOT,0
2035,3461,8873,98165,@USER TEA. I WAS MAD WHEN I SAW THAT SHIT.,OFF,0
239,402,13061,20257,@USER She is disgusting for doing this!,OFF,0
3931,6654,6253,67980,@USER #Causality? Is it:  1. Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate? 2. Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. No causality at all. Statistics are #COHORT,OFF,0
1383,2381,346,15863,@USER Oh dear. I’m so sorry you are having migraine. I have them as well. Sending up prayers for you. ❤️😊🌹,NOT,0
5191,8815,11241,41303,@USER Canadian who came to and made good in US now disrespects those who serve and have served our country.  Appreciation?,NOT,0
903,1520,5713,81760,@USER @USER Ok can I have my two cents here!!! This is not the end of yalls friendship !!! Maybe you should actually say  Sorry first because you are the man😀😀😀 I’m not taking either side !!!! I depend on y’all and other people do too!!! I’m just a peep here!!! Let’s all  be happy!!!,NOT,0
5429,9212,1823,92958,"@USER Finally! No more terrible takes of The NFL owners are racist""""",OFF,0
3293,5574,1026,16278,@USER what the actual fuck..ill report them this is so fucked up,OFF,0
702,1191,10586,85813,@USER KKK and ANTIFA both hate groups created by the Democrats,OFF,0
4638,7858,7954,32545,@USER this is fucking hilarious,OFF,0
3692,6230,5325,36244,@USER Gitmo could resolve Holders issues along with all of Obama’s Clowns,OFF,0
13,26,11884,36902,@USER @USER As suspected this is about derailing Judge Kavanaugh’s confirmation because he is a conservative and will adhere to the Constitution and the law. He’s not an activist judge which is what they want.,NOT,0
1258,2160,5170,19230,@USER The global elitists never thought you would win. Just like our Trump. America knows your truth and knows how you are trying to help your citizens. Stay strong. America knows and supports you. The NWO will NEVER win!,NOT,0
1332,2298,1059,59620,@USER @USER You are welcome Casey.,NOT,0
1679,2863,8501,44307,"@USER There is no such thing as an Antifa warrior"". They are all coward bitches. Marcus Smart is tougher than that by far""",OFF,0
980,1657,2549,12081,@USER She is stunning!,NOT,0
1953,3317,12504,13108,@USER 😭😭😭😭😭😭 I want him 😭😭😭😭😭😭 thank god I am in the hospital to get revived.,NOT,0
1809,3077,63,20883,@USER You are lying. Stick with the facts. We pay more than that now.,NOT,0
2482,4193,11178,58493,@USER I think Becka belongs in that room with the trash making comments like that. I don't hear you denouncing ANTIFA...who ironically models their flag after the nazis.,OFF,0
3373,5705,7858,11903,@USER Lol. My 6 year old is home today ad well and was in tears as she is receiving her star of the week Award and will miss out.,NOT,0
3060,5175,3936,94717,@USER Go figure,NOT,0
1846,3149,11197,28949,@USER @USER Why is this crook walking free?,OFF,0
1197,2044,29,25440,@USER @USER @USER She?  To whom are you referring to?  Hillary?  You know what is tiresome?  Bernie supporters bashing Hillary Clinton.  She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them.  She has a positive message.  So who is dividing the left?,OFF,0
4236,7150,4361,15355,After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL,NOT,0
3547,6006,7417,90231,2019 tours will include flights and hotels.,NOT,0
3233,5465,10263,39133,@USER You think for your informatin. You are right.,NOT,0
1382,2380,4426,39829,@USER @USER What services will you cut? If the answer is 'none' what specific 'waste' will you eliminate? Without an answer to these your commitment is nothing but political flannel.,NOT,0
4965,8413,2269,73297,...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican. URL,NOT,0
3033,5127,11764,46058,@USER  Could WE get some honest Law enforcement agencies to dig into @USER Chinese Spy chauffeur. He may have been sexual assualted in High school.  Funny how an American citizen didn't qualify for the job.  VOTE #MAGA URL,OFF,0
2878,4853,4476,30089,@USER @USER an adult in the room might get things done. If that happens Liberals will take credit if not Doug will be blamed for sticking his noses inz.,NOT,0
4219,7121,4878,11679,@USER Antifa and UC Berkeley like this 👍,NOT,0
4468,7559,5797,98793,5.10am Still a crowd at Queens Park protesting the conservatives middle of the night power grab. Shame on the conservatives! What kind of party creates chaos during an election? Rather than working with their citizens to create a healthy economy? @USER #ONpoli,OFF,0
4462,7543,6125,11680,1. I got a dig bick 2. You that read wrong 3. You read that wrong too 4. You checked 5. You smiled 7. You are wondering why you're still this reading this 8. You saw that mistake... right? (On 7) 9. But did you see that I skipped 6? 10. You checked.  30 seconds you won't get back,NOT,0
2674,4516,11353,82591,@USER @USER @USER Honestly you people are seriously delusional! It’s a good thing the majority of fans in Ottawa are Educated! Because ppl like you are scary!,OFF,0
1776,3021,12703,21177,@USER  Money better spent on American Mental Health or gun control Sandy hook Vegas Concert Theater Shooting Church in Sunny Springs,OFF,0
3753,6351,4394,70414,@USER Disgusting.  He is going down and taking the whole church with him.  My God.,NOT,0
3870,6549,13108,57722,@USER @USER She is asking questions there are no answers for.,NOT,0
2239,3795,2644,47171,@USER The only thing i didn’t agree with was the match point he was following the rules i think this was more about her sex honestly all she did was call him a thief and he penalized her shit was wack,OFF,0
2454,4136,4242,47398,. she. is the most powerful woman on this earth oh my fucking god URL,OFF,0
4210,7110,6821,38062,5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL,OFF,0
40,69,3119,62905,@USER But they’re still the number one Fake News Network.,OFF,0
881,1480,4290,79646,@USER @USER James she is neck deep in her own confirmation bias she is unable to see logic and reason at this point.,NOT,0
4213,7114,330,23853,#Health &amp; #Nature under threat from #UK #US @USER URL,NOT,0
1694,2886,1884,97197,4. But I have to called an hotel to send a shuttle to come pick my mother who is sitting at @USER terminal at the airport with their agents.  5. I reminded them that she is a wheelchair passenger who cannot speak English. How will the hotel find her?,NOT,0
701,1189,12936,10144,@USER @USER I agree..but they are still conservatives at heart.  May hate 45* but still have their conservative ideals.,NOT,0
764,1298,11006,25701,@USER I have a friend who has been saying that for the past few years. You are setting yourself up for disappointment,NOT,0
1014,1714,2661,76555,@USER I told you to stop eating my booty that day but nooooo,OFF,0
3937,6662,189,18547,@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!,OFF,0
4867,8255,3453,80951,-She comes with a cage and with at least two months worth of food left and Two food bowls. (Together is a extra $30) cage was expensive! -She doesn’t have to be groomed yet due to the fact that she is still a puppy.  **she comes with the bigger cage.**  DM For more information! URL,NOT,0
934,1579,8269,97923,@USER @USER how the fuck is puting raven with derrick and dan and dr. will saying she's a mastermind when she didn't do shit put bitch about being sick and being annoying and boring. take raven out and put tyler in. he is playing a great game even the  great player who won said he's good,OFF,0
4311,7277,1714,36557,20180917: Don Pittis CBC: Is the People's Party of Canada liberal? It depends on the definition URL,NOT,0
3591,6067,162,31229,@USER This game sucks donkey balls,OFF,0
689,1168,1017,93734,@USER Bill I do not consider Democrats as Americans. Our Constitution does not mean anything to them. Most of them are uncultured uneducated and violent like Antifa. Some have already declared Judge Kavanaugh Guilty of Rape.,NOT,0
737,1255,9278,91177,@USER Amen brother. He is bringing back  america to be our great country. Bring it president donald j trump.,NOT,0
5110,8675,4310,89853,@USER hopefully you are an asu fan and not u of a,NOT,0
2898,4882,1135,59895,@USER At least brennan is smart enough to recognize that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that idiot fantasies about.,OFF,0
3262,5524,10047,46948,@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.,NOT,0
4904,8309,2105,15506,@USER just what would she lose/ She is a hero with the Cuckoo class,NOT,0
825,1394,3774,97778,@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!,OFF,0
1254,2155,5339,49221,@USER    What the fuck was that dildo rider antifa fuck going on about?,OFF,0
3445,5828,409,83153,@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!,NOT,0
5295,8988,12590,71735,@USER @USER That's how liberals interoperate the law! One more reason to make sure we flood the courts with conservative Judges.,NOT,0
2619,4418,11125,99724,@USER God did not appoint trump. The devil appointed him and I will make sure I do my part to make sure he doesn't get reelected by voting.   He is no pious man and definitely not even spiritual.  He's the scum of this earth.,OFF,0
2152,3656,11989,17480,@USER I call her the Negative Nellie who lives in my brain. I constantly battle with her. She is a creep.,OFF,0
4896,8298,1167,11746,@USER Poorly worded but he's not talking about the actual shooting. He means the aftermath with the gun control aspect.,OFF,0
4923,8342,1020,97846,@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.,OFF,0
3497,5913,9781,41114,@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?,OFF,0
307,504,5329,54209,@USER can't fucking believe it.,OFF,0
3337,5651,4564,17779,@USER @USER Love this woman Telling the truth every day WHY do conservatives have to point out the obvious.Are people really that stupid,OFF,0
1169,1990,12265,22099,@USER you've seen the reports and you might know more than me but have a look at how many businesses have closed down since the coalition of the @USER @USER and you talk of training people for business.,NOT,0
1227,2100,3320,32325,@USER They still making bread,NOT,0
3795,6415,5242,64611,@USER @USER If you want societal dregs - take a look at #antifa,NOT,0
2601,4394,1063,13486,@USER @USER @USER What was the average wage to average house price when Thatcher was in charge? That ratio is the fundamental reason. Build as many as you like but if they are not genuinely affordable you're just wasting resources.,NOT,0
5514,9366,4630,59388,@USER @USER @USER There’s a big risk (for @USER @USER )  many conservatives will drift and stick to parties like Aust Conservatives that’ll emerge to cater for this growing dissatisfaction.,NOT,0
640,1079,3533,56010,@USER Got to be about the dumbest thing ever.,OFF,0
4174,7049,8928,83593,@USER @USER Trump promotes all people. You as well. At lest they don't have BLM signs or are dressed as AntiFa and beating people. These are patches and I look at everyone defensively. The Way Cool patch was the ! Love GUNS and TITTIES! #WalkAway #MAGA #TRUMP,NOT,0
5511,9359,8226,98737,@USER Her own party doesn’t want that,NOT,0
2668,4506,7660,20868,@USER had more substantial rape charges against him that were never investigated. #AnitaHill saying Judge Kavanaugh has burden — turning US Law of innocent until proven guilty on its head. #Conservatives and @USER must put an end to this side show now. @USER has come unglued,NOT,0
68,117,10101,11977,"@USER @USER Billionaires making donations to Democrats don't help advance any left wing causes, they simply cause Democrats to act in the interest of billionaires, just like Republicans, regardless of the absurd conspiracy theories Alex Jones and PJW tell liberals"" like you.""",NOT,0
124,204,1982,43057,"@USER @USER The racist excuse every time telling it like it is"" ""against being PC"" URL",NOT,0
5455,9266,9259,98111,@USER @USER Actually you are wrong.  All of the numbers are substantially better under Trump and it's directly the effect of his tax cuts and deregulations.,NOT,0
4782,8112,5635,42458,@USER God help us. Please get out and vote!,NOT,0
730,1243,11914,62896,@USER 18 USC sec. 2383 et al. Time to press Federal criminal charges on Eric Holder and the other swamp scum. URL,OFF,0
4237,7153,860,55197,@USER Sam’s act is working. I swear she is acting!,NOT,0
3035,5133,4124,11980,"@USER @USER If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"" that want free sex and then abortions paid for by the government!""",NOT,0
1435,2467,8316,27269,@USER @USER I believe that Melania Trump is an abused woman maybe not physically but definitely mentally by an abuser husband and she is afraid to speak out against her abuser.,OFF,0
2882,4859,6040,55788,@USER If you are asking if I got past college that would be a yes lol,NOT,0
3914,6625,5692,31274,@USER Looks like you are taking the couch tonight.,NOT,0
3350,5669,8048,70783,@USER She is such a ham!!!!,NOT,0
4545,7694,3365,99147,@USER You are so freaking valid,NOT,0
1305,2248,8057,86239,@USER Tough to say because football manages to appeal to all sides of the spectrum except maybe the far most liberals...(sorry for the rant lol),NOT,0
3585,6058,4093,95459,@USER Thank you Jourdan!!! &amp; Hayley is yours 😤 she is literally in my DMs as we speak and still hasn’t wished me happy birthday. Fake mom,NOT,0
1540,2640,4219,97916,@USER I think Michelle spilled Democrats plans for civil war.. liberals are lunatics,OFF,0
832,1406,12069,62580,@USER She is textbook colonizer,NOT,0
5438,9232,4792,88608,@USER I hope you would give your expert advice on the economic matters to the Govt. of Pakistan even if you are not a member of the economic council. Position/posts don't matter. One can serve the country without any position or post if one really wishes to do something for the country,NOT,0
427,718,7028,19632,@USER Why only a fact-checking tweet for a Democrat?  I would expect these tweets for all political candidates?  Or does the AP only do this for Liberals?,NOT,0
1330,2295,2646,47033,@USER Eric Holder a major embarrassment  to law enforcement. @USER you did nothing about those innocent black males killed in those streets. One sorry black brother.,OFF,0
4902,8307,5647,47227,@USER morning,NOT,0
4539,7684,2982,80516,@USER Nobody is addressing the cow in the room. Not even when Florence is still doing her thing. It's like after a mass shooting and it's the wrong time to talk about gun control. @USER,OFF,0
1103,1870,10472,46226,"@USER Who the hell does @USER think he is to say that Dr Ford is mixed up"" and is not to be believed. He is only showing his stunning ignorance about the issue and his partisan bias. He hasn't even heard what Dr Ford has to say nor does he know her. Horrible man.""",NOT,0
2517,4246,1311,25928,.🇺🇸🤔 I have been watching the committee hearings for Judge Kavanaugh. @USER is using this particular session on birth control &amp; Roe vs Wade as a window to gun control legislation. Her comments were very clear. @USER @USER  I will not allow a politician deprive me of 2A,NOT,0
4848,8223,6565,93457,@USER @USER @USER @USER My therapist had a baby in August so been seeing a sub. She is very good at it but my real therapist is wonderful. Has helped me so much,NOT,0
3652,6165,8611,58276,@USER Did you find out where Senator Collins is sleeping? Let us know so we can send some antifa goons to her house to straighten her out. 👊✊🏾,NOT,0
4756,8067,8733,65621,@USER @USER @USER Your hatred is so deep that you construct the truth on how you want to see it. Trump continually insist on saving Social Security and it was Obama who bow down to every country and apologize for America. What's wrong with you are you that anti-American because of trump wow,NOT,0
4517,7651,941,70481,@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right,OFF,0
818,1379,5280,33182,@USER Your dad is my Idol an he is raising to amazing young men,NOT,0
5523,9377,4799,54149,@USER Liberals and conservatives judge eachother on the actions of their worst characters. Liberals have in large quantities showcased a blatant hypocrisy today that will allow more people to write their ideas off because of the hypocrisy.,NOT,0
2488,4199,7476,97470,#cincinatti  well these shootings will keep happening because of your stupid gun laws so its time americans woke up and do something about it because it will keep on happening again and again and not god and prayers are going to help only proper gun control laws will.,OFF,0
2313,3912,8325,86223,"@USER I hate a man who thinks his irrelevant opinion matters"" ass bitch URL",OFF,0
870,1465,938,43196,@USER Hello !! You used to date Anthony Weiner !!! What does that tell us about you ?,NOT,0
3833,6493,3317,69417,@USER Trudeau and Liberals are incompetent to handle it.,OFF,0
4771,8095,932,17573,@USER @USER Let’s not discuss fault rn. If this happened he is 10000% to blame. Let’s first get reasonable amount of evidence before presuming he is guilty,NOT,0
3734,6309,3866,18912,@USER @USER So let me get this straight they want us to hold off on the confirmation hearing for what? Polygraph is inadmissible. All to hear he said she said? Ford signs paper in trump case against illegal separations? And Cavanagh has just about every woman stating he is honorable. Vote ye,OFF,0
1869,3192,2043,54961,@USER @USER She is flat out lying!,NOT,0
2620,4419,9966,74479,@USER Bitter Obama?  How about Seriously Worried Obama.  He is the head of all this corruption at FBI and DOJ.,OFF,0
1326,2289,3461,47014,@USER @USER Nurse is valuable in his own end!?!? Have you watched him play? He rarely gets the puck out in first attempt. Also not all that spectacular defensively. Not worth what he is holding out for.,OFF,0
5225,8874,6280,84446,@USER I love Carole! She is so smart I will really miss her! #RHONY was hoping u would have been a great addition to @USER or another political show. Any news on what u will do next? ❤️,NOT,0
1177,2001,6143,42257,@USER @USER @USER i read ur bio and now i feel like u owe me at least $20 for putting me through that.,NOT,0
415,699,8125,27655,@USER Enthusiastic doesn’t mean collusion or treasonous,NOT,0
3625,6121,794,71104,@USER This sicko thinks that others scheme and lie like he and a lot of the liberals do. Remember Rham Emanuel’s famous quote “You never let a serious crisis go to waste”,OFF,0
5304,9002,12317,45144,@USER Yes!  We were.  Back again.  Thank you so much.  Hope you are all well..❤️,NOT,0
2720,4594,5821,91845,@USER Don’t care. Let them (NFL) die on the field kneeling,OFF,0
4552,7707,11221,52806,@USER Do you think if we let the ECB handle Brexit &amp; the Conservatives handle this new tournament they might actually make less of a mess of them both?,NOT,0
3771,6378,9699,73570,@USER Yay!  Look at the liberals complaining yet again!,NOT,0
5261,8930,10556,10238,@USER Love u bitch,OFF,0
3801,6433,793,93515,@USER @USER @USER @USER @USER @USER actualy im pretty sure if you banned all guns that would definitely stop criminals from getting them.  But no one wants to do that. but by your logic aren't Gun Control laws better than not having gun control laws?,NOT,0
4392,7434,11966,43879,@USER @USER Please clarify what subsection you are referring to.,NOT,0
3844,6511,7703,69494,@USER @USER It's also time for us conservatives to forget about her and ignore her.,NOT,0
2236,3791,6808,77156,@USER Be careful.. you know the terrorist arm of the @USER antifa is going to show up an try something..,NOT,0
4225,7129,8905,87021,@USER @USER I'm waiting for the liberals to squeal that those sandwiches could feed poor families,OFF,0
3956,6687,1662,92731,@USER Liberals are kind bad slow at this or they just stalling.,NOT,0
4890,8289,6493,89125,@USER Your mind is still not accepting that the federal government belongs to PTI of which you are member of NA.,NOT,0
46,78,9735,58211,@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,OFF,0
2945,4960,8093,35566,@USER Holder was the most ethically challenged AG ever. A total disgrace to the office.,OFF,0
4829,8188,4131,76976,@USER I hope this is not true but it's another good death nail in the liberals chances. Amazing how they have no respect for the money of hard working Canadians,NOT,0
4764,8081,808,85685,@USER @USER She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad,NOT,0
1966,3344,244,11411,@USER That's what happens when you let a liberal get a hold of a gun.  That would be a good place to start gun control.  Ban liberals from getting guns.,OFF,0
3259,5517,7662,48006,@USER Canada stands behind @USER and his governments negotiations with the pseudo dictator @USER   Weak conservatives as usual. No backbone.,NOT,0
2904,4891,4179,44538,@USER @USER No that is Antifa,NOT,0
578,972,8577,71437,@USER @USER @USER @USER @USER Just admit Manchester isn’t blue pal and everyone will be calm when you are the most successful club in the country let alone Manchester than we can talk,NOT,0
546,923,11644,44861,@USER re Ford when she was 15 where were her parents. Are liberals/corrupt politicians All going collude with people to come up with stories from Years ago that can't be proved.  And to the Senator from Hawaii she's the reason women have a hard time. Life ain't easy.,OFF,0
3475,5878,6893,66075,@USER @USER I would love to see how those circles would align with “pro-life” people who are against gun control and affordable health care. #cognitivedissonance,NOT,0
1599,2741,2063,59941,@USER @USER @USER You liberals live by double standards. Look at what you did to Monica Lewinski. She was branded a liar and whore even after she produced the evidence. All because good ole Bill is a Democrat! Your all fucking insane!,OFF,0
1194,2039,9827,57355,@USER can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.,OFF,0
633,1065,841,74402,"@USER @USER @USER It wouldn't surprise me a bit. Just like they falsely call conservatives, Fascists"" and justify physically attacking them. ""Trump's a Nazi, kill him!"". It's just a matter of time before they suggest it.""",OFF,0
2493,4206,3262,94258,@USER Becoming what? The reason for “What Happened” ?,NOT,0
2000,3404,5918,37872,@USER When you put fortnite on the poll instead of Spider-Man URL,NOT,0
2204,3744,8137,54474,@USER @USER You are asking for evidence to prove that it wasn’t a double standard and then excuse it before you see the evidence. I’ve watched tennis for years. I already know a double standard exists. I don’t know how you can question it.,NOT,0
1275,2193,292,48548,@USER 2 Republican Men in a picture 85 and 84 what are men of that age are Law Makers too old no sorry young Republicans are like young Conservatives they are all born at 40 years of age,NOT,0
1592,2728,11705,39354,@USER @USER Jason you are better than this (re-tweeting click bait).,NOT,0
5078,8618,4720,63908,20. Close ties w/nra &amp; funding more imp than people's lives &amp; sensible gun control; 21. Attempting to defend Planned Parenthood whilst at same time rolling back intelligent sex education &amp; replacing with abstinence only teachings which is just fucking stupid;,OFF,0
525,891,2455,38646,@USER Be still.  And know you are being prayed for . URL,NOT,0
1959,3330,10329,74372,@USER And there's more murder gun deaths in states with strictest gun control. So how ignorant does that fact make you,OFF,0
283,470,12860,92674,@USER @USER I don't see that as racist though all I see is an undeserving overbearing crybaby throwing a Tantrum like only Serena Williams can pull off. Maybe she's the racist if that's all she sees.,OFF,0
3336,5650,13081,68829,@USER @USER @USER @USER Wait so are pet stores hoarding? The fact that she is able to provide for an assistant to case for her animals means she IS adequately caring for them. Lmao that doesn't mean she has to do EVERY SINGLE THING on her own,NOT,0
2048,3491,4499,55967,@USER @USER @USER Restricting ammo is infringing upon right to bear arms. How about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered Easy test of gun control laws - apply them to other rights to see if they’d be supported. If not then they are bad,OFF,0
4806,8160,11591,61875,@USER Free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards.,OFF,0
4576,7741,12614,14571,@USER And when did Breitbart become a reliable source of anything?,NOT,0
4094,6913,1609,94644,@USER She doesn't want to go to jail for lying to a Senate Committee. She has had no crime committed on her &amp; is a leftest activist trying to stall his confirmation. A nutty Professor that I believe is a closet ANTIFA member pd by Soros.,OFF,0
2055,3505,2752,40309,@USER @USER Both Labour &amp; Lib Dems are 'Remain' parties. If you want to leave the EU the only option is the Conservatives. Just saying.,NOT,0
4712,7985,3575,95720,@USER @USER found out the name but I forgot.,OFF,0
2235,3790,5266,85764,@USER @USER @USER i told u that wont work.  there will be another CCP. if the GOP collapses and becomes a rump party the liberals will grow until the democratic party splits in the middle into conservative tendency democrats and liberal tendency democrats.,NOT,0
5023,8517,10781,40934,@USER @USER @USER @USER @USER She can’t remember when it happened she can’t remember where it happened she can’t remember how she got there. She is a liar and a feminazi who will go to any lengths to smear this man. She is a LIAR.,OFF,0
3501,5922,9537,55753,@USER @USER the films with bale in got sucky as they went along? so what you’re saying is that batman begins was better than the dark knight and dark knight rises? your comment makes no sense therefore you are invalid,NOT,0
900,1516,147,68629,@USER Let the leftist democrats riot in the streets with their antifa counterparts.,OFF,0
