,Unnamed: 0,id,sentence,label,codemixed
4570,2804,32223,@USER @USER Truly. Anything to avoid gun control.,NOT,0
4572,4957,38875,"@USER Another Dem-run sanctuary city"" with strict gun control laws . . . the ultimate fail.""",NOT,0
4573,936,42447,@USER @USER Why because Ford accused him of something 36 years ago and won’t testify. Liberals he’d this for months and came out now. I think liberals are the ones who took a gamble,NOT,0
4575,5197,65605,@USER So these Parkland students are a joke they were hijacked from Sanity by these gun control freakazoids at the get-go and their parents let them,NOT,0
4576,7512,71996,@USER @USER Latino Conservatives=Self-Hating Freaks,OFF,0
4577,108,18495,@USER Let's get to the bottom of this! DM me your zipcode and I'll check it out.  We have your back and we will make sure you are enjoying the BEST that TV has to offer ASAP! *NevinBruce,NOT,0
4578,12741,20456,@USER The Liberals took over @USER 🙁,OFF,0
4579,5495,26215,@USER @USER Gosh Alejandro you cheating on us.,NOT,0
4580,10869,36425,@USER Hope they continue to crash @USER,OFF,0
4583,3001,98440,@USER @USER CA has inadequate gun control.,OFF,0
4584,1778,67694,@USER @USER Only if you want a murder charge. Stealing guns is already a felony. Shooting someone with their own gun is life in prison at best. There is just no way this ends well for whoever tries this. I honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.,OFF,0
4588,12634,79224,@USER I think she really knows now but she is in denial!!,OFF,0
4591,279,80497,@USER Coming from the man that threatened to try and kick Turmps ass now don't that take a set of ball's,OFF,0
4593,4191,45914,@USER Until he is dead. Because even after he is out of office he will likely command the news cycle for a long time.,OFF,0
4594,5821,91845,@USER Don’t care. Let them (NFL) die on the field kneeling,OFF,0
4598,9844,46160,@USER @USER Gun control advocacy is itself contrary to the single most important natural right enshrined and protected by our Constitution.  ANY attempt to circumvent freedom is radical.   See? Simple  (and I didn't even have to invent any nonsense words),NOT,0
4600,6576,36692,@USER @USER Liberals apparently think NO ONE has rights unless having those rights furthers the leftist agenda.  I see it again and again and again.,NOT,0
4602,7813,45622,@USER @USER She should be prosecuted to the fullest extent of the law.  The tragic waste of such a beautiful person!  Her incompetency and hasty judgement has ruined his family and friends lives.  I know she is devastated but that is little comfort to his loved ones.😔🙏🏼,OFF,0
4603,3581,14274,@USER YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH ME,NOT,0
4606,9216,75717,@USER Yes she is!,NOT,0
4608,1604,81372,@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place?,OFF,0
4611,8710,93469,@USER These headlines. You are on really dangerous ground for a publicly funded company. Who do you think you are?,NOT,0
4613,4003,73314,@USER You have to preorder dear she is a preorder bonus in the game,NOT,0
4614,3724,31309,@USER Oh shit.,OFF,0
4615,4656,81645,@USER Hope you are having a beautiful and blessed Sunday 😊🙏🏼💜 URL,NOT,0
4618,4373,39663,@USER The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.,OFF,0
4619,1711,59746,@USER Liberals are not very smart,OFF,0
4620,6023,27911,@USER A better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile.... over priced courses like this are an absolute waste of money...how many articles have been written lately on amount of student debt?,NOT,0
4621,2963,11156,@USER Irish Bad Bitch,OFF,0
4622,12832,84330,"@USER I wasn't aware I had a smell."" Cologne when he chose to, perhaps.  ""So I take it then that you are aware when I am near. And when I shadow."" Meaning 'follow,' but in an attempt to be less .. creepy.""",NOT,0
4625,11339,19058,@USER Ashole gonna eat himself to death,OFF,0
4626,2684,16201,@USER @USER You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.,OFF,0
4627,6042,28434,@USER I am a free speech absolutist and I do not care what offends you. You don't have to talk to me.    Why do you imagine the world is supposed to be unoffensive?  Do you carry this forward with other liberals and chastise them for saying things that offend Christians?,NOT,0
4628,13151,77459,@USER It’s just people who say they hate identity politics while going on about the left hates them for being black conservatives,OFF,0
4629,3160,74992,@USER Stop,NOT,0
4631,508,98780,@USER Makes you realize how good he is with words. Too bad the PC crowd keeps him toned down.,NOT,0
4633,7149,71369,@USER @USER That’s hilarious!  Try again.  It’s the liberals and their media lackeys that have done just that.  😜,NOT,0
4634,6027,42336,@USER Why don’t we pray for better gun control laws first?,NOT,0
4639,6214,50473,@USER @USER I head a little boy?,NOT,0
4640,7723,86718,@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.,OFF,0
4641,4339,92226,@USER @USER Good shit my bad though,OFF,0
4642,522,20232,@USER I didn’t tweet this lol I needa get my Twitter off this shit,OFF,0
4644,6424,27111,@USER EVERYONE? Wow. That must have been an *exhaustive* research project. URL,NOT,0
4645,6643,90733,@USER He always was in on it.,NOT,0
4646,11973,72257,@USER @USER @USER drama queen- we r loving this booming economy more jobs!!! IT’S THE ECONOMY and You are against us -u need to chill have a coke and a smile!,NOT,0
4647,3862,39486,@USER #QAnon devotees only:  The shooting at Sandy Hook elementary school in 2012 was a hoax or false flag to curry favor for gun control,NOT,0
4649,115,77086,@USER Dude you are old!!! Lmao. PS: Go Pack Go!!!,NOT,0
4650,10118,36808,@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,OFF,0
4653,13080,29852,@USER Sit down Fredo. You are irrelevant. No one elected you. If you had minded your own business instead of trying to make yourself a player maybe you wouldn't be headed for prison. Do you realize if they take your daddy down first he cannot pardon you? Ticktock.,NOT,0
4654,9866,90034,@USER And then same liberals were accusing falsely in Kathua case while hiding in shithole right now.,OFF,0
4656,585,38241,@USER He looks like the ANTIFA President?,NOT,0
4657,933,10845,@USER Donald Trump as President,NOT,0
4659,2585,48549,"@USER ATTENTION. @USER is publicizing an ANTIFA TARGET list of Trump supporters. Some names are high profile and many are random Trump supporters. PLEASE report him to Twitter! They have NOT suspended his account. Chick the list for YOUR name under Lists"".""",NOT,0
4660,12514,51246,@USER @USER @USER Please point out what isn’t true. Do the SHITlibs not love austerity and slashing public funding? Do they not love privatization? Are their social policies anything more than empty gestures? Has anyone in this thread referred to Drug Fraud as far right? No? So all true! 😃,NOT,0
4662,594,68336,@USER Yup total gun control works just fine.  Well not in Mexico.,NOT,0
4665,10575,32504,@USER You are missing brains?,OFF,0
4668,650,76395,@USER He is like a cheap plastic version of a real president.,NOT,0
4669,1710,41306,@USER Antisemitism is alive and well in the UK!,NOT,0
4673,3927,63398,"@USER @USER It says he is a Political revolutionary for hire"" but I'm not seeing anything revolutionary in his think. Maybe he meant revolting.""",NOT,0
4674,474,78739,@USER I feel pretty fucked then cuz I started out fine,OFF,0
4676,4031,67690,"@USER @USER @USER @USER @USER *sigh*  You are not an intelligent person.  I am highlighting the variance in the use of far-right"" and ""far-left"". That is all I am doing. Anything else you now fail to understand is your own fault.""",NOT,0
4677,8083,54268,@USER Ew. Also bitte!,NOT,0
4678,8558,61188,@USER Or a mongoose that goes after a King Cobra despite knowing one bite can off him. I’m a big animal analogy guy,NOT,0
4679,2061,78024,@USER There she is looking wretched,NOT,0
4680,9156,92636,@USER @USER He also thinks it’s a success doing nothing about gun control with kids being murdered in their schools by people who have no need to possess guns!,OFF,0
4686,7898,53349,@USER @USER @USER @USER Better check your history Jr. Look back at Nazi Germany and and compare them to ANTIFA they are a direct match. And the Democrat party is but 1 step behind.,NOT,0
4689,12308,81304,@USER @USER Exactly. Hasn’t everyone figured out that the only substantiated threats occur by liberals to conservatives?  The other way around is a farce. Plain and simple. This is made up 💩 to generate sympathy and try to keep a false narrative going.,NOT,0
4690,12789,95592,@USER Ya but we saw some really good things in the preseason. Now granted I didn’t watch Bills preseason games but didn’t get the feeling there was the same buzz. Again hopefully you are right and he does play well.,NOT,0
4691,1768,65338,@USER @USER says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @USER building their failure of lies,OFF,0
4693,8521,87800,@USER And a new knife,NOT,0
4696,3387,26180,@USER Fat ass liar strikes again. #NeverForget,OFF,0
4699,10669,55155,@USER @USER In poker I would definitely move all in on this Woodward bluff.  When did Bob become a shill.  Hope the C_I pays well Bobby.,NOT,0
4700,11243,20761,@USER launching her campaign in #Mississauga She is working for a more socially and economically responsible city! URL,NOT,0
4701,7310,36030,@USER You should do it,NOT,0
4702,9126,53608,@USER So she is famous daughter.  Who cares about what she is doing really?  Not me,NOT,0
4703,6095,73829,"@USER Scary movies are terrible, I get jumpy and end up crying when something pops up.""  She didn't mind going out, if that is what he wants to do she is completely okay with it. Maybe a night out would be good for them.  ""I am a pro ice cream eater. I used to eat it daily.""""",NOT,0
4705,1475,37483,@USER Are you and your family okay? Not sure how close you are to everything.,NOT,0
4708,12400,89569,@USER Does Jimmy have to clear his monologues with these producers to ensure NBC is tear free?,NOT,0
4709,12908,55254,A BUNCH OF VULTURES!  TIM ISNT EVEN GONE YET -WTF?  HAVE YOU NO SHAME?  ALL YOU SEE ARE $$ I HOPE HE LEFT EVERY PENNY TO AN ANIMAL RESCUE!  'Carol Burnett' star Tim Conway recovers from brain surgery as family battle over comic's fate rages on URL #FoxNews,OFF,0
4710,10461,41007,@USER She is 100% lying. But you don’t understand the mind of a leftwing nutjob liberal. They are a cult. Money means nothing to them. It’s stopping trump by any means,OFF,0
4712,1653,33856,@USER Don't dignify her stupidity by posting her comments!!!,OFF,0
4713,6370,27536,@USER They crossed the line a long time ago. Antifa is a branch of the Socialist party.,NOT,0
4714,10881,90905,"@USER @USER I wouldn't be so confident in her exclusion if i were you, if she isn't in oh well"", but if she is, you may have a lot of ""told ya so's"" by different people""",NOT,0
4715,5189,48494,@USER What’s the first thing you are going to do?,NOT,0
4716,1033,33186,@USER She is absolutely adorable what a good mommy you take good care of her.💞,NOT,0
4718,6759,66467,@USER I just know my family lives out west. Hard core conservatives. They love Bernier. All their friends love him. That is going to split the party. Alberta is huge PC block. Not my politics but you can’t choose family. 🙄,NOT,0
4719,4663,22373,@USER @USER Conservatives have killed hundreds 100000 people as a direct result of conservative policies DWP figures she is such an imbecile Tony Blair put 6% into the NHS Gordon Brown 5.5% that's not fit to be an MP 1.5% she's stealing the National Health Service of us. Chemical attacks,OFF,0
4720,5098,84708,@USER 3 pitches right down the middle while no one else is having trouble with this guy. Its unbelievable he is playing with the season on the line,NOT,0
4721,3852,51116,@USER Goodell is the worst commissioner of any sport from any time in history,OFF,0
4722,5123,11281,"@USER My fault was never with news crews reporting from within disaster areas; it was only with live shots in dangerous situations. I think it's detrimental, because a viewer could see that and say, If he or she is out in that weather, it can't be that bad.""""",NOT,0
4723,3379,48266,@USER From a man (fast and furious) was held in contempt,OFF,0
4724,11518,46009,@USER Google anti-American? URL,NOT,0
4725,1838,87555,"4./presumably you think liberals,"" are as trivial as women and their complaining. You wonder why Dr. Ford does not want to surrender herself to such a harrowing experience before you all? @USER @USER @USER @USER @USER @USER @USER",OFF,0
4726,9780,12535,@USER @USER Hmmm. Was NFL on tv today? Didn’t even search. Watched tennis &amp; baseball. Not one of them kneeled! Won’t be watching next week either.,NOT,0
4727,12599,42061,@USER @USER She is the most clueless defence minister ever only rivaled by anthony,NOT,0
4728,9595,26174,@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really fuck with liberals. 😎,OFF,0
4729,6780,97494,@USER ・・・ Did you know that if you are awesome enough to get a Cherry Cola tattoo you’re entitled to a drink on the house at Cherry’s for life?! 🍒🤣🍹 URL,NOT,0
4730,1567,89823,"@USER The only thing the principled"" conservatives are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faiths.  @USER",NOT,0
4732,1186,55014,@USER @USER @USER 50 Year Mandatory Federal Sentence for ANY crime committed with a gun. Stop the gun control nonsense and punish the guilty ! NO politician today will support this !! Gun control and safe zones DON'T work. Pols don't want less crime only Hot Air !! @USER @USER URL,NOT,0
4733,3137,80322,@USER @USER Trump’s new position on gun control is starting to look a lot like the NRA’s URL via @USER,NOT,0
4734,1203,37610,@USER You go girl! God bless you and all the survivors and for getting young people out there to vote for common sense gun control,NOT,0
4735,3259,92522,@USER you are beloved x2,NOT,0
4741,11067,90853,@USER @USER Ciara has stopped me from doing so much dumb ass shit god bless that woman,OFF,0
4742,12786,63717,@USER By screaming at the officials or by throwing her racket? I'm confused.,NOT,0
4743,2933,65340,@USER @USER @USER @USER @USER Hmmmm what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK?   It’s a framework under which we operate. We’re not the victim until we leave and are then subject to rules we don’t even control.  It’s a #BrexitShambles. Let’s stop it.,OFF,0
4744,12875,28887,@USER But partisan moves are the daily norm for the likes of Mitch McConnell. Yet somehow he still hangs on to his job and has the respect of conservatives across the country. This is why women are so afraid to stand up and say they were assaulted. We are part of the problem.,NOT,0
4746,10010,27148,@USER @USER @USER She’s confused after all she is only a poor struggling socialist,OFF,0
4747,7191,78837,@USER @USER @USER I guarantee you she is not going to allow herself to be put under oath.,NOT,0
4748,9697,14994,@USER Can it kid,NOT,0
4749,1100,48370,@USER Blame Trump for the weather and the corruption that existed for decades in PR. What an ass typical democratic,OFF,0
4750,11846,72421,@USER Tbh if you’re doing international adoption you’re pretty much buying a child 🤷🏿‍♀️. People do spend a lot adopting children bc our system allows people to baby broker for profit. In America if you’re going through an agency you are in part buying a child,NOT,0
4751,8376,39258,@USER hey bitch daily reminder that i love you,OFF,0
4752,11853,31485,@USER Get shit poppin,OFF,0
4753,6858,62090,@USER @USER @USER @USER I would say you have a serious case of bias. Have you seen the handiwork of ANTIFA ? Have you seen the Dems like Maxine Waters calling for Trump officials to be harassed then laughing about it. I could go on. Are you kidding me?,NOT,0
4754,10843,26402,@USER REST IN PUSSY,OFF,0
4756,252,84329,@USER @USER There was plenty of evidence that he was guilty of what Hill accused him of but since conf hearings aren't about guilty/innocence got on the bench. Times are diff now. Why as a journalist you don't call out white supremacy/alt-right but Antifa and pick on @USER,NOT,0
4757,7852,85350,@USER @USER You are correct the one LRT line doesn't but the overall plan does. Transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts. Why not start with a heavily used corridor funded by the ONT government?,NOT,0
4758,9408,67331,@USER He’s a cocky SOB who needs to be brought down to his knees,OFF,0
4759,13040,51555,@USER @USER of course you're anti-American and you won't leave.  You'll stay here because as an Antifa coward you can talk your nonsense with no fear of governmental reprisal.  You haven't left yet and you never will.,NOT,0
4760,8898,79594,"@USER @USER @USER @USER Much of the data"" being put out by gun control groups is false and misleading. Needlessly scaring parents is not helpful at a personal or policy level, as this SUNY report illusterates. URL",NOT,0
4762,5803,62585,"@USER @USER @USER I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""",OFF,0
4764,1569,84348,@USER Ask @USER she is there now!,NOT,0
4768,5291,73021,@USER Conservatives just keep doubling down on being terrible people.,OFF,0
4772,4836,53885,"** again. he is vocal about it because he believe that telling others one dream is very important. - once you express your dream to others, people will remember it and you can't escape it until you actaully can make it come true.  "" after regaining her confidence ...""",NOT,0
4778,5496,42335,@USER Liberals are full of s#$t when they say they have alot of love to give!  They have become the devils minions.  No one will prayerfully vote for their socialist agenda!,OFF,0
4781,1023,30353,@USER You are very welcome Gordon and Shirley 🥀🐍🌹🐍🥀🐍🌹xxx,NOT,0
4782,142,69972,@USER @USER @USER What part of NO COLLUSION don't you get??? This is why you are a dumocrat,OFF,0
4783,8344,61069,@USER She is a property owner.  You and your son could be - well - *[insert feared group name here]*!  #paranoia #atomisation,NOT,0
4784,5534,78647,@USER Why is it a Confederate flag 'makes' one a racist?  An antifa flag makes one an America hating terrorist.,NOT,0
4786,10497,90967,5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL,NOT,0
4787,1406,74603,@USER Hello... the problem with more gun control is the only people that guns are being taken away from or ‘controlled’ as you say are people like me who has the legal right to carry a gun. So before you continue to scream gun control... look at who it would affect.,NOT,0
4788,10365,68388,"@USER The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?""""",NOT,0
4789,9442,90649,@USER How do you know she is not credible?,NOT,0
4790,2992,56374,@USER just sitting on the bus listening to the most sensible thing and I'm trying not to tear up I miss your father so much and it hurts to watch and listen to him I wish he was here but I know for a fact he is with all of us and he will always forever be the best,NOT,0
4791,4383,55262,@USER Burt Reynolds was a man's man. None like him nor will there ever be again.,NOT,0
4792,2290,73277,@USER She isn't.  Antifa doesn't want to hurt her.  Resist doesn't either.  Rest of us want her to put up or shut up. They are gaming us all.,NOT,0
4793,2946,82051,@USER u said marriage is just a title.....if u knew u had money to protect u wouldn’t see it that way that’s why i said that. but if u ain’t broke then that statement doesn’t include u mista bill gates,NOT,0
4794,5654,67127,@USER @USER This Soros guy needs to be investigated. He's been kicked out of other nations &amp; here his name keeps coming up with all these anti-American groups. Finances Antifa. Pays folks to act crazy at Trump events. I know he is against our sovereignty. He hates our Constitutional rights.,OFF,0
4795,4353,32094,@USER @USER She can lie in the shit she created,OFF,0
4796,6829,10744,@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.,OFF,0
4798,9105,52878,@USER @USER WTH Dude!!! Seriously..... you are going to CRITIQUE THIS?!?  Take your sorry liberal self to an Antifa protest,OFF,0
4800,9841,66613,@USER The Tory country first is what @USER @USER meant. The rest can still suffer austerity that was caused by the rich banks. Parasitic Tories always have been &amp; always will be. The evil party that is the @USER,NOT,0
4801,1907,70272,@USER @USER Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules.,OFF,0
4805,2324,31252,@USER You are ridiculous and need to retire!,OFF,0
4806,12785,78456,@USER @USER That is the same old crap spewed by the liberals (MSM). They are disgusting!,OFF,0
4807,8002,76577,@USER @USER Amazing all the projection she is doing.,NOT,0
4808,11969,72152,@USER @USER Trump hasn't given up anything.  He is profiting from his office and basking in the power and attention.,NOT,0
4809,11975,47109,@USER Americans need GUN CONTROL!,NOT,0
4812,10635,30122,@USER @USER coming from a guy who should be arrested and charged as an accessory. I hat a deranged individual.,OFF,0
4813,12216,16138,"@USER @USER Sure. The far left and Merkel lost faith in him. For indoctrinated Germans on the southpole everything seems north far (right). Maaßen was removed because he called an Antifa-spade a spade. Well, to you promoted"" because he spoke up against Merkel &amp; press hysteria. Contradiction""",NOT,0
4814,10895,80635,@USER This is the most ridiculous tweet I’ve read today. Comparing the traitors that are the #cpc to the liberals is like saying the democrats and republicans are two of the same. Grasping on straws. Pathetic,OFF,0
4817,9146,56301,@USER ANTIFA nut cases.,NOT,0
4818,9480,91907,@USER Most Liberals know deep down that it's oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.,OFF,0
4819,7436,87426,"@USER I dont think it was her race or looks. Biden and liberals were put on strategic defensive by CT's claim that he was being electronically lynched. He played the race card and liberals folded like cheap suits. GOPers now just do not care.""",NOT,0
4821,4196,97198,@USER Disagree; he was chosen explicitly to make the President immune to the rule of law. All of his heinous beliefs on women's rights and gun control are just the frosting to make the GOP confirm him.,NOT,0
4822,7875,84884,@USER Fools No respect,OFF,0
4824,2298,99044,@USER just lose to every tom jeff and jerry because some dumb shit happens and I lose full,OFF,0
4826,1007,43321,@USER Jeff Flake looks like he is flaking out on the confirmation.,NOT,0
4828,3771,70296,@USER @USER You are out of you damn mind! Feinstinkle had this band then leaked it! She took a lie detector test and hired a lawyer last month! She is accusing a judge of a crime that is 35 years old with no proof! Ruining a mans life over an accusation with no proof you STFU,OFF,0
4833,6334,23820,@USER Traditionalists and fuddy-duddy conservatives form a convenient horseshoe with feminists when it comes to a lot of women's issues.  Their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar.,NOT,0
4835,2123,66938,@USER @USER Hysterical liberals following Don Jr. No facts just liberal mouthpieces.,OFF,0
4836,5002,12356,@USER @USER She picks some random conservative issues from US and try to force fit in Indian narrative. Next might be gun control 😭,NOT,0
4840,9587,14336,@USER @USER you don't put this much thought into antifa goons ripping downtown seattle apart every holiday,OFF,0
4841,667,71929,@USER i just gave Beto $100 and you all should as well.  Trump called Ted's wife ugly and he is still licking his boots for help with reelection.,OFF,0
4842,833,47345,@USER I quite enjoy these tweets you are liking,NOT,0
4844,3163,35157,@USER You get invited to KH events because you are very active in the Kingdom Hearts community and because you are a super duper MEGA FAN. You're extremely lucky so embrace it.,NOT,0
4845,7158,93447,@USER @USER Kyle long is fine. I bet he is just getting rest. Please at Brown over Sims.,NOT,0
4846,287,53839,@USER God I hope not! URL,NOT,0
4847,11102,23876,@USER Put your gun control policy on your website.,NOT,0
4848,1256,45078,@USER I can’t believe you replaced the American flag with the Antifa flag!!,OFF,0
4849,9179,19805,@USER We love you Mr President! Miss you more then any other President that has been in office. You are a class act my friend. 🙂😙,NOT,0
4851,12234,47583,@USER Democ Rats are pulling the Anita Hill trick to derail the Judge Kavanaugh confirmation. It will not work! Get over @USER triumph. You communists will not destroy the USA #MAGA,OFF,0
4853,4476,30089,@USER @USER an adult in the room might get things done. If that happens Liberals will take credit if not Doug will be blamed for sticking his noses inz.,NOT,0
4854,2576,86246,@USER Can I take you to lunch when you are in Germany?! #beauty,NOT,0
4856,11020,80805,@USER Aim higher!,NOT,0
4858,6441,73623,@USER you never were a slave. Spartacus was a slave and a heroic figure. You are neither.,OFF,0
4859,6040,55788,@USER If you are asking if I got past college that would be a yes lol,NOT,0
4860,7039,84486,@USER Inviting war criminals to Canada is what Parliament does when ever its requested by British military intelligence. I bet they told our Parliament to take in this latest batch of war criminals. You vote for this treason Omar URL,NOT,0
4861,5075,71631,@USER @USER IT WAS OFF THE PLATFORM HOW IS THIS OK!?!??,NOT,0
4862,2481,55208,@USER He needed his brains on the sidewalk,NOT,0
4864,3917,25082,@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.,OFF,0
4865,2544,48975,#NY18 Faso NRA scores 2016    NRA - Candidate Positions on Gun Rights    93% 2000    NRA Political Victory Fund - Lifetime Score    A+ 1998    NRA Political Victory Fund - Positions on Gun Rights    A++ 1997    New Yorkers Against Gun Violence - Gun Control Score    0% URL,NOT,0
4869,9053,59651,"@USER @USER actually we got gun control and gun grabbers dancing on their graves immediarely using it for political fodder. Accusing NRA instead of removing Sheriff &amp; RUNCIE who got paid by Obama's Promise Program to NOT ARREST KIDS b/c it was RACIST""""",OFF,0
4870,11906,11777,"A 5th columnist always imagines himself as a patriot. That’s how traitors rationalize perfidy. . . Clearly the deep state, the steady state, the swamp, or whatever you wish to call it sees itself as above such nuisances &amp; trivialities as elections."" URL #MAGA""",OFF,0
4873,6211,79226,@USER Really? Can you show me the studies from countries that have common sense gun control to support your statement. Thx.,OFF,0
4874,11333,92156,@USER @USER That’s fucking rude to do that,OFF,0
4876,11104,82852,@USER The monuments that will be torn down in the next 10 years?  Much to the consternation of we conservatives,OFF,0
4877,7996,14186,@USER @USER What in the wide world of sports is go’in on here? Pansies.,NOT,0
4878,5542,31470,@USER She is so beautiful @USER thank you!!🌺,NOT,0
4879,132,17577,@USER She is a goddess,NOT,0
4880,11879,29942,@USER @USER It’s a con and a mighty big con. And by who the Conservatives is that not so @USER @USER,NOT,0
4881,10643,85878,@USER @USER You’re in embarrassment to the Republican Party! Glad you took the cowardly way out and quit!,OFF,0
4882,1135,59895,@USER At least brennan is smart enough to recognize that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that idiot fantasies about.,OFF,0
4883,9579,14005,@USER Fascist always control the media.,OFF,0
4885,1690,59049,@USER God save us from that catastrophe,NOT,0
4886,5137,92712,@USER   How is it you had a document that all those women signed if you didn’t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold,OFF,0
4887,1667,62302,@USER Desirable? Give me a woman over 30 anytime over a girl in her 20s anyday. To much to teach them and you can't relate on a higher level. You are beautiful and any man would be lucky to have you.,NOT,0
4889,3560,96455,@USER @USER Why waste time on her? She is irrelevant.,NOT,0
4891,4179,44538,@USER @USER No that is Antifa,NOT,0
4893,9761,63880,@USER Horrible.,OFF,0
4894,7673,81968,@USER He is compromising an active investigation. Sounds like obstruction of justice to me!,NOT,0
4895,6236,38827,@USER A Democrat tried to stab a Republican congressman-a Democrat shot congressman Scalise and tried to kill everybody around him-Democrats are beating up Republicans and denying them the right to speak-we know who the Democrats are and they are not Americans,OFF,0
4897,6514,81355,54 factory workers shot dead in Oklahoma with WASR-10 Century Arms rifle. The NRA blames gun control laws.,NOT,0
4898,11577,31194,@USER You kept a SCJ seat open for over a year with Merrick Garland. It is not fair to push Kavanaugh thru. He is the most unpopular nominee ever. The American people deserve better than this. The woman deserves better than this.,OFF,0
4899,10381,24575,@USER lets stretch bitches,OFF,0
4901,8707,92023,@USER I still don't get why this is a story or why she is a hero to the left?  She allegedly slept with what the left considers to be the most repulsive nazi to ever walk the earth and she's praised for it?,NOT,0
4902,11327,66799,@USER Fake polls.,NOT,0
4903,10017,12532,@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!,OFF,0
4904,8134,41668,@USER Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. 👊 URL,OFF,0
4905,9926,95046,@USER @USER You are making crap up- no Dem I know wants to abolish ICE. We don’t believe rich people should be the ones getting tax breaks. Bankrupt Medicare? Total nonsense. You lie as much as Trump,OFF,0
4906,2651,22731,@USER Count me out if that’s the way she behaves to represent women,NOT,0
4908,9972,80409,@USER T1960  Set 24 years before T1 in 1960 Texas t-800 with no skin sent to kill Sarah’s parents on their isolated farm b4 she is born  Sara dad played by Arnie fights t800 n wins but while holding defeated T800 get sucked to the future - explains why t800 R modeled after Arnie looks,NOT,0
4910,8809,58216,...and said Kennedy was model of independent judge. The attack on Kavanaugh's character and integrity via 35-year-old accusations obscures his self-characterization as next Anthony Kennedy. There are no conservatives (@USER in the Senate.,NOT,0
4911,8517,83601,@USER I'll have him at the height of ecstasy all over my body,OFF,0
4913,11332,68916,@USER I love it that the wet liberals are so frightened by the US. And yet are so keen to deal with the non-democracy that is Europe.,OFF,0
4916,9200,89778,@USER So Liberals CAN stand.,NOT,0
4917,738,90997,@USER Sucks,OFF,0
4918,5806,42806,@USER Notice that ALL of the homeless are white and American.  That's not by accident.  The state has gone out of its way to displace Americans with by harboring illegal aliens and making taxpayers pay for them.  #MAGA,NOT,0
4919,9134,30743,.@USER have a MAJORITY!   .@USER used OUR money to buy it.  Why they obsessed w/ what @USER would do regarding Brexit? They are not in power &amp; they are not negotiating.   .@USER should reply to @USER with: call a GE &amp; you’ll get your answer.,NOT,0
4922,11377,31412,@USER @USER @USER I guess I won't sit down and shut up then missy. I have a major problem with this situation. Since none of us were there and it is her word against his should we just ASSUME she is telling the truth? Or is this just politics?,NOT,0
4923,11949,17808,@USER @USER @USER @USER Ooh but coming from Mr.Rapist  We are all the same alias and one person   A 55yr old Antifa Granny  Go Figure   Sept.30th couldn't come anytime sooner isn't that right Brother (Grok)  Old toothless will be getting a  rude awakening along with his Housewives URL,NOT,0
4926,11172,41477,@USER The only deep disgrace and abuse of rights is your existence in relativity.  Even the generation before mine knows who you are RAE.  Low life opportunist. Government over people. Suck a liberal dick you alt left Nazi!,OFF,0
4927,5770,32438,"@USER And, he proved that all the gun Control"" LAWS doesn't stop anyone willing to break the LAW. He could have just as easily shot a colleague or student.  Or, several.  LAX enforcement of existing LAWS and Criminal Minds ignoring laws are the REAL problem.  But, DemocRats know that.""",OFF,0
