,Unnamed: 0,id,tweet,offense,codemixed
2275,2275,1.5820845658371727e+18,@MASK @MASK I respect you and the woman in the prior comment. The legal definition of lynching is to kill ( generally) by hanging for an alleged offense without a trial. But again no disrespect just an opinion,0,0
9591,9591,1.5795285941662843e+18,One of the biggest experiments that has happened in world is Demonetisation in India.We still don’t know the accurate results. Digital assets don’t face such issue.Just that it needs encouragement & better taxes. #reducecryptotax #faircryptotax Day-251 #IndiaWantsCrypto @MASK,0,1
6030,6030,1.5858525333226824e+18,@MASK @MASK This is blind decision how they can demand equal wages what about their contribution to bcci if you want equality then increase the wages of daily labour equally with government employees 😡😡😡😡,1,0
1020,1020,1.5807553337311928e+18,"@MASK I mean, he in particular has always been particularly vile. Marital rape not being real since your husband owns you is his original claim to fame after all. ",0,0
4924,4924,1.581134278452134e+18,@MASK Khatana karwana hai?,0,1
2164,2164,1.598638015961858e+18,"Indian Army has procured 100 x WARMATE Micro Loitering Munitions from Poland for the Army’s Special Forces. With a range of 30 km, altitude 300 metres and 5.7 kg payload (high explosive and thermobaric), these can be effectively used against enemy forces and lightly armoured veh- ",0,0
1390,1390,1.568877769005867e+18,"Keep aside everything or ever point of argument, someone want to destroy the pious relationship between wife and husband.  #MaritalRape ",0,0
6608,6608,1.5856911509541683e+18,@MASK @MASK @MASK @MASK Spinner h to jyada injured to na hoga ipl hoga fitness pr bhi dega hi dhyan,0,1
4399,4399,1.5830365475064136e+18,@MASK Ghar wapasi ka Irada hai kya😜,1,1
7919,7919,1.5848870831596012e+18,"@MASK I am a hindutwadi ...I am a school student....I have observed that hindutva is spreading like wildfire in my school and in my locality . Almost all my friends are against gandhi ideology and support godse ideology.😁 Still , not even half hindus have become hindutvawadi.",0,1
3259,3259,1.583547829066158e+18,Not much giving way/social distancing going on in #shrewsbury last week - #coronavirus #covid19,0,1
4854,4854,1.5768773042777948e+18,"@MASK @MASK Ye love jihad nhi lag rha...ye gharelu utpeedan Ka case hai....ladke ne dharm nhi chhipaya tha, jhut nhi Bola tha....to ye love jihad nhi h.... ",0,1
3559,3559,1.5836840952042043e+18,@MASK @MASK Bharat Ka haramkhor dalal media Congress KO hamysha BADNAM karta rahyga. Black mail karta rahyga. Dalit jaag Gaya hy Bina 22 pratigyya KY palan kiye Bina Kisi nyta KO vote Nahi dyngy sab Ka PAKHANDD KHUL KY samny aayega. Jab tak nyta khud manuwadyun KY murtipuja band karo.,0,1
3871,3871,1.5837352674120376e+18,@MASK @MASK @MASK @MASK Strongly advise that you don't do the hike in sliders and socks! 🤣,0,0
6225,6225,1.5858748262368584e+18,@MASK Icc and their shitty management.  Ipl and big bash are even more organised than this.,1,0
7270,7270,1.5859125825561764e+18,@MASK Can't believe I went to East Bank Emergency Department for medical help snd after waiting for 18 hours your charge nurse threatens me and wont let me use my call light to get help. Im in disbelief this is happening,0,0
8093,8093,1.5858644654632507e+18,@MASK @MASK Kashmir ka pahle vilay hota to Kashmir kabhi India ke saath aata he nahi 370 ke wojah se Nehru ne vilay karaya,0,1
2443,2443,1.5783401862239355e+18,@MASK This horrible incident puts paid to 3 lies repeated ad nauseam by Sanghis about #UttarPradesh  : - UP’s law & order is good  - Women are safe  - UP is open-defecation free state,0,0
2353,2353,1.5820152120428667e+18,"@MASK This is a law enforcement issue! Displaying the child’s face online is incomprehensible. And, in the event the acct was hijacked, a public lynching campaign makes u no better then the far right extreme we condemn. Involve the fbi. U should know better in u’r position. ",0,0
2964,2964,1.5834189355289843e+18,@MASK @MASK @MASK @MASK It always comes down to the choice of faith or unbelief.,0,1
6636,6636,1.585685470281093e+18,@MASK IPL me commentator ke taur par bula ke mast maze le sakte hai 😄,0,1
8757,8757,1.5607209511084603e+18,"@MASK Manusmriti Chapter 8, Shloka 380 deems that Brahmins should not be hanged or jail for heinous crimes like 'others.' They should instead be asked to pick up their belongings and leave the village.  Golwalkar wished that Constitution should be based upon Manusmriti.",1,0
9568,9568,1.5797386429224837e+18,"@MASK Little correction - Not an artist but an actor.2) Create Art from cash- demonetisation. 3) Two black Canvases( Title)- Good days, Vishwaguru ",1,1
2442,2442,1.5783481865232753e+18,"@MASK Bhikaris like u, can u first afford watching movie in threatres? Talk about that first.   Just coz internet is cheap does not mean u will do open defecation in social media. MDRCHD bhaag BSDK ",1,1
5513,5513,1.3622788752925573e+18,Farmer's bill Till this minute none - including eminent Lawyers of the Supreme Court - have pointed out any flaws in the Acts and never said these Laws are against the interests of real farmers of India.,0,0
4963,4963,1.5809335866764206e+18,@MASK @MASK @MASK @MASK Jese adivasi alg rhte hai ..ase hi unke alg jgh ti...rhne ki,0,1
1608,1608,1.580614924136747e+18,Feels like secularism doesn't mean the same which i read in Ncert book.  Hindus will judge another hindu if they try tk celebrate something related to islam.  Muslims will judge a muslims if they try to believe or celebrate festivals. 🤣🤣🤣,1,0
4713,4713,1.5771282513480335e+18,@MASK @MASK Why don't @MASK @MASK @MASK @MASK talk about #love_jihad successfully done by @MASK @MASK   Why can't @MASK throw them out of their party or is that a nationalist jihad ?,1,0
2026,2026,1.60042095116168e+18,@MASK @MASK Jai Hind,0,1
6527,6527,1.5857040842201743e+18,@MASK You winning the first IPL,0,0
3929,3929,1.5837340171906785e+18,@MASK Bilal hater are the biggest losers. Theses are the same people who hated Khabib (it’s a Muslim thing) until they had to respect him.   Same will happen with Bilal and they will have to eat their words.,0,0
3045,3045,1.5835781625537126e+18,@MASK @MASK This graph is lying with statistics 101. Really funny that people are trying to use the Covid 19 lockdown year as a comparison.,0,0
5623,5623,1.581172513400582e+18,"Basant: as far as UAPA is considered, sanctioning authority has to consider whether they are to be prosecuted under this Act. The nature and effect of sanction under 45 UAPA must be seen. In Maharashtra, the head of Prosecution is the sanctioning authority. ",0,0
5963,5963,1.5858575779166495e+18,"हर छेत्र में मिलना चाहिए,  पुरुष और महिलाओं को बराबरी का दर्जा   BCCI के फैसले का स्वागत और इनका धन्यवाद",0,1
7286,7286,1.5859117741379707e+18,@MASK Please help me sir 🙏emergency,0,1
4760,4760,1.5770212405017354e+18,@MASK 52 envoys are not hiding their identity.   52 envoys are not there for #LoveJihad.   There is difference between Jihadis and envoys  But who will teach #Ndtv   They don't know even the difference between Anti Hindu Propaganda and journalism  Segregation started from Muslims sidr,1,0
3965,3965,1.583733240611115e+18,"@MASK @MASK Kindly help address this situation..it's now getting out of hand: I trust you are well.  Sometimes back I mentioned the issue of absentee Somali/Muslim father's.  Here where we stay, Rangers Court,South C,Nairobi, over 50% of the homes are owned by ",0,0
2192,2192,1.5986195334175375e+18,@MASK Rashmika Mandana has been banned from Kannada film industry after she spoke cheaply about it  Richa Chadha & Ali Fazal insulted Indian Army & Prakash Raj supported them  Why shouldn't these be banned from Indian cinema?  Why can't we stop their cinema from screening across India?,0,1
8458,8458,1.581683900958462e+18,@MASK Hod chal rahi hai aj kal aam admi party mai baap badalne ki koi Kirsan vansh hai kabhi bhagat Singh kabhi Ambedkar aur ab sardar Patel tum ek baap hai nahi ye batao ya moka dekh kar baap badalne ki Partha hai aap party main,1,1
2017,2017,1.6007522138567475e+18,"CDM selects senior and high-potential officers of the Indian Army, Navy, Airforce, and Coastal Guard, and grooms them to provide strategic leadership for meeting the challenges of national security. ",0,0
1205,1205,1.575428232509526e+18,"If #MaritalRape law becomes reality, the actual meaning of the movement of #Feminism entirely changes and makes no sense. So should men fit CCTV in bedrooms to prove themselves not guilty 😵?   P.S. I find this law to be giving too many advantages just on the basis of gender 🥴. ",1,0
4425,4425,1.5816910382965514e+18,"@MASK Attention @MASK Britain Mein Hindu ko Darr lag raha Hain , #Gharwapasi kab Hogi ? ",1,1
75,75,1.5815945767409828e+18,"@MASK @MASK Just like modi said corruption will end with demonetisation,  15 L will be in everyone's account  2 million jobs every year  $=₹ USA will stand in line for 🇮🇳 visa etc  Aap & bjpeee are the two sides of lies & deceit ",0,1
9700,9700,1.578964014381818e+18,"@MASK @MASK The main motivebehind demonetisation is to turn the blackmoney of the capitalists to  white,&make it legal and grow under the surveillance of govt with1or2%.Banks have huge cash in hand so interest rates reduced.Seniorcitizens put in soup,forced 2invest in capital markets & lost ",0,1
7287,7287,1.5859116859105649e+18,"@MASK It's not an emergency. The same way a virus with an infection fatality rate similar to the flu, average age of death greater than life expectancy wasn't an emergency. It's been created/manufactured to garner control over the populus.",0,0
9731,9731,1.5786575923178575e+18,"@MASK @MASK @MASK Lol 😂 like how they work for the country through failed implementation of GST, Demonetisation, Hindu-Muslim jumlas?? ",1,1
2686,2686,1.575434388661498e+18,@MASK @MASK Congratulations Dr. Anil Kumar. We feel proud of your achievement. You have made the entire nation proud.,0,0
7471,7471,1.584840802223915e+18,@MASK Indira Gandhi was a mu$|!m.. and so was Rajiv Gandhi.. so India had not 1 but 2 'minority' PMs,1,1
9489,9489,1.580069256309674e+18,@MASK @MASK No . My point was it is easier to teach English supplementing mother tongue  in primary and leave English in professional courses . Replacing English in professional course is the equivalent of demonetisation of 2016 . Will put us back decades . But will help vested interests,0,0
9320,9320,1.5800976006858875e+18,"Constitution bench is hearing petition on demonetisation, ??? ",0,0
6582,6582,1.585694363090178e+18,"@MASK Haan, iss bhsd wale ki orange cap naa chhute, ipl me dekh rahe the kaise maar raha tha 😏",1,1
1744,1744,1.5461936758095951e+18,"FLOOD  Mag: NA From: WFO JSJ Location: 1 NNE BAYAMON, PR Time: 0147 PM  LT on 07/10/2022 Source: 911 CALL CENTER Remarks: Urban flooding affecting residence and street.  #PRwx ",0,1
2127,2127,1.5986525228222628e+18,Credits: The War Diary of Asha-san: From Tokyo to Netaji’s Indian National Army by Lt Bharati ‘Asha’ Sahay Choudhry.,0,1
169,169,1.58100757003017e+18,@MASK Demonetisation was @MASK idea to amass wealth for his family. He has been biggest beneficiary of demo.,0,0
7583,7583,1.5858503352554168e+18,"@MASK @MASK @MASK It is available in gandhi bazar, jayanagara market, malleshwara, etc everywhere. We typically use ಮಾವಿನ ಶುಂಠಿ mainly in ಉಪ್ಪಿನಕಾಯಿ afaik.",1,1
4672,4672,1.577176188371751e+18,"@MASK Bahut dukh ki khabar hai lekin galti to DG sahab ki hi hai. ""Mera abdul waisa nahi hai"" keval love jihad tak hi seemit nahi hai na. ",1,1
1676,1676,1.5467431302837125e+18,"@MASK @MASK oh bhai ""urban flooding"" concrete / proper water drainage na honay ki wja se hoti hai. ye jo ap ne share kia hy isko ""sailaab"" / flood boltay hain iska koi hal nai hy other than building big dams. ",0,1
8210,8210,1.58512077850871e+18,"He was too weak however by that time. With the authorities however refusing to release Jatin Das even on reccomendation of the comittee, the hunger strike continued, along with Bhagat Singh, Dutt and others.",0,1
5506,5506,1.362732848973832e+18,@MASK @MASK Is there any policy differences between Congress and BJP? Do you know what is Congress's stand on Farmer's bill?,0,0
6395,6395,1.5858267728344635e+18,@MASK @MASK @MASK how about IPL for girls??😊,0,0
1780,1780,1.545672675334439e+18,"Friend & journalist @MASK predicted in Jan / Feb about rain & flood specially in Urban areas during monsoon season. Few ppl micked when I shared on twitter. But, now he is proving correct. ",0,0
9322,9322,1.5800973925939443e+18,Chidambaram: Did they apply their minds? Was this a decision taken rationally? Let us see the documents then.  #Demonetisation #SupremeCourtofIndia,0,1
5349,5349,1.58357754220365e+18,"@MASK @MASK Patriots got back in control, Trump saved us. ",0,0
6634,6634,1.5856857856759562e+18,@MASK @MASK Already told he played IPL and was quicker than Virat to complete 1000 runs and when he retired had hit more boundaries than anyone else at that time. And also won the orange cap way before Virat. Now cry louder. 🤣,0,0
1060,1060,1.5754522836217487e+18,"@MASK @MASK @MASK At the very least, Every movement need a organisation with members paying subscription fees to fund such PILs.  AIDWA who filed #maritalrape PIL, claims to have 10 million members. Even if every one pays 10 rupees/year - that's ₹10 Crore or $1.25 Million!! - enough to fight. ",0,0
7846,7846,1.5849701313815552e+18,@MASK @MASK Ye hi to hain jaleeluddin pilleilaahi baadshaah-e-hakumat patakho k rakhwale humare azeez mafflaruddin,1,1
4580,4580,1.5777072651254088e+18,@MASK bilkul krte hai jitne logo ka dh@rmantaran hota hai unki gharwapasi krwate hai pr tumlog apne ola ko defend nahi krte exmu$l!m$ pratidin g@liya dete hai,1,1
1420,1420,1.5688650215429448e+18,"While criminal jurisprudence in countries had evolved to extent of recognising non-consensual ejaculation even in case of consensual intercourse as Rape, we are yet to get done with something as abhorrent as marital rape exception to criminalise #MaritalRape. It’s 2022 or 1922? ",0,0
8070,8070,1.5858686982667633e+18,"@MASK Whatever Nehru was, he could not stop partition, he couldn't win wars, he could not prevent enemy occupation of Indian land and he imposed 35/370.  So to say...he was a catastrophe.",1,1
7115,7115,1.1643540951062897e+18,This is regarding the Chidambaram case. Disappointed at our judicial system. In our country where undertrials are languishing in jail for years which is much beyond the sentences if convicted. Whereas Chidambaram has not been arrested despite serious alleged crimes.,0,1
818,818,1.581970479228674e+18,@MASK How is receiving scraps lesser than my own children financial compensation for the unpaid emotional/physical labour and time I spent in a marriage out of the workforce? Can you cite the marital rape conviction rate here? The right to monogamy? The right to a present father?,0,0
3915,3915,1.58373444516488e+18,@MASK @MASK @MASK @MASK @MASK Bholey Bhai bhqt pehle asaram jo ko bhi bhagvan samjhtey they 🙄 sahb bhi jatey they  apne jada hai nuksan mey apno se 🤨 🤚👈☹️ kiski ki nuksan nhibtha na ham hindu Muslim ko,0,1
938,938,1.581532578451837e+18,@MASK Great efforts Team for the awareness of #GenderBiasedLaws #MaritalRape  Good to see people's response. Scoiety needs changes.,0,1
6409,6409,1.5858227009873838e+18,@MASK @MASK This all started from that eng T20i series in Ahemdabad got no game play due to test series and lost his game completely in that series and then was dropped from last match .  He then played ipl and performed well and then came back to opening in wc 2021 but didn't get success,0,0
8664,8664,1.5652609228806715e+18,"@MASK @MASK @MASK So was that caveat added to that comment by such eminent historians like ""Sampath"" 🤣🤣🤣... Have you read about some of the early research in eugenics done by this master Golwalkar ?🤣🤣",1,0
9161,9161,1.5802295873843036e+18,@MASK @MASK Yes when corruption is no longer termed as corrupt it seize to exist yes BJP style demonetisation yes akin to garlanding rapist and cruel murders #Bilkis #Bano #ModiHaiTohMumkinHai #BJPfails,1,1
1403,1403,1.5688718373121188e+18,@MASK @MASK @MASK @MASK @MASK @MASK and if there is need legal provision for marital rape then whoever is supporting also needs to mention the severity of fake cases of related to this . if this fake case is imposed on any one then whos gonna save them you aur @MASK,0,0
8899,8899,1.5570825961103974e+18,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly  #RSSQuitIndia,1,1
9233,9233,1.5801462465470464e+18,Senior Advocates P Chidambaram and Shyam Divan are brilliant.   How you change the preliminary stance of the bench by your convincing arguments is one of the art I saw today in the #Demonetisation case before the Constitution Bench of the #SupremeCourt,0,1
146,146,1.581183117704188e+18,"@MASK Hearing on Saturday. But, can't hear cases pending for years together of National importance, EB's, Demonetisation etc. And still people say have faith in justice. 🤦‍♂️ ",0,0
2029,2029,1.5995760402504294e+18,@MASK Jai Hind 🇮🇳,0,1
8073,8073,1.5858682674446664e+18,"@MASK Many journalists (read Sagarika and Rajdeep) have a price. The Congress has been paying them to report news in their favour. Rajdeep and Sagarika never asked where the money came from. As long as their sharab, shabab and kebabs are paid for,only good news for Nehru-Vadra dynasty.",1,1
8228,8228,1.5850933050164142e+18,"@MASK @MASK @MASK Actually my reply is to above tweet, ignore",0,0
6390,6390,1.5858289906645975e+18,@MASK @MASK @MASK @MASK With most common sense I am saying tell me when your Virat wins trophies in all formats. If not then don't say him as best captain and compare with Dhoni. First ask him to win IPL cup,0,0
532,532,1.581999562956628e+18,@MASK I blame this mostly on the media that falls to cover rising costs with real explanations to ppl and instead runs like this gas station in California is sky high and then never mentions gas prices falling. They also fail to show inflation is a global thing,0,0
8773,8773,1.559931262235644e+18,@MASK Don't know about Golwalkar tho।,0,1
3454,3454,1.5837115282424668e+18,@MASK She didn't mention anything about cast. Why play victim card.,0,0
6394,6394,1.5858270519024804e+18,"@MASK He simply want to act in Bollywood... too lazy to bat also, he knows, its only IPL that matters.",0,1
500,500,1.5819997923305062e+18,OMG. Retail going to lose big again. For the first time in history retail has bought 3x more puts worth of 19 B. Wall Street is all about transfer of wealth from retail to big cats. When my grandma buys #SPY puts its time to buy calls. Inflation has topped. $SPY #VIX #DXY,0,0
4903,4903,1.5811742953212682e+18,"@MASK About 100% of top post in India, the President of India is occupied by an adivasi community women. Lol ",1,1
4140,4140,1.5832114668065546e+18,"@MASK @MASK @MASK No but they do beat women bc they wear a hijab. It’s the exact same thing. Open your eyes, hypocrite. ",0,0
5855,5855,1.5804717701798295e+18,@MASK @MASK @MASK @MASK Arrest this Habitual Offender Hinduphobic Hatemonger Ultra Communal Radical Is|amic J£HADI Bigot under NSA and UAPA immediately.,1,1
1219,1219,1.5754264014525563e+18,"@MASK Btw this recognition of marital rape as rape is huge, considering how elaborate the arguments were on this issue before the Hon'ble Delhi HC ",0,0
328,328,1.5820197220857364e+18,@MASK You're saying inflation is bad bc inflation?,0,0
9108,9108,1.5803690705656955e+18,@MASK @MASK @MASK @MASK There are several detailed videos on YouTube which media does not air Earlier people were finance people known in the 🌎 Now bureaucrats Dr. Swamy has commented too (blocked me) A North block man is sitting in Mint street Suits cronies + #Demonetisation,1,0
1652,1652,1.5469299249460224e+18,"@MASK When national focus is received, the condition improves. It will improve flood management and resilient urban infra which Gujarat lacks.   There are numerous examples of the past.  Kai khabar na pade to modha ma mag bharine besi rahevu, jem tem bafat marya karta. ",0,1
1187,1187,1.5754311765460582e+18,"J Shankar's judgement in the Delhi HC Marital Rape case revolved largely around the idea that rape in a marriage was impossible by definition. Today the SC directly contradicted that in the MTP judgement by infusing the marital connotation into the word rape into MTP, 3B.  1/n ",0,0
5386,5386,1.5858679467520243e+18,"@MASK You guys blame RSS even now for Gandhi, it is fair game we blame Nehru for giving away Pok and Aksai Chin and meekly surrendering to Abdullahas ",0,0
5039,5039,1.5807245117917798e+18,संघर्ष जितना बड़ा होगा.. ❗️ जीत भी उतना बड़ी होगी ❗️  #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो,0,1
3339,3339,1.5835440471210107e+18,@MASK @MASK @MASK It's like going back to the stage where Covid-19 just exploded!,0,1
8327,8327,1.5825735042514575e+18,@MASK @MASK Sardar Patel of our times...,0,1
5617,5617,1.5811750967521075e+18,"Bench dictating order : At the outset, it is to be noted that the learned trial court by detailed order convicted the accused under Sec 13/18 UAPA and 120B IPC.   #SupremeCourt #GNSaibaba ",0,1
84,84,1.581564089561944e+18,"@MASK @MASK @MASK @MASK @MASK @MASK But you have a point about unskilled  people like the leadership of the country who are the actual hurdle to India's growth. I don't eat Onion so I don't care about onion prices, no one has entered our country, so we haven't lost our land, demonetisation will kill militancy etc. ",0,0
6452,6452,1.5857959616195052e+18,@MASK And as he scored now in this match he will not get runs in up coming 4 or 5 matches #RohitSharma . You can observe this even in IPL too,0,1
9368,9368,1.580090416686596e+18,Chidambaram: this power is not available in S 26. That is the second submission. The third main submission will be that the objectives were false objectives. These could never be achieved by this notification.   #SupremeCourt #Demonetisation,0,0
6795,6795,1.5559300817798597e+18,@MASK Courts take minimum 10 years to close a simple case.many undertrials are jailed beyond punishment period,0,0
6245,6245,1.58586899636403e+18,@MASK Lol.. What about Arshdeep? after a few seasons of IPL & playing for the country  😃,0,1
7166,7166,1.1426326508609864e+18,"This whole business of parole stinks to high heaven. Brought to the fore in the case of Sanjay Dutt, it is clear that all kinds of games can be played for the influential and those who can pay..  Who cares about innocent undertrials languishing in prison for years.",1,0
2478,2478,1.5768747468554527e+18,"@MASK @MASK Yes you are right Sirji, PDS then  and PDS now just check the population, PDS system was not free,pulse polio is done on kids only,the Corona vaccination was done to the entire population,Ujjwala gas connection was given to 12 crores,open defecation 60 crore people are out of it. ",0,0
1543,1543,1.5806410793548308e+18,@MASK @MASK How many would get heaven ticket with the help of his doughter and wife....this kind of help will spread secularism just like Yazdi women spread secularism.,1,0
801,801,1.5820017236435968e+18,"@MASK Yep that’s how it works, I’m not gonna explain rape culture to you. I’m not gonna explain to a random person on Twitter that stastistically a VERY SMALL part of accusations are false, and that the victim does not benefit at all from making history like that public ",0,0
1502,1502,1.5806584181800507e+18,@MASK अब तो गांव में भी नजर नहीं आते जुगनू पहले हम हाथो में बंद कर लेते थे उसको अब तो मुश्किल से ही नजर आते है 6 महीने में 1 या 2 बार,0,1
4073,4073,1.5832277052306964e+18,"@MASK Hijab Day in general is very shitty, making it Mahsa’s birthday is somehow even shittier. ",0,1
2872,2872,1.5834291350109307e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK “Family Morals PARTY KILLED BY DT NO RESPECT  Hates Cop's MIlitary👩   Allies POC MIGRANTS NOT✝”  From that its clear she liked:  - Family values - Respect - Police and Military - Allies - Christian values  They were Rep values till MAGA,1,0
1569,1569,1.5806265177676513e+18,"@MASK @MASK @MASK You can go into the public under secularism. You can have churches and Tempels what ever you want. Under christian law, could I open a temple of Satan an praise him etc? Nope. ",0,0
1551,1551,1.5806346547925115e+18,"@MASK @MASK Yep, should have stuck to Hindu Traditions, not fallen for Colonial Trap of Abrahamic Evangelism disguised as Secularism. In name of ""Modernism"", they want to destroy every single old spiritual tradition. ",1,0
5244,5244,1.5835878408389304e+18,"I can't be trusted with any amount of power, your centuries-old institutions mean nothing to me ",1,0
7671,7671,1.585844245323141e+18,@MASK Aaj tere ko Gandhi Abdul Kalam Baba Ambedkar Bhagat Singh ki yad a rahi hai kyunki Teri film chalni band ho gai hai.,0,1
9844,9844,1.5775071659541957e+18,"@MASK True sir ,,, after demonetisation the appreciation of PROPERTY  is almost nill ... however the DEMAND of RE growth propelled by actual home buyers . ",0,1
3845,3845,1.5837359935380316e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Halal just means permissible. It is permissible for consumption. Muslims can only eat food that is permissible for consumption. And please do get your facts right. Do read more about the history of Islam before claiming that Allah was created.,0,0
8686,8686,1.5634803907107348e+18,@MASK Ye kya mazaak chal raha hai? Shame on Pseudo Hindu Hriday whatever.. 303 seats and Modi reduced @MASK @MASK @MASK to non entities. Have some shame Mohan Bhagwat. How will you show face to Guruji Golwalkar - footlickers of Modi- who wants Nobel prize.,1,1
7507,7507,1.5848062584769536e+18,@MASK Forgot to include Indira Gandhi ?? Asking.,0,1
2856,2856,1.5834307829110167e+18,@MASK I thought you would know the difference between refugees and econmic migrants,0,0
2180,2180,1.598629777694679e+18,@MASK @MASK @MASK ‘We’ in this case was purely an Indian Army decision & once executed was presented to PM Rajiv Gandhi as fait accompli.,0,1
9836,9836,1.57755937995162e+18,"227,04,50,000 rupee  The number mentioned above is of a fake note. Fake notes have been recovered from #Gujarat and #Mumbai.  #PMModi should answer. At the crossroads, people must come among.  #Demonetisation ",0,0
7364,7364,1.5859079647952443e+18,"We must use the Omega satellite, but the satellite communications equipment has gone into an emergency shut down.",0,0
1126,1126,1.5754404153352847e+18,@MASK Whether the Mianlords apply this #MaritalRape law on the Abduls also or its religion specific??Hindus are always culprits!!😊,1,1
5508,5508,1.3626131837483415e+18,@MASK India buying oil from other countries or producing oil from our sources  ? What is the % ? private players bought in to reduce the burden of buying from outside sellers...which middleman is earning through oil purchases  ? Ironically sounds like farmer's bill 😁,0,0
8082,8082,1.585866268732584e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK அறிவாலய எதாவது ஒரு முளையிலுகூட இவருக்காக இடம் இல்லை போல,1,1
306,306,1.5820198246406758e+18,"@MASK @MASK And why would any one vote for dem : list please in terms of ( inflation still going higher, oil reserve lowest since 1994, economic future indicate 98% of massive layoff and recession in 6 to 9 months, WHT vote for those unable to run a country? ",0,0
4305,4305,1.5831807965542277e+18,I have this really cute white blouse but I thought it might look too holy for a bar? With my hijab and all? Wtf is this inner conflict 😭😭😭,1,1
5914,5914,1.5858611022857708e+18,@MASK @MASK @MASK Wow. Historic Decision...............,0,0
4780,4780,1.5769848854490972e+18,"@MASK In fact, being a _Vaidika_ (i.e a Hindu) from the south, when Gujarati etc Hindus give examples to show why Butshikans of the Muslim variety only try to partake in Garbha to gain access to Hindu women for love jihad ends, I already know it's true, as it's _Typical_ Butshikan MO. ",1,1
6933,6933,1.5497557199053292e+18,@MASK He doesn't know that zubair is a celebrity for the exemplary work he's done.  Moreover it doesn't make sense to compare Zubair and the many undertrials. That's the state's failure to keep so many undertrials & why should it reflect on Zubair.,1,1
2861,2861,1.5834303778629263e+18,"@MASK Since Biden: Nuclear war is more probable. Inflation is record high. 2mil migrants have invaded. Violent crime is soaring. Our energy independence is gone. Interest rates are soaring. Kids are being dragged to Drag shows.  This is what losing our Democracy looks like, meathead. ",1,0
8139,8139,1.5851698571919565e+18,@MASK आपको भी बहुत बहुत शुभकामनाएं,0,1
4606,4606,1.5772326615499612e+18,@MASK @MASK what to do about this  Genocide . We should not allow Hindus to be converted and killed in the name of love Jihad ---which is nothing but suitcase marriages,1,0
3041,3041,1.5835783705031923e+18,"Hey, @MASK my 30% discount code expired during the lockdown and with the reintroduction of service to Tokyo, I’d love to go. Will you honour the code? ",0,0
9604,9604,1.5794314252246344e+18,@MASK You would rather it was given to the man who defended demonetisation?,0,0
5798,5798,1.5807968133925888e+18,"Have no doubts, my sweetheart,  This season of hate collapses in no time.  Mere time is no history.  History is what changes the times.  #saibaba #uapa ",0,0
1574,1574,1.5806245503328788e+18,@MASK @MASK Secularism means nothing to the woman who had to get up at 5 AM every day to wait in line for 2 hours for water and carry it back to the house or the kids who have to breathe in toxic fumes from firewood for their cooking.,0,0
7160,7160,1.143798405115732e+18,"Data on prisoner release: under Section 436A of the Code of Criminal Procedure, which allows undertrials to be released on a personal bond if they have undergone half of the maximum term of imprisonment they would have faced if convicted.***",1,0
3342,3342,1.583543783777456e+18,@MASK Oof. Guess you should behave then!,0,0
7474,7474,1.5848379605368422e+18,@MASK Rajiv gandhi was muslim.  Uski wife Indira Gandhi deemed to be muslim Ho gaye 2.,1,1
6775,6775,1.5576397530291528e+18,#HarHarGharMeiTiranga #HarHarJailMeiTiranga @MASK @MASK @MASK @MASK @MASK Let there be light in all the Indian jails. Let all the undertrials be released on bail as a good will gesture by the President of India Murmuji.  Bacchon Ko dard Ma hi jaanti Hai!,0,1
665,665,1.5820053539692216e+18,"@MASK @MASK @MASK idk you kinda assuming its rape tbh, and that thought never even entered my head ",0,0
2854,2854,1.5834310332102984e+18,@MASK @MASK Labour have apologized for misinformation concerning the Migrant Crisis they said it should have not mentioned bend over,0,0
958,958,1.581434222106972e+18,"it's odd that the greens demand we must judge rhaenyra's relationships by westerosi morals and customs, but at the same time demand sympathy for alicent's marriage, which by westerosi morality (which does not recognize marital rape) was a boon for her and her house ",0,1
6157,6157,1.585844048170193e+18,#PKMKBForever @MASK can I ask @MASK to book a return tickets ? Afterall money matters..,0,1
5962,5962,1.5858576649358295e+18,A small prediction on this @MASK @MASK 🐐 will remain not out in this world cup he will win the tournament for the india #ICCT20WorldCup #Predictions #indiancricket @MASK @MASK @MASK @MASK,0,1
3903,3903,1.5837346013775135e+18,"@MASK You’re a Muslim, uno suppose Dey slander like that but na your account Sha and no be me sub for you mo de tun broke 🙏🏻🙏🏻🙏🏻 ",0,1
