,Unnamed: 0.1,Unnamed: 0,id,sentence,label,codemixed
2384,2384,5941,36993,@USER 2 Cor 5:17 “Therefore if anyone is in Christ [Consciousness] he is a new creation. Old things have passed away and look! New things have come.”,NOT,0
6676,6676,4317,20339,"@USER @USER @USER But what makes you think they are liberals?  There is nothing liberal about any of that.  These people spent the '90s insulting liberals, publicly humiliating black activists, and openly attacking the New Deal.  Where is the liberal"" part?  They passed GOP policies!""",OFF,0
6482,6482,4115,29597,@USER Only liberals would find this exceptable. Unless done to them and then let the tears begin that they are being hunted.,NOT,0
6712,6712,2658,86920,"@USER @USER @USER @USER Fascists &amp;Nazis don't abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left wasn't there to inflict the usual violence vs citizens who dare to speak. Do you hear that, Dems who enjoy wings/beer/country music? You're less-than."" #WalkAway""",OFF,0
689,689,7423,36137,@USER What the earthy fuck is RACKET ABUSE??????  A fake-ass penalty. Have you ever put down the donuts and watched a men's match??????,OFF,1
9460,9460,58,92056,@USER Certainly a weird view toward the Margaret Sanger geonicidal philosophy of aborting minorities.  I’d like to know if the black population that suffers the most shares her opinion,NOT,0
1262,1262,6117,77914,@USER Hollywood drone!,NOT,0
5684,5684,12302,87524,@USER @USER @USER @USER @USER She is so calm &amp; patient. That’s great..keep it up. Don’t mind people bc everyone has their own viewpoints on each aspects of life.,OFF,0
5165,5165,2270,59066,@USER Funny that she actually hears dog whistles... I think that says something about her. 🐩,NOT,1
1384,1384,11931,18127,@USER @USER He is according to every religion on Earth except for compromised Protestant sects like episcopalians,NOT,0
8255,8255,3453,80951,-She comes with a cage and with at least two months worth of food left and Two food bowls. (Together is a extra $30) cage was expensive! -She doesn’t have to be groomed yet due to the fact that she is still a puppy.  **she comes with the bigger cage.**  DM For more information! URL,NOT,0
6358,6358,10439,10332,#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,NOT,0
1599,1599,12519,92373,@USER @USER @USER @USER @USER @USER @USER And your President respects all of that. You liberals do not.,OFF,1
1975,1975,8671,64674,"@USER @USER @USER I suppose if the anti-Trumps had accepted their loss with grace, did some soul searching and worked to draw voters, then the animosity wouldn't exist. Instead, pussy hats, Antifa, Trump supporters=Nazis, the resistance,"" impeachement...we acknowledge your animus and return it.""",NOT,0
9351,9351,2216,90882,@USER @USER quit being a fig and stop allowing violence against conservatives on your platform,NOT,0
3780,3780,7040,15165,@USER She is adorable,NOT,0
2112,2112,4109,88259,@USER @USER He shot himself in a gun free zone.  So much for gun control laws,NOT,0
7510,7510,2311,84736,@USER I am on AS 849 but don't want to get anyone in trouble since this is not the first time . . . it happens with frequency.   If I sat a row back it wouldn't be an issue with carryons but bulkhead is tough.  Hard to say anything when you are on a flight together for 5 1/2 hours!,NOT,0
9010,9010,7048,67075,@USER But we'll make it through this dark patch. History won't repeat itself. The evil of anti-Semitism can't count on the indifference and complicity that once killed millions. The good people of the UK and Europe will stand up for each other. You are important here. 2/2,NOT,0
4689,4689,12308,81304,@USER @USER Exactly. Hasn’t everyone figured out that the only substantiated threats occur by liberals to conservatives?  The other way around is a farce. Plain and simple. This is made up 💩 to generate sympathy and try to keep a false narrative going.,NOT,0
3729,3729,10667,45820,@USER And the unexplained 42 murders associated with her mother are pro christian?,NOT,0
3129,3129,10836,86962,@USER @USER She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing Socialism don't work that way they suck all up.,OFF,0
7412,7412,312,90958,@USER @USER The tolerant Left,NOT,1
1834,1834,1682,23507,@USER @USER Democrats only care about this crap when it furthers their mission: To destroy conservatives.,OFF,0
8047,8047,13214,94976,@USER @USER McRaven engaged in a publicity stunt. He never spoke publicly against any #CommanderInChief before he retired. A retiree issuing a challenge to the President is an empty and hollow gesture.  #MakeAmericaGreatAgain #AmericaFirst #MAGA #USA🇺🇸,NOT,1
5650,5650,13081,68829,@USER @USER @USER @USER Wait so are pet stores hoarding? The fact that she is able to provide for an assistant to case for her animals means she IS adequately caring for them. Lmao that doesn't mean she has to do EVERY SINGLE THING on her own,NOT,0
9305,9305,4774,48214,@USER Look at his reaction at the 18 second mark. What a contemptuous clown he is.,OFF,0
3466,3466,2616,79164,#Leftism: Please conform to the groupthink of your designated interest or ethnic group. Independent thought helps conservatives.,NOT,0
7438,7438,5897,33427,"@USER @USER @USER @USER For a President that is so unqualified "",  Donald J Trump most certainly is successful!  You can dislike the man, but you cannot deny his achievements!""",NOT,0
8331,8331,5009,30025,@USER @USER One can always tell when Dr @USER is not telling the truth. His mouth is moving! Why on earth would anyone expect the @USER not to cosy up to Trump?,NOT,0
5758,5758,9189,72001,@USER @USER @USER So the only difference affecting crime rates between HI and CONUS is gun control?,NOT,1
500,500,6326,66367,@USER Ford's takeover of the Ontario Conservatives makes Trump's takeover of the GOP look geologically slow.,NOT,0
3537,3537,4670,66943,@USER @USER Well John started the nuke button hit being an AntiAmerican hater and well Trump is gonna desecrate the liberals agenda and the results will be awesomeness 👉🏻🇺🇸🕊,NOT,0
6840,6840,11638,71851,@USER You are though,NOT,0
6003,6003,8374,91360,@USER She’s fine! She starts out like that and then gets up and gets right in Derwin’s face about it. Both dogs are walked 3-4 times per day. She is NOT suffering. She’s just spoiled!,NOT,0
86,86,4671,80651,@USER Go crash another plane.,OFF,0
8013,8013,10950,28360,"@USER Ford knew the moment she came forward anonymously"" that her name would get out. This was an effort to stall the #kavanaugh nomination. 35 yo Accusations that knowingly can't be proven. Throw mud at the last minute. This is what the #Resistance looks like.""",NOT,0
767,767,8165,28184,@USER I don't know any GOP who think delusion.  I do know GOP who realize that LIBERALS lie about everything.,NOT,0
1876,1876,8170,27622,Ahh my ears hurt from listening in the earphones..still his voice was sexy,NOT,1
5252,5252,10140,20148,@USER Don't know who he is and don't really care...,NOT,1
237,237,7422,39148,@USER Another funny thing is how they refer favorably to Japan because of gun control but admonish Japan for their refugee policies 🤔🤔,NOT,0
4764,4764,1569,84348,@USER Ask @USER she is there now!,NOT,0
6693,6693,223,16885,@USER By the way why don’t you move to Haiti ? You liberals seem to make shit holes out of large cities. So go somewhere where it’s already a shit hole so you don’t have to do any work !,OFF,0
6301,6301,9190,32181,@USER .. newer info from this week.  This is obvious to you right?  If Kaz said in June the IPO is a go for Nov but in Sept they say it is no hold for filing issues then that is simply a change out of our control...Right?  I am not sure what you are after but it is enjoyable listening.,NOT,0
1531,1531,3191,12434,@USER @USER There’s something wrong with my TV as when Liberals are on the Audio simply reverts to: “blah blah blah blah blah blah blah”. I’ve looked into troubleshooting but there’s no fix for that as it’s the ‘source’ of audio &amp; TV circuitry can’t convert the Insane BS into real words? URL,NOT,0
1683,1683,2906,41414,.@USER &amp; @USER student loan refinancing plan would give every single student loan borrower a tax break &amp; let hundreds of thousands of borrowers have immediate lower interests rates at 0 net cost to taxpayers.   @USER has 8 years. He did nothing. He is a liar. URL,OFF,0
4308,4308,11658,69157,@USER It seems that the more often these types of events occur the more the gun control and safety debate heats up. I believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda.,OFF,0
7739,7739,12293,64188,@USER Feinstein and Schumer are political assassins.  Thank heavens that @USER has been able to give a few in the GOP courage to not fold this far.  Conservatives need to hit back hard on these political criminals.,OFF,0
1210,1210,949,40674,@USER That sucks 👎,OFF,1
8486,8486,2244,43083,.You cry baby liberals will have Trump for a total of EIGHJT GREAT YEARS!!! GET OVER IT. #MAGA URL,OFF,1
7907,7907,11866,93781,@USER @USER @USER this crossing proves very little. It only goes to show many are disgruntled with the lack of leadership of @USER .. But understand Mr. Scheer there are many conservatives disgruntled with your lack of vision and leadership. Hence @USER #cdnpoli,NOT,1
3615,3615,1395,63870,@USER You are a wonderful asset and a great influence!,NOT,0
2113,2113,8291,68181,@USER @USER When tRUmp posts shit like this you know that he is distracting from something else that is going on. #Distractification,OFF,1
6273,6273,4944,32932,@USER @USER @USER Wow!!! He is Malloy #voteredNovember2018,NOT,1
7745,7745,8402,38019,"@USER @USER @USER @USER @USER @USER @USER @USER 2/2 Liberals say (rightly) there's lots of prejudice and discrimination between migrants"" then conclude ""all opposition to migration is just arbitrary prejudice"". But that requires seeing the distinction between citizens and migrants as arbitrary and prejudice driven.""",NOT,1
6924,6924,11058,37835,"@USER @USER @USER @USER Kate, gun safety"" is just a code word for gun control. There isn't anything ""safe"" about gun control. It just limits law abiding citizens. Law breakers ignore ALL laws. Wake up! You folks in MN need to get off the liberal wagon. Vote for Patriots Only ... Vote Red! ✝🗽🚂⚓🇺🇸""",OFF,0
2541,2541,10368,73788,@USER It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?,NOT,0
7288,7288,12164,26647,@USER @USER #antifa @USER gets a pass?,NOT,1
6054,6054,8304,79117,@USER As she should be.,NOT,0
3407,3407,11387,39246,@USER He never should have been pope in the first place. He’s a Jesuit.,NOT,0
5827,5827,12145,97924,"@USER Screw you and that keep up"" shit honestly 😂""",OFF,0
4257,4257,9428,75433,@USER Ever get the feeling these people do not live in the same universe as we do?,NOT,0
7682,7682,2648,20136,@USER @USER because the average American has $500 lying around to buy a new Glock. more likely Mr. Antifa will be using his unemployment check to purchase some dental work or a casket.,OFF,0
5692,5692,12138,18419,@USER @USER balls,NOT,1
3152,3152,5505,99282,@USER @USER This can ONLY help the Conservatives unify!  🙄,NOT,1
475,475,5304,54425,"@USER   Doesn't ALTERNATIVE FACT"" = FALSEHOOD?  #MAGA @USER  @USER  @USER @USER    How do ""Alt"" gov accounts exist?  How many accounts?  Illegal?   Subverting will of the people? Who runs? Who pays? Where from? IP address tracking?""",NOT,0
692,692,12988,85132,@USER @USER @USER What the hell has his location at the time of the shooting got to do with anything? People don't have to be shot to fight for gun control! Usually they can't after the event because they are usually DEAD!,NOT,0
4848,4848,1256,45078,@USER I can’t believe you replaced the American flag with the Antifa flag!!,OFF,0
2849,2849,1743,73201,@USER @USER That’s how immature she is not to mention no class at all O!! Not even a dime,OFF,0
5273,5273,791,54436,@USER Buh Buh snowFlake,NOT,1
2499,2499,6381,70794,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🙋Hello to all fellow patriots.,NOT,1
5854,5854,3408,53657,"@USER @USER It's a shame seeing such an advanced case of TDS combined with terminal liberalism, I'll pray for you.  Might wanna reflect on Nazi propaganda vs. modern liberal racists everywhere"" tactics.  Also compare ANTIFA vs. Nazi brown shirts.  Who's righteous?  Who's filled with hate?""",NOT,0
7856,7856,9907,26179,@USER @USER @USER @USER You knowmandni know you are on the verge from my education satochi data,NOT,1
7375,7375,12978,75064,@USER fox could have sash DI'd tho,OFF,1
6032,6032,3593,19183,@USER Crazy how funny Jim used to be. Now it's funny how crazy he has become.,OFF,0
1864,1864,2590,26239,@USER @USER Thank you sm!,NOT,1
5672,5672,527,47007,@USER 21k dong,NOT,1
7507,7507,7249,83041,@USER She isn't a radical but you are so far right you are Kemp. You refused to pay any attention to what the people of Georgia want and need. That will be your undoing.,NOT,0
969,969,6469,99400,@USER Hope he is enjoying himself while he can🤣,OFF,1
6475,6475,698,12295,@USER @USER shut that wanker up,OFF,1
8282,8282,2355,43966,@USER @USER @USER ....Except not all Millennials are for Gun Control.,OFF,1
3705,3705,7760,38859,Give it a rest rice eater #MAGA URL,NOT,1
568,568,12871,25369,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Bill Clinton 90s Gun Control law which banned Assault Weapons was effective public safety policy which the NRA worked to undo it during the Bush years. Clintons are profiles in courage to take on GOP &amp; beat the NRA. Weak NRA Bernie voted 5x for NRA.,NOT,1
3761,3761,3058,12404,@USER Sweet Lawd she is beautiful,NOT,0
2458,2458,9675,40262,@USER @USER Yep. They had to produce this article to shut up the liberals.,OFF,0
4796,4796,6829,10744,@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.,OFF,0
6692,6692,253,50315,@USER @USER You don’t understand who he is and is capablities. Despite the proof in the economy.  My hypothesis is that you have been lied to by liberals your entire life and are believing what you are told. The liberal media made bill Clinton look good and could do the same with trump.,NOT,0
1983,1983,6401,12020,@USER hope you are enjoying strictly training !! URL,NOT,0
6313,6313,10661,59118,Come on #maga,NOT,1
6838,6838,11218,22703,@USER Ppl that are multimillion dollar Socialist Liberals from New York. Ya no problem.,NOT,0
6132,6132,4156,15880,@USER @USER And they aiming right way you WHOOO WHOOO !,NOT,1
31,31,11219,94516,"@USER @USER And Lambda would be on the lower end, as others are saying on the high end is trying for influence.  Anyway, you are right in that I wasn't using better investment"" exclusively from a $ return PoV, but from a ""quality of life return"" PoV... some of that is money but not all.""",NOT,0
2577,2577,6655,54323,@USER @USER Holder's day is coming. Soon.....,NOT,1
5090,5090,11452,83886,@USER @USER U a dickhead for that😂,OFF,1
7145,7145,5928,74187,@USER @USER They're NOT   #BuildTheWall #LockThemUp #DrainTheDeepState #NFLWalkAway &amp; #MAGA,NOT,1
4833,4833,6334,23820,@USER Traditionalists and fuddy-duddy conservatives form a convenient horseshoe with feminists when it comes to a lot of women's issues.  Their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar.,NOT,0
9390,9390,824,92803,@USER No we can’t be losing AB he is literally our whole offense,OFF,1
2073,2073,11540,32217,@USER Democrats and liberals have dragged this out far too long. The American people are tired of it. Confirm the guy and move on. How convenient that this guy is about to be confirmed as a US Supreme Court Justice and someone accuses him of sexual assault from high school. #Ridiculous,NOT,0
7980,7980,6137,17209,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hope she is ok.,NOT,1
6739,6739,4020,99173,@USER @USER Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga,OFF,0
6107,6107,12480,20384,@USER EVERY TIME! i hate it its the most horrifying feeling. it happens to me when im dozing off. then i jolt wide the fuck awake -_-,OFF,0
2430,2430,2566,11810,@USER @USER He will lose his entire career?? You people are despicable. I know you do not believe in god but hell will be filled with liberals like you and Dianne,OFF,0
3508,3508,8875,65781,@USER @USER His own fear of white people.,OFF,0
8369,8369,10731,61554,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are making the outward trappings of respect and patriotism more important than the patriotism that exists when you volunteer to serve your nation.,NOT,1
3133,3133,12378,62686,@USER @USER Glad I wear Wranglers. So what gun control would you propose that will stop the criminals?,OFF,1
3507,3507,4207,95545,@USER She is also The Rocks wife,NOT,0
640,640,9940,50663,@USER //HE IS A DETECTIVE SO I MEAN  I GUESS THEY COULD WORK TOGETHER,NOT,1
1271,1271,4565,39626,@USER So what I read was gun control doesn’t work and CA politicians are working against Californians sounds about right,NOT,0
5132,5132,1578,81608,.@USER Please commit to a people's vote on Brexit. The Conservatives have made a pig's ear of it.,NOT,1
2008,2008,1109,80604,@USER @USER Liberals believe in the Constitution.   It's just ultra leftists that don't,NOT,1
5588,5588,7434,28357,@USER the reason you haven’t heard from Dr Ford about whether she is available to testify on Monday yet is because She is feverishly trying to find someone to corroborate her story with the help of the DNC and Soros’ deep pockets!,NOT,0
7977,7977,6854,65486,"@USER @USER @USER Especially after liberals were found buying and bribing for a no"" vote in kavanaugh.""",NOT,1
5607,5607,4425,85007,@USER @USER He is! It's his first regression too XD,NOT,1
3465,3465,1919,96951,@USER And you KNOW he is probably saying the softest things and yet he looks like THIS: 💁🏽‍♀️🌚🌚🌚🙈 WHAT IS THE TRUTH?!,NOT,1
5036,5036,7975,93870,Understand the meaning of America by reading Creating the Declaration of Independence by @USER and share your knowledge of the American Creed with your fellow citizens. URL #MAGA #KAG @USER @USER @USER @USER,OFF,1
3120,3120,5721,24129,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER but there is also many videos of antifa attacking disabled and old people if you want to see them victors ( spoiler on disabled attack three on one antifa to disabled vet),OFF,1
8062,8062,10478,27335,@USER @USER God thing we have Beto in Texas. He is for decriminalizing crossing the border. He is for reasonable gun control for Texas citizens. Someone could get hurt if citizens try to defend themselves. Poor Arizona you need a Beto of your own.,OFF,0
2571,2571,11044,29573,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all Patriots 🇺🇸 #MAGA 🇺🇸 Thank you in advance for your follow back. 🇺🇸#MAGA 🇺🇸 #VoteRED,NOT,1
6953,6953,7317,20504,@USER @USER @USER @USER @USER She is a waste if air. She needs to go.,NOT,1
8544,8544,12109,49231,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The World Wide Phenomenon of Podcasting and MVP of ShitTalking!,NOT,1
1863,1863,5059,90011,@USER Bro...he is cray mehn,NOT,1
5875,5875,1533,32748,100% TRUE! and she is stupid as well! URL,OFF,0
3956,3956,9762,71197,@USER They can't blame Antifa this time.  It's right wing nuts and Trumpers.,NOT,0
5159,5159,10178,36589,@USER @USER A stark reminder that @USER and you are trying to con us with chequers and a bit of our waters back - not good enough - @USER @USER  @USER @USER @USER @USER @USER @USER appeasing is not a good look @USER,NOT,1
8423,8423,12606,25521,@USER @USER The failure is the Liberal experiment to rush everyone away from Traditional Christian Family Values. We have always had violence but liberal ideology has destroyed society. Liberals create crisis situations to further their warped attempt to take power away from individuals.,NOT,0
5893,5893,2174,75168,@USER @USER Good Arrest them all!  Arrest the crazy NDP leader @USER as well.  She is Having her lil minions take a fall for her! She planned this! Will she be paying their Legal fees? I think not! The immaturity level of this goverment party is disgusting!!!,OFF,0
273,273,298,22879,@USER @USER @USER @USER It’s called educating liberals.,NOT,1
1387,1387,4963,19458,@USER She is good at this game just like u were @USER A true super fan for sure. She is focused thats why she is going to take this game! I hope!,NOT,0
3787,3787,7537,38886,@USER She is delusional! Get rid of Electoral College so she and her corruption cronies can ruin the USA! They almost did!!! #VoteRedToSaveAmerica  #MAGA 🇺🇸🇺🇸🇺🇸,OFF,1
7194,7194,6495,87400,@USER This is a premeditated attack by Democratic liberals and she is being rehearsed. Enough of the scam show. Vote Kavanaugh to SC.,OFF,0
4033,4033,2453,29730,...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,OFF,1
2330,2330,1577,66701,"@USER The touch makes him stiffen, hips pressing into that touch... I'm not a fair maiden to win and carry home, Barnes. I /bite/."" And yet, he is merely holding on, no longer unaccustomed to such man handling...""",NOT,1
7593,7593,12878,31136,President Trump has an announcement to make: #DonaldTrump #maga #metoo URL,NOT,1
6802,6802,3169,46159,"@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""  ""How STUPID could our leaders be"" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL",OFF,1
4789,4789,9442,90649,@USER How do you know she is not credible?,NOT,0
5246,5246,2260,95232,@USER @USER @USER She was so freaking happy when she got her 'No' from Kavanaugh. I seriously hope she has him for perjury or at least can force recusal.  Either way she is an immensely elegant speaker cut from the same cloth as Obama who I badly want to run in 2020.,NOT,1
149,149,7265,13004,"Are the Cruz vs. O’Rourke Debates Ever Going to Happen?""  URL #TCOT #MAGA #RedNationRising""",NOT,1
1610,1610,7657,57970,@USER @USER @USER @USER both of you are going to have to take several seats when it comes to Kyle 😻,NOT,1
727,727,12799,48344,@USER you always have such a lovely way with words......you are one wonderful person.....the biggest of hearts.  Thank you so much for that '),NOT,1
1922,1922,4122,97022,@USER @USER We already have gun control.  Who would have thought that criminals wouldn't follow the law?  Let's make more laws telling them not to break THOSE laws!,NOT,0
2887,2887,6741,83029,@USER Now do gun control,NOT,0
8581,8581,5595,53932,@USER Thank you!!😭❤️,NOT,1
4762,4762,5803,62585,"@USER @USER @USER I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""",OFF,0
6984,6984,1444,53434,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Proud to follow all.  Thanks for the follow-back!,NOT,1
74,74,242,48060,"@USER @USER @USER And don't forget his telling a primarily black liberal audience conservatives want to put them back in chains""""",NOT,0
7280,7280,12343,99246,@USER You're full of s***. It's the Liberals paid by Soros who are doing those things,OFF,1
1411,1411,9490,55953,@USER Love the liberals that Troll Ann Coulter.,NOT,0
9295,9295,2873,92661,@USER @USER Soo Sweet!! Eliza you are amazing you opened her up she is too cute and Eliza your a beautiful soul💕,NOT,1
87,87,6833,75217,@USER Cuz he’s coming you bruh!!! @USER,NOT,1
2347,2347,4839,41848,@USER Thanks she is sweet. Very very timid skiddish scared of every sound so this hurricane isn't helping her adjust BUT today she started being playful😊,NOT,0
4784,4784,5534,78647,@USER Why is it a Confederate flag 'makes' one a racist?  An antifa flag makes one an America hating terrorist.,NOT,0
9185,9185,8385,83330,@USER 💀yo ass probably playing it on super easy too smh go home,OFF,1
1256,1256,2367,94465,@USER At least you’ve been some type of fucked,OFF,0
3421,3421,11409,50361,@USER War on conservatism: #Antifa,NOT,0
1790,1790,8250,67565,@USER Just like the old days. If she floats she's a witch and must be burned or hanged. If she sinks and drowns she is innocent.,NOT,0
5522,5522,2540,58763,@USER Right on Shaft. He is SHAFTICUS !,NOT,1
8435,8435,10028,92775,@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,OFF,0
2143,2143,549,93137,@USER You are definitely living outside DC. I can’t get this book through Amazon in VA for two weeks becaus it’s back ordered. The first print is 1 M copies!,NOT,0
8248,8248,10763,72836,"@USER @USER @USER Yeah! Liberals are all Look at me! I'm a victim just because a man held me down, covered my mouth and tried to rip my clothes off to rape me. Boo hoo. And his friend turned up the music too loud to cover up my screams and it hurt my widdle ears""  Get over it already, amiright?""",OFF,0
2121,2121,4222,15862,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all #Maga patriots please follow back 👍  #LionsDen 🦁  #MAGA2KAG 🇺🇸,NOT,1
5830,5830,2881,62822,@USER End of Mos2. SM out in space hears a voice in his head asking if he’s kryptonian.Turns around and it’s MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.,OFF,0
5339,5339,3719,89565,@USER @USER @USER @USER You are an amazing organizer 👏🏾,NOT,1
7612,7612,337,11405,@USER Grape!,NOT,1
1670,1670,10136,59882,@USER @USER Omfg 😂😂😂😂😂  You are so right 😂,NOT,1
7849,7849,4446,95477,@USER to quit sex?,OFF,0
1612,1612,6018,11881,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.,OFF,1
8967,8967,9422,57171,@USER @USER @USER @USER Yes im the cousin of the infamous Cheese! 🤣,NOT,1
4168,4168,800,72883,@USER @USER @USER @USER @USER @USER Congratulations!,NOT,1
6829,6829,8384,73586,@USER Voting against the progressive agenda. That means GOP control of the Senate as a must. Hopefully the house. And conservatives at the local level to keep progressive agenda out of the public schools.,NOT,0
6890,6890,12877,66452,@USER She is awful!,OFF,0
3706,3706,10502,51894,@USER I won’t even start Naruto cause it’s just too much 😂 I started an anime on Hulu yesterday called Coppelion thats only one season that’s more my speed lol,NOT,0
4981,4981,1154,79423,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Says the person who refused the idea of having differant views on things? You really are a product of the US system. US antifa-lite. Is your world really that small?,NOT,1
5156,5156,8249,77748,@USER @USER @USER what the fuck,OFF,1
8411,8411,6260,78195,@USER ALL LIVES MATTER!!!!,NOT,0
8259,8259,1751,90696,@USER That one sucks bc he is so hit or miss,OFF,0
8250,8250,9423,87013,@USER Yet the number of applications from liberals that were rejected was higher then yours.  You sound salty that the liberals had more people looking for use this program but you guys just had people with worst values.,NOT,0
76,76,7605,75943,"@USER It's hard to believe you are 39.  I remember you as the cute first daughter"" in the White House.  I voted for your dad twice.  You have been a true force for good.  Thank you.""",NOT,0
6585,6585,4700,21521,@USER Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,OFF,0
396,396,1322,20757,@USER Well...he is now firmly part of the establishment....let's see how that goes for him.,NOT,1
1878,1878,6736,64082,@USER Antifa Rocker :D,NOT,0
3289,3289,3568,42634,@USER And the factory’s coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,OFF,1
7213,7213,6690,17214,@USER @USER Milk is meant for calves not humans. Give your head a wobble,NOT,0
2840,2840,6999,59158,@USER My pleasure! Thank you for following back 🙂  #CCOT #MAGA #WalkAway  #VoteDemsOut2018  #TrumpsArmy,NOT,1
528,528,11561,52993,@USER We the People   Not you the poitician,NOT,1
3844,3844,9335,54127,@USER Hey #BenieSanders  they all can't come to US!  Come on.  We have enough problems with your #Antifa .,NOT,0
4824,4824,2298,99044,@USER just lose to every tom jeff and jerry because some dumb shit happens and I lose full,OFF,0
6011,6011,486,16113,"@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL",NOT,0
1560,1560,12093,16434,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER AHHHHHHH yes!!!! It's Amish Brother and Antifa Warrior Jaquonadiah. Thank you for clearing that up,NOT,1
13,13,1740,70473,@USER you are a traitor URL,OFF,0
5738,5738,1752,18102,@USER  DEMOCRATS HAVE ORDER THIS MANGINA TO SHUT UP  HE IS NOT LISTENING JUST KEEPS ON GOING ON AND ON IN HIS LITTLE MIND   HE IS LOYAL TO UNCLE SOROS   HIS SISTER MARRIED INTO THE FAMILY URL,OFF,0
8856,8856,234,44837,@USER @USER SOROS is at the root of everything and anything anti American. He has his money in Hollywood all the way to Islam and ANTIFA to illegals . URL,NOT,0
6071,6071,7441,27713,@USER @USER Yep. And if he would get rid of the bell instead of taking sacks I’d be thrilled. Not sure if he is aware of the rule. But you can throw the bell away,NOT,0
7131,7131,7542,38483,@USER Hi hopefully you are now on board as one has passed through. I do apologies for the delay. We have experienced heavy delays across most services passing through St Albans due to roadworks. Apologies for the delayed response.,NOT,0
8561,8561,10714,13861,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The bus and the kitty are not very nice individuals!,NOT,1
7648,7648,10272,79498,@USER Let’s hunt for it 🤨,NOT,0
4837,4837,10111,76953,@USER Well she is a “Christian.” 🙄,NOT,1
