,Unnamed: 0,id,tweet,offense,codemixed
2583,2583,1.5858577532972155e+18,@MASK Sahwag bhai aap IPL kab khel rho ho 🙄🙄,0,1
1452,1452,1.5831858304071967e+18,"@MASK Mahsa Amini went into a coma two hours after she was detained by the ""morality police"" for a bad hijab in Tehran  And today she died  Having done nothing  #مهسا_امینی  #اعتصابات_سراسری  #OpIran ",1,1
3817,3817,1.5816263227656397e+18,"@MASK In 1949, Nehru realized running govt. with his chaploos was going to be difficult so Sardar Patel adviced Nehru to take all segment of community together. Without RSS this was going to be difficult so later in 1949 Nehru lifted ban on RSS to achieve his political ambition.",1,1
99,99,1.582000321718415e+18,@MASK Yes Dear you are spot on that inflation but onthe expense of that your #TPLFisTerroristGroup bosses and you stuffed a huge lump sum $. We do mind as you mourning you donate a bit from the $ to the future rehab process and be really called 'uncle'.  Sincerely...,1,1
1234,1234,1.5837364860167496e+18,I dinnor even know which one to enter o  Drama from inside life twitter and Awon Muslim twitter too 🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️,0,1
2160,2160,1.3668257630607974e+18,"@MASK @MASK @MASK tirangey ka apmaan nahi hua, tu divert mat kar, farmers protests aur anti-farmer's bill pe dhyaan de ",0,1
3360,3360,1.5849191574556055e+18,"@MASK ""Chhati"" thok kar khade hona alag baat h aur Chhati thok kar kahna alag baat h  One thing is for sure like Modi, Rishi Sunak is a proud practicing Hindu frequently making visists to Mandir. He will take oath having firm hand on Pious Gita. He will not hesitate flaunting Hinduism",1,1
636,636,1.598663258298151e+18,दौरान 2020 को वे शहीद हो गए थे! 😢💔  उन्हें उनकी वीर पत्नी से एक बेटा और एक बेटी है! ❤️  भारत माता के वीर सपूत को उनकी सेवाओं के लिए कोटि कोटि वंदन करता हूं! 🙏🏻🇮🇳🙏🏻  वीर परिवार के लिए गहरी संवेदना! 💐🇮🇳💐  जय हिंद! 🌳🇮🇳🌲  #SHAHEED1508 #IndianArmy #Sikkim #rajasthan #bharatpur,0,1
4246,4246,1.580153963810558e+18,"Aware Of ""Lakshman Rekha"" But Will Probe Demonetisation: Supreme Court ",0,1
3712,3712,1.582420122743894e+18,"@MASK Please don't downgrade Sh. Sardar Patel comparing with any one, rather it would be an insult to our "" Lauh Purush"". He stands un parallel. @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK",0,1
3928,3928,1.5570159014255163e+18,"Whosoever left congress like Bala GangadharTilak, Guru ji ( MS Golwalkar), lala Ji,Netaji never got recognition in the history. Instead congress erased their contributions in a very systamatic manner for their own self interest",0,1
4476,4476,1.578280725190955e+18,#LG_Saxena_Ghatiya_Hai  LG Delhi has not got a cheap LG like Vinai Saxena. KVIC itself is sitting by doing demonetisation scam and is putting its feet in every work by falsely accusing the Delhi government of corruption.,1,1
546,546,1.600795588798607e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK Bheem Army jila adhyaksh khagriya Bihar khatauli vidhansabha Jeet ke liye Hardik badhai congrachulation,0,1
3285,3285,1.5851118460505006e+18,@MASK Budia ho gayi lekin hate & anger nhi chhora Sanatan Dharam ki virudh ?  Aisa gyaan Eid par bhi diya ja sakta h ki croro ki tadaad mei jaanwaro ki nirmam hatya se parkriti aur manavta ka kya bhala ho raha h ?  But your mind is filled with dirt & hate against Hinduism. Not done,1,1
247,247,1.5754370770887311e+18,"#MaritalRape इधर मुस्लिम 4 शादी करके देश की आबादी बढ़ा रहा और ये हिन्दू औरतों को मरटीएल रेप,अबॉर्शन जैसे झूठे मामलों से हिन्दुओं की आबादी कम करने की साज़िश रच रहे है। ",1,1
260,260,1.5754317849172705e+18,"Rape Includes ""#MaritalRape"" For The Purposes Of MTP Act, Wives Conceiving Out Of Forced Sex Can Seek Abortion: Supreme Court   Husband's consent not necessary for abortion: Kerala High Court   The first steps towards #womenempowerment ",0,1
2256,2256,1.5811596522384507e+18,SG : Section 43C of UAPA makes CrPC applicable.  #SupremeCourt #GNSaibaba,0,1
1009,1009,1.5837143188055327e+18,"@MASK Abhi dalit verg vo bhi khastaur se jatav verg hi aisa hai jo muslim samuday se nafrat nhi karta, muslimo ko dalit samuday ke sath rajnetik gathbandhan karke aise mamlo ka virodh karna chahiye ",0,1
2927,2927,1.1368901522471608e+18,"One year later, the five accused – lawyer Surendra Gadling, retired  English professor Shoma Sen, poet and publisher Sudhir Dhawale, and human rights activists Mahesh Raut and Rona Wilson – are still serving jail time as undertrials in Pune’s Yerawada jail.  (2/3)",0,1
1004,1004,1.583717292776788e+18,@MASK @MASK Baki religious mi swarn dalit ka khela hani,0,1
2083,2083,1.5800180259897797e+18,@MASK @MASK @MASK pehle decide karle tume kehna kya chahte ho. adivasi log bjp ko vote nahi denge baat khatam. sarkar kiski bhi bane sarkar ko sambidhan ke hisab se kaam karni padegi.,0,1
3350,3350,1.584928735492395e+18,@MASK @MASK Khairaat h mila h kya Rishi Sunak ko ye PM post ?,1,1
53,53,1.5812853655746683e+18,@MASK forget to add demonetisation....,0,1
3754,3754,1.582131806199239e+18,@MASK Aour sardar patel ko jeetne ke baad bhi pradhanamntri nahi banne diya,0,1
4355,4355,1.5800792640658104e+18,Chidambaram: Some guidance can be taken from the judgment but Lordships may go further and examine the enormity of this demonetisation.   #SupremeCourt #Demonetisation,0,1
37,37,1.5815512291925033e+18,"@MASK @MASK @MASK @MASK @MASK Ye gyan 2012-13 me kaha gaya tha?? & 2008 me when India was only economy in the world growing positively? Mat bhulo issi gawar ne 2 saal pehle -ve growth, Demonetisation & Faulty implementation of GST kiya hai.. Isse kya pata Ruppee dollar ko kaise balance kare.. ",1,1
630,630,1.5986662932465907e+18,🚩जय श्री राम🚩 @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK  #BJP @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK #History 🚩,0,1
2615,2615,1.5858414339444283e+18,@MASK sir for IPL 2023 auction we need some fast bowlers and sprinners for that we need money in that case we will release ishan kishan and definitely we will pick him again the same strategy we have already used for nathen counternail once thing about it,0,1
1652,1652,1.5786446104939725e+18,"@MASK Kashtriyas have Ram also and Krishna also, we are happy for Buddha too  You should target Bhumihars who who had become Budhist earlier and then came back again to Hindu religion under category of Brahmins  Giriraj Singh will help in this regard  Thats Ghar wapasi  🤣🤣🤣 ",1,1
4013,4013,1.5617652926947205e+18,@MASK @MASK Specifically read Sri Aurbindo works and Bal Ganga Dhar Tilak  Then Savarkar and Golwalkar like Bjp ka stupid politics aur unko stupid supporters ko Hindutava se mat jodo. Hindutava ka primary source se padho.,1,1
2278,2278,1.5810014595119347e+18,@MASK @MASK @MASK 💘👈uapa,0,1
4256,4256,1.5801225154095104e+18,"AG informs the Court that he is still ""finding his footing"". R Venkataramani was appointed as the Attorney-General in the last week of Sept. Promises to sit w Sr Adv Jaideep Gupta and ""sort it out"".   #Demonetisation #SupremeCourtofIndia ",0,1
2587,2587,1.5858559794925445e+18,"@MASK Congrats bro, so happy to see such an energetic cricketer in the field....lots of respect from India...hope to see you in IPL 😀all the best to take the Zim team to the same level as A&G Flower days",0,1
2426,2426,1.5858575779166495e+18,"हर छेत्र में मिलना चाहिए,  पुरुष और महिलाओं को बराबरी का दर्जा   BCCI के फैसले का स्वागत और इनका धन्यवाद",0,1
1897,1897,1.5811593440493773e+18,"@MASK @MASK @MASK Can someone provide granular data on states , districts, social groups . I am aware of Wayanad and attapadi in kerala  where there is malnutrition among tribals, the ruling party is CPM . A young adivasi in kerala( madhu) was beaten to death for allegedly stealing food. ",0,1
1940,1940,1.5809335866764206e+18,@MASK @MASK @MASK @MASK Jese adivasi alg rhte hai ..ase hi unke alg jgh ti...rhne ki,0,1
2394,2394,1.5858632968294932e+18,@MASK @MASK @MASK Ye gujrat election ka darr hai Abe agar karna hota to pahle hi kar dete itne dino se samose khake pet Fula rahe thee kya Jay Shah ji,1,1
2607,2607,1.585847233941246e+18,@MASK Agli saal se IPL khelega ye. What a talent 🔥,0,1
495,495,1.5461936758095951e+18,"FLOOD  Mag: NA From: WFO JSJ Location: 1 NNE BAYAMON, PR Time: 0147 PM  LT on 07/10/2022 Source: 911 CALL CENTER Remarks: Urban flooding affecting residence and street.  #PRwx ",0,1
2161,2161,1.366731754086695e+18,@MASK Aise aise chomu kaand sirf Maharashtra me hi hote hain. Kisi ke FB post ke liye baal mundwa dena kisi ko tweet karne ke liye jail bhej dena.   Waise what hs Farmer's bill got to do wth only Punjab? Farmer=Punjabi?Kisan kya sirf Punjab me hain? Baki India me lohar aur badhai hain?,1,1
41,41,1.5815338507062764e+18,@MASK Neither demonetisation helped Indian economy or in black money unearthing!! The politicians converted all their old notes into new notes including @MASK and we had to wait in the hot sun for hours to convert 4K rupees!!,0,1
258,258,1.5754332868010598e+18,"@MASK @MASK Akal ki andhi.... heard about words like ""misuse""?? Kitne innocent persons ki life barbad hogi.... ??   Not a single case of marital rape will be proven in court in next 100 years. Likh ke rakh le stamp paper mai... ",1,1
1752,1752,1.5771689603860849e+18,@MASK Why all so called secular hindu by name but jehadi by nature have to promote love jihad all the time,1,1
2204,2204,1.3593808856870748e+18,Jiss tarah international tweets ka reply de rahe ho  Usi tarah farmer's bill bhi explain krdete to aaj ye condition he nhi aati!!!,0,1
1453,1453,1.5831857906703729e+18,@MASK Ok it's means for brusting crackers Delhi import human from punjab or from Pakistan?? Great. In HIJAB they can breath but in diwali they can't?,1,1
1102,1102,1.5820756367679488e+18,@MASK I didnt even know he is from that caste. It is like u r blaming everyone for not knowing he is dalit n also broadcasting about his caste. Our President is also come from dalit caste,0,1
2448,2448,1.5858544617588326e+18,@MASK @MASK @MASK @MASK @MASK In interview by Shoaib Bhai: Indian itni badi teez mar Khan nahi hai ki world cup jitegi. 1 or 2 weaks me Ghar aane wali hai.,1,1
121,121,1.581999274002219e+18,"10/17/22 With inflation so high, spending down retirement funds (if you are over 50) is actually a reasonable idea (hint hint Amy T). ",0,1
657,657,1.5986415029718385e+18,@MASK PROUD OF FELLOW INDIAN ARMYS LET'S KEEP STREAMING ✌️💙,0,1
1438,1438,1.5831894762262607e+18,"@MASK @MASK Iran is protesting for freedom , not just hijab.  Stop inviting Niac members to be our voice #OpIran  #مهسا_امینی ",1,1
2383,2383,1.5804320427431813e+18,Justice Anoop Kumar Mendiratta said that the remedy for bail in a UAPA case lies first before the trial court and then in appeal before a Division Bench. #DelhiHighCourt #PFIBan #Abubacker,0,1
4240,4240,1.5801709315737805e+18,#SupremeCourtOfIndia #Demonetisation How many cases of common people are pending in the Supreme Court?? Just asking milords. Justice delayed is justice denied.,1,1
2914,2914,1.1550110043020695e+18,@MASK @MASK @MASK Unfair bilkul hai bhaai and I feel bad for that person. Par isko religious issue banane ki kya zaroorat. Ye judicial system ki problem hai ki itne saare undertrials jail mein Hain. Ab ismein ye kahna ki Muslim ke against saazish hai mujhe theek Nahin Lagta.,1,1
3986,3986,1.5632047378470052e+18,"@MASK Hindutva is fundamentally opposed to Islam. That's the basis of Hindutva. Savarkar may have been secular, but Golwalkar pushed the Islamophobic rhetoric that it has since been associated with",1,1
435,435,1.5806213409982628e+18,"... Secularism listens to Elders Teachings, NDN Religion preaches & pontificates.   #Misogyny ",0,1
4210,4210,1.5802749271516365e+18,@MASK  Kya hua demonetisation se ?  Result kya nikla  Sab wesa hi hai no change  Corruption wahi h  Poverty or bad gyi  Bukhmari or bad gyi  Garib or jyda garib ho rha hai  Amir or amir ho gya hai  @MASK  @MASK,0,1
3915,3915,1.5578168179927368e+18,"@MASK @MASK @MASK @MASK Nitin Gadkari builds more kms of highways in 1 week than the Congress dynasts built in their entire tenure. Yet, how many highways have been named after Vajpayee, Advani or Golwalkar? Ayush, Ujwala & Jandhan under Congress would CERTAINLY be named after Indira, Rajiv or Sonia.",0,1
2283,2283,1.580974512513786e+18,"नक्सलियों के साथ कथित संबंध के मामले में साल 2017 में गिरफ़्तार किए गए प्रोफ़ेसर जीएन साईबाबा को बॉम्बे हाई कोर्ट की नागपुर बेंच ने रिहा कर दिया है। उन्हें UAPA के तहत गिरफ्तार किया गया था, हाई कोर्ट ने उनके खिलाफ चलाए गए मुक़दमे को भी खारिज कर दिया है। ",0,1
1255,1255,1.5837350757742797e+18,#LifeChangingBooks #Prince  #savemotherearth  What is the identity of the Bakhbar mentioned in the Holy Quran Surat-Furkani 25 verses number 52 to 59?  Must read book to know that Muslims do not understand Quran.,0,1
553,553,1.6007831169853358e+18,@MASK @MASK @MASK @MASK Height relaxation is for everyone who joins indian army from MH karnataka andhra telangana irrespective of their caste still no Bhokkaliga ever joins army,1,1
267,267,1.5754308228484465e+18,"All women, married or unmarried, entitled to safe and legal abortion till 24 weeks of pregnancy #maritallaw #SupremeCourtOfIndia #MaritalRape ",0,1
2320,2320,1.580870207211348e+18,@MASK मुस्लिम होता तो uapa लगाकर जैल मे सालो साल बंद कर देता,1,1
1877,1877,1.581180559124222e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK @MASK 1 #आदिवासी_जनगणना_कॉलम_दो 2 #Dr_parthvi_ji_CHO_से_माफ़ी_माँगे 3 #RSS_आतंकवादी_संघटन_है,0,1
2096,2096,1.583590789522694e+18,@MASK Hide your extra cash you don't want the Marxist democrats to know what you have #DICTATORJOE,1,1
3222,3222,1.5858388751586222e+18,@MASK 👌👌👌💕💕❤👸😅 Have better wisdom. God alone is capital.  😊😊,0,1
1671,1671,1.5783186985693427e+18,@MASK @MASK @MASK @MASK @MASK @MASK Ghar wapasi kaise ki आपने ???,1,1
2044,2044,1.580481282852946e+18,Tweet No 5  #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर  @MASK @MASK  @MASK  @MASK @MASK @MASK @MASK  @MASK  @MASK  @MASK  @MASK  @MASK  @MASK,0,1
2678,2678,1.5857250102110904e+18,@MASK I don’t want to imagine having KL Rahul in the team! This is not IPL,0,1
1189,1189,1.5820298400895055e+18,@MASK @MASK BSP wale murkh hain. jo log samaj se ladhte hai sc st obc ke ekta ke liye kaam karte hain unse BSP darti hain. Yeh BSP wale chahte hai dalit waise hi rahe koi neta na aae khali BSP ko hi vote mile. inki murkhta par hasi aati hai,0,1
870,870,1.57515606928615e+18,As against Soniaji fake Sims manufacturing & so JOB FREQUENCY fr illigal living communities & SONIAJI hv confirmed of anyhow living in India fr Intruders under Embassies & Several Disputes anytime input on any Business/Politicals Leaders under UK/IGYPT... @MASK @MASK @MASK,0,1
3461,3461,1.5858721007281152e+18,@MASK Yes if he wishes  I guess he bought twitter for fun,0,1
4369,4369,1.580071269105402e+18,"Justice Nazeer: We will hear Divan and Chidambaram for an hour on whether to consider the issue.  SG: If you are examining, we may also need some time then...  #Demonetisation #SupremeCourtofIndia ",0,1
3670,3670,1.5849231426903368e+18,@MASK @MASK @MASK @MASK 🤣🤣konsi ak-47 leke gaye the ladne .. Bhagat Singh aur Subhash Chandra Bose time pass kar rehe the malung hai teri congress kya hai .. Subhash Chandra Bose ko president nahi bane diya aur patel ko PM nahi bane diya ..,0,1
3129,3129,1.585848673485099e+18,@MASK Apna photo dekhna chahta hoon kyonki sbhi apne ke chkkar me lge phle Gandhi jaisa ban dikhao,1,1
781,781,1.5724557924475249e+18,@MASK You shoukd marry Pappu ! IQ same@level Donyou know butter train work could not continue because of MBA give and progress in Gujarat good ! Do you see shit around in cities ? No open defecation ! Stick to Swayamvar !,1,1
775,775,1.5743613642224435e+18,@MASK Pakistan is one of the few countries in world with Polio...open defecation is a major reason for that....isliye auntyji apne mulk pe dhyaan do...,0,1
3275,3275,1.5851327269186191e+18,@MASK Jai Shree Ram.,0,1
4093,4093,1.5590612701369016e+18,"@MASK @MASK @MASK @MASK இந்த ஈத்தரைகளோட அலப்பரை இருக்கே.. ப்பா..தாங்க முடியல ""M S Golwalkar, the second Sarsanghchalak or chief of RSS, in his book Bunch of Thoughts had criticised the Congress' decision to adopt the Tricolour as the national flag"" RSS mother organization of BJP did not hoist till 2022",1,1
4399,4399,1.5798288227818086e+18,@MASK What about bjp scams  Coffingate Vyapam Mines scam Jobs scam Scam exposed by S Malik Karnataka cut commission UP police extortion list  And Demonetisation Electoral bonds Horse trading,0,1
1028,1028,1.5837064901790515e+18,@MASK Then what about the Dalit Christians and Dalit Muslims who face similar discrimination as Dalit Hindus ? Should they be left as it is in their miserable state ?,0,1
1058,1058,1.5836863132317983e+18,@MASK @MASK @MASK @MASK @MASK @MASK @MASK SAZA to ACCHI hy MAGAR yahi SAZA BRAHMANO AUR SWARNO KO BHI Diya Jaye. JIS dysh my sirf rapist brahman KO Azad Karna AUR SC st dalit Muslim rapist Ka encounter Karna jysa dogla pan ho AYSY dysh my Kabhi shaanti Nahi AYGI.,0,1
1651,1651,1.578658677585838e+18,"@MASK Even in that case many will hide their identity on official papers, already there are many  neos. The real solution: Ghar wapasi. Create  hindu missionaries visiting adivasi, dalits and spread the deeper meaning of sanatan. ",1,1
2143,2143,1.369801401522602e+18,"""Yes, its a bit difficult to be on roads, away from family for months, but way better than accepting the farmer's bill"" - A farmer at #SinghuBorder We will keep fighting. We will win.❤ #FarmersProtest ",0,1
1063,1063,1.5836840952042043e+18,@MASK @MASK Bharat Ka haramkhor dalal media Congress KO hamysha BADNAM karta rahyga. Black mail karta rahyga. Dalit jaag Gaya hy Bina 22 pratigyya KY palan kiye Bina Kisi nyta KO vote Nahi dyngy sab Ka PAKHANDD KHUL KY samny aayega. Jab tak nyta khud manuwadyun KY murtipuja band karo.,0,1
4440,4440,1.5791095087519785e+18,@MASK @MASK Your name sounds hindu. What is your problem with Hindurashtra? Did u lose money in demonetisation.?,1,1
1945,1945,1.5809280517012398e+18,#जोहार       #आदिवासी_जनगणना_कॉलम_दो        #आदिवासी_जनगणना_कॉलम_दो,0,1
1067,1067,1.5836828673300644e+18,@MASK @MASK @MASK Abe gadhe Dandiya me log enjoy karte h...gana gaate h ..dance karte h ....ab wahi pe koi Pooja karne lage aur tujhe washroom jana ho to pant me hi hug dega na.... Kuch bhi...,0,1
15,15,1.5818478085118648e+18,Modi Ji deserves Nobel prize but in which category?  ❇️ Nobel for Medicine - discovering Covid Vaccine  ❇️ Nobel for Economics - Demonetisation & Swiss Black Money Returns  ❇️ Nobel for Peace - Stopping the Russia-Ukraine war for 6 hours  ❇️ Nobel for Physics - Radar Theory,1,1
2229,2229,1.5811819333124465e+18,Supreme Court stays release of Professor GN Saibaba and four others who were discharged by the Bombay High Court yesterday in UAPA Case.  #SupremeCourt  #GNSaibaba  #UrbanNaxal #UAPA,0,1
826,826,1.5754117359134351e+18,"@MASK आप जिसे यह सवाल किया उनके बाप शौचालय बनाया है। लेकिन मेरा बाप IIT,IIM,AIIMS,ISRO यह सब बनाया था। ",1,1
859,859,1.5751802575601254e+18,@MASK Designed by CITG/MSA VSSC/ISRO  🥲 🥲,0,1
1943,1943,1.580929090483548e+18,आदिवासी समुदाय को उसकी अपनी मूल पहचान से दूर करना बंद कीजिए और उन्हें जनगणना कॉलम में शामिल कीजिए  #आदिवासी_जनगणना_कॉलम_दो #आदिवासी_जनगणना_कॉलम_दो   @MASK  @MASK @MASK @MASK @MASK,0,1
4422,4422,1.5794249955914752e+18,"@MASK That man lost a lot of money when the demonetisation happened, and he is still carrying a grudge against  Modi ji ?   Investigate him for money laundering ",1,1
4169,4169,1.5806240228735713e+18,"@MASK @MASK @MASK An event in 2016 , being carried forward even in 2022 ....  Indian Politicians from Opposition lack vision for a developing Nation ...  India will move 10 years back if ever these Politicians get another opportunity to occupy North and South block .... #Demonetisation  #BJP ",1,1
3529,3529,1.585156476553007e+18,@MASK Best Tutorial on political Opportunism displayed by this man . He keeps picture’s of ambedkar & bhagat singh in his office & indulges in competitive hindutva -such a disgrace this man is,1,1
2807,2807,1.5856744410315694e+18,@MASK He is giving audition for IPL...😂😂😂😂,0,1
2094,2094,1.5835914811005542e+18,@MASK These critters do not represent the left ma’am,0,1
4127,4127,1.5588076147329393e+18,"The national flag is a matter of pride for us. But, Mr. Savarkar and Mr. Golwalkar had not accepted the national flag. Tiranga Virodhi RSS",1,1
3758,3758,1.5820803117307983e+18,"@MASK Nau so chuhe kha kar billi h@j ko chali.  Since Nehru there has been no election. Remember Sardar Patel ji got 14 votes for being the president and thus 1st PM of Bharat that is India and Nehru got only 1.  Gandhi tab bhi thi, Gandhi ab bhi hei.",1,1
82,82,1.582020012109271e+18,"@MASK 10trillion debt, 125% inflation on Unga,Thousands Extra judicial killings, Billions lost in corruption. ",0,1
1808,1808,1.5769825885471662e+18,"@MASK HINDU WOMEN THEN   RANI PADMINI , DO JOHAR WITH 16000 WOMEN TO SAFEGUARD HERSELF & OTHERS FROM ALLAHUDDIN KHILJI   HINDU WOMEN NOW   HINDU WOMEN DEFAMED SANATAN DHARMA & DO LOVE JIHAD ❤️ PURPOSEFULLY TO PROVE THAT SHE IS SECULAR....   ( WE NEED TO DE-RADICALISE HINDU WOMEN ASAP ) ",1,1
2350,2350,1.5806674683259167e+18,@MASK Atanki hi kahe jaoge corona ke time jinsne aisa kia tha abhi UAPA mai jail mai hai.,1,1
294,294,1.5689478793180283e+18,"@MASK Dear @MASK Sir Please put some attention towards #MaritalRape #FalseDomesticViolenceCase is misused by the Indian Women. After legalization of #MaritalRape, All the Citizens & Senior Citizens become Rapist's Our Corrupt Police make #India as No.1 Rapist's Country. ",1,1
1298,1298,1.5837115309481288e+18,@MASK Muslim cina kelihatannya etnis Uyghur,0,1
1270,1270,1.5837340879611535e+18,@MASK And he is the black spot  o the face of muslim ummah.,1,1
3135,3135,1.5858484242465423e+18,"@MASK @MASK @MASK Samrat vikramaditya, Samrat Ashok , Chola rajas , Mahrana pratap , mata ahilya , rani lakshmibai , sardar patel , veer savarkar, magal Pandey , atal bihari, ambedkar etc sabk note me chhapo har sal ki alag series ho ya gandhi ko bhi hta diya jae kisi bhi neta ki tasveer na ho",0,1
2848,2848,1.5515814654643855e+18,@MASK Tell that to over 4000+ UAPA undertrials 😠,0,1
1707,1707,1.577490520112509e+18,"Garba is Haram in Islam. If muslim play garba then he can't be muslim.  All such muslim should be converted back to Hindus.  Out constitution should provision favouring laws for Ghar Wapasi.  We celebrate Garba, Dandiya we are colorful nation and this is our strength.  🙏🙏 ",1,1
2087,2087,1.5835967335352033e+18,@MASK Weak. Marxist. Traitor. Meathead.,1,1
3772,3772,1.5819965222787686e+18,"@MASK 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂AAP MAI KOI NORMAL VANSAJ HAI NAHI? Gandhi, krishna, bhagat shign, sardar patel. KUCH BHI.",1,1
4314,4314,1.5800908003686277e+18,"Chidambaram: The RBI Board is not alien to the govt or removed from the needs of the govt. But there must be some discussion, application of mind.  #Demonetisation #SupremeCourtofIndia ",0,1
2218,2218,1.5858375719173527e+18,UAPA/NSA मुसलमानों के लिए- सेडिशन/टाडा मुसलमानों के लिए- बुल्डोजर मुसलमानों के लिए- आतंक'वाद का आरोप मुसलमानों के लिए- झूठी FIR मुसलमानों के लिए- इतनी मोहब्बत दी है मुसलमानों को इस सेक्युलर मुल्क के मोहब्बती लोगों ने कि अब मोहब्बत भी ज़हर लगने लगी है। #Islamophobia_in_india,1,1
2599,2599,1.5858503674468431e+18,@MASK Well said bhai lekin no big sponsers and no money like IPL :* #BabarAzam𓃵 #PSL #IPL2023,0,1
3647,3647,1.5849606426957292e+18,"@MASK According to your logic, Bhagat Singh is Pakistani since he was born in Banga, Pakistan",0,1
3662,3662,1.5849344490655334e+18,"@MASK @MASK @MASK @MASK @MASK @MASK गो मुत्र पीने वाले आज दुनिया की नामचीन कम्पनी के सीईओ बने बैठे है और अब तो पीएम भी, और तुम🐗 लोग बस या तो ठेला लगाओगे या आतंक फैलाओगे।",1,1
987,987,1.5835404177142784e+18,"The utility of a sentinel system goes well beyond COVID-19. As #RSV, #flu outbreaks are popping up in different communities around the country, we’re tracking them in 20 states through wastewater. @MASK @MASK @MASK @MASK 4/4 ",0,1
239,239,1.575440343939846e+18,"@MASK I am thinking the same... So u can't prove marital rape ..but if u get pregnant it's ur say in getting the abortion done.... It's a little daunting tbh... Abortion karva lo, kyu hua, kaise hua voh sab humko mat batao... ",0,1
2232,2232,1.5811796721417871e+18,SC suspends the Bombay High Court's judgment/order discharging GN Saibaba and others in a UAPA case.,0,1
3901,3901,1.5583860543898296e+18,"@MASK Are you pretending you don't know about the treasonous activities of RSS ?  In the book 'Sree Guruji Samagra Darshan' by former RSS chief M. S. Golwalkar, a traitor, the activities of Golwalkar and RSS against India's freedom struggle are clearly mentioned.",0,1
48,48,1.581316554826076e+18,"Anybody who wants to understand the thought behind #Demonetisation, #JanDhanAccounts #DBT and what Modi Govt is thinking on Economic Front, listen to S Gurumurthy on @MASK ",0,1
1116,1116,1.5820698112358236e+18,"@MASK in shimpi(tailor) caste.  In Maharashtra, their bhajans, kirtans, bhakti geets are sung by all castes. Many kings and queens of India are also from the shudra/dalit caste. People have created the oppression narrative to gain financial benefits and support their 4/n ",0,1
327,327,1.5688961040744527e+18,"Marital rape is the worst thing that can happen to a woman in marriage. Due to increasing awareness & understanding about marital rapes cases & other discriminatory practices against women, constant debates & discussions over such topics. (1/2) #MaritalRape #DontBoycottMarriage ",0,1
3499,3499,1.5858596755886572e+18,@MASK Chal jhoothi. chamchagiri ki dukan mat khol ja jakar pappu charanamrit pi le. Saare Indians ka theka tune hi le rakha hai to ja aur pok and akshai chin wapas maang le unhi se jisko tere Prabhu nehru ne gift ke roop mai de diya tha. Nonsense,1,1
4469,4469,1.5784113502459249e+18,@MASK It all started with a big blunder   'Demonetisation'  Pata nai kya karne jaa raha tha,0,1
192,192,1.581434222106972e+18,"it's odd that the greens demand we must judge rhaenyra's relationships by westerosi morals and customs, but at the same time demand sympathy for alicent's marriage, which by westerosi morality (which does not recognize marital rape) was a boon for her and her house ",0,1
938,938,1.5835487599332595e+18,@MASK @MASK Ummm… was this assessment made after a bout of Covid-19?,0,1
3099,3099,1.585876564381532e+18,@MASK Jinnah aur nehru ke kukarmo ko aaj tak desh jhel rha hai ....so called Mahatma gandhi ne makkar nehru ko pm na banwaya hota to abke so called Gandhi desh na lootte na Supriya jaise rakshasi pravati ke log desh ko gumrah karte na jairam ramesh jaise . Ram kalpnik hai inkehisaabse,1,1
1766,1766,1.5771409043933307e+18,"@MASK #against_love_jihad ये शक्ति की उपासना है और जो मूर्ति पूजा के विरोधी है उन्हें क्यों सिर्फ बच्ची एकाद और नौजवान युवाओं झुंड को भेजना है? भेजना है तो बुर्के से आजाद कर अपनी बीवी, युवा बेटियों को क्यों नहीं भेजते? कहेंगे हराम है। उनका मकसद सिर्फ हिन्दू ल़डकियों को फ़साना है। ",1,1
2247,2247,1.5811708085082767e+18,"@MASK ikr? it kills me when congress people, chidu particularly, criticize the bjp use of uapa... i mean, your govt legislated uapa ffs, now you want to criticize its use? ",1,1
3501,3501,1.5858590348542648e+18,"@MASK Sub mile hua tha! Shiekh Abdullah enjoyed Nehru’s hospitality in Ooty, a privilege which was available only to foreigners before 1947!",0,1
301,301,1.568941015859429e+18,"not ""men's rights activists"" trending #maritalrape pretending that filing fake cases is representative of what's happening in India. It's not, make it stop. ",0,1
1052,1052,1.5836874164264343e+18,@MASK Plus how is it difficult to get job for a dalit? He can literally get 10 and get a job,0,1
365,365,1.5688654750478623e+18,@MASK Just one question.  Can we consider #maritalrape as gender neutral?,0,1
