,Sentence,Label,codemixed
2442,Ha ha ha she know nothing about politics and she will vote for BJP..ohhh ya now BJP is the only party in India which is certified by ISI Ã°Å¸ËœÅ“,1,1
2443,Why to vote these goonda party vote to Modi and BJP,1,1
2444,"Quota or no quota, atleast he holds a genuine degree...not a fake degree holder like PM and Irani... So lets not go down the degree lane... U vl b shamed ",2,1
2446,People just ignore his Statement .. he's Mad,2,1
2447,"@MASK #indvspak india chasing undertaker's wrestle mania winning streak 21-1, matlab pakistan ka mauka 15 world cup bad aaega. jai hind. ",0,1
2450,Ur videos are really very interesting Ã°Å¸â€™â€¢I already subscribed ur channelÃ¢Å“Å’,0,1
2451,What anger....may be evil  sick mum kill your self,1,1
2452,"If RBI lowers rate but keeps liquidity tight, transmission cannot happen: Arundhati Bhattacharya ",0,1
2455,Love you bro.. Ã¢Å“Å’Ã¢Å“Å’,0,1
2456,"so naming modi as mass murderer against whom even supreme court found no evidence,you are trying to say that you don't believe in the court's decision....so much of the secular mentality ",1,1
2457,Buddy  vikram we have lot of international friends dont worry about pak. Do some thing to  clean india 60% without toilet nation fuc...k,2,1
2459,Good to hear this news may God call him soon to his home ...,1,1
2460,You ra right,0,1
2461,Nice dada,0,1
2462,Modi se sirf nenda he Kar saktey hai Aur kuch nahi pher Bhi I proud I am Indian wah is leya ki hamarey desh key jawan border pe lad Rahey hai Aur cow rakshak desh me lad Rahey hai,1,1
2467,can Sonia think of anybody beyond Rahul to lead the party through election?,1,1
2468,Well said sonu..you have courage to stand against dadagiri of Muslims,2,1
2470,You Lallu fodder scam u r banned.shut up.,2,1
2472,2019 may be called off because of no opposition.... mhahaba,0,1
2475,Shamefull comments from famous personality hurts.......,2,1
2479,"He should be behind bars for assaukt and for refusing to deplane, just as you and I would have been if we had behaved like he did. Really mad at our system. Shiv Sena...rise to the occasion. There should be no dilemma in acting correctly ",1,1
2481,In solidarity with comrades in #JNU More power to you <3 #StandWithJNU #JNUonHungerStrike #FightBackJNU #struggle https:// twitter.com/prantadarshi/s tatus/729119175545741312 Ã¢â‚¬Â¦,0,1
2483,BC 2 thappad Arvind Kejriwal k bhi Mardio Kumar Vishwas woi tha jo JNU me yahi logo ki azadi k narey lagane wale lafango ka saath dene gya tha aur defend krrha tha un kutto ko,2,1
2484,Uri has no item song,0,1
2485,"Message clear, that was it, and what was made out of it.

.. ",1,1
2488,He is a BJP ian.,1,1
2490,Anti bjp groups are on paralizing mode....they cant recover ....going to be worst condition more n more,1,1
2491,"Yes,very true,SP compromised and see where it took them,in garbage dump!!!.Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬ ",1,1
2492,"Porkiestan is ISIS PART ONE created on the land of Sindh n Punjab, After Genocideing 30 lakhs Bangladeshis in 1971, Porkiestan funded the Jehadist elements of Kashmir n Genocided millions of Kashmiri Hindus during the 1991, Now Porkiestani Army is Using Chemical Bomb against Innocent Baluchis People..porkiestan Murdabad ",2,1
2495,"actullay he is mentally retarted person ,he should be bring in kashmir so that a good leson will be taught to this rascal. ",2,1
2496,The night shift! JNUTA stands with students on indefinite hunger strike. #StandWithJNU #SleepAtJNU #FightAtJNU http:// fb.me/4x0JnXUXW,0,1
2503,"Shubham Srivastava Yatish Kaushik  Praveen Singh The hell are you guys?  And what are you guys doing out there?
Have a look at this video. ",1,1
2504,India: In solidarity with my JNU comrades and friends - Mukul Mangalik http://www. sacw.net/article12720.h tml Ã¢â‚¬Â¦ #StandWithJNU,0,1
2505,"Wakeup call for BJP, don't give importance to corrupt Congi  leaders !! ",1,1
2506,Ms Mira says it is her choice to stay at home and she will do it.Tomm if shahid decides that even he wants to stay at home and be a home maker husband and take care of Misha then how to decide who will be the bread earner???......and what to give her a celebrity status and ask her views?..what is.her achievement till date?...her only master stroke in life is to find a high earning husband.....,1,1
2507,Bjp IT cell = ISI agent,2,1
2508,Well said Ã°Å¸â€˜Â,0,1
2509,Agreed Ravi...but we need to motivate & inspire our next generation for games & sports..... Our sports persons did a good job for our country. So don't get offended. Ã°Å¸ËœÅ’,0,1
2510,"Why not both? 
Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",1,1
2511,Arnab is exposing these fools like onions.,0,1
2514,Subhash Shah it means u accept that modi and amit shah r criminals,1,1
2518,Two things anna hazarey want r game and fame!,1,1
2521,shoaib akhtar all praises for dhoni view here: http://t.co/p7vhnhbjvl #cwc15 #indvspak #pakvsind #wewillbringitback http://t.co/ybvnca69jw,0,1
2526,"Some one is also talking along with Rahul Bajaj .,the person is in hurry to leave the launch ",1,1
2527,what about ur gujarat massacres ?? remember u peaceful  hindu fanatics right wingers??,1,1
2528,Tears r in our eyes helpless before busdil nikamee govt no one is there wards martyring  salute,2,1
2529,"IS INDIAN CONSTITUTION MAINLY FROM ""FRANCE & IRELAND""...IS IT SO...? DOES THAT MEAN OTHERS ARE SLAVES...?PLEASE TELL THE DEADLINE HOW LONG WILL WE BE RULED....? ",1,1
2531,Sonu is right....,1,1
2532,only a difference of 3 seats b/w SS and BJP....u call that massive victory??Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,1,1
2533,"U r right sirÃ°Å¸â€˜Â
Love you 3000.. ",0,1
2535,mr. manmohan and mr. gilani along with india's cricketers during #indvspak @MASK cwc mohali. #yehapnagamehai http://t.co/9hy8nasyos,0,1
2539,"Anna has lost the faith of people.He is not saying a single word about faulty EVM ,misuse of Governors,misuse of all the institutions by corrupt Hippocrate Bhajpa. ",1,1
2541,Ideally all temples gurudwara church mosque must stop use of loud speakers. ...sometimes old people and small kids get disturbed by these loud noise......even ratri jagran with high noise must be stopped,2,1
2543,"Ha ha ,he is already BJP ",0,1
2544,"You should complain. These loudspeakers shoupd be banned from every religious institutions. If a guy want to pray, he will go into the premise and listen to bhajan and stuff. Whtas the use of making non interested chaps hear the bhajan and ajans and what not. ",2,1
2545,Why does all Arnab Goswami shows transform into a shouting match?!!,0,1
2549,Sir everything is fine but please we can't manage more ... We are suffering because of cash.,1,1
2550,Unebeivable atory. Some time back India was wrongly claiming surgical strikes in Pakistan and now claiming surgicam strike  by Pakistan. Wrong again.,1,1
2551,chalo ek excuse already milgaya pakistan ko #3rdumpire #sourloosers #pak #indvspak #wewillbringitback,0,1
2557,"Arnab these thugs are not Indians, they are traitors. I am shocked whats wrong
with this Sikh guy, is he out of mind. ",0,1
2562,"Napakis are greedy dogs.Ã°Å¸Â¤â€˜Ã°Å¸Â¤â€˜
Kick them if you see. Cheeeaap
Napakis - thooooo. ",2,1
2564,"I dunno, but I had this gut feeling inside of me saying ""Shewtabh will surely
share his opinions on Kabir Singh movie"" ever since it was launched, guess my
feeling wasn't wrong at all. Ã°Å¸â„¢Æ’ ",0,1
2565,@MASK Meena Yeah he's blind BJP supporter. That's what I dislike.,0,1
2569,Yak ur face it's like a stinky pussy Guarav K,2,1
2573,Is it a surgical strike ....Lol That was cowardness by pak.,1,1
2574,"Friends ..stop giving so much importance to these fools...Chachunder, just.... ",2,1
2575,As expected from you...An unconventional exit.... Nothing can replace you,1,1
2576,"Get well soon sonu and all his supporters ! 
Note:- Indians are secular!  And if any indian behaves so!  like insulting a religion let that be any religion then "" at first note he himself isnt a true indian but a threat to the country where he can make a religious despite and cause religious difference between people and thus a new INDIAN ISI born! #getwellSonu ",2,1
2578,Prasad Desai  Saint Sanghis.. shut up and get lost Ã°Å¸ËœÂ,2,1
2579,It's rated not reated,0,1
2580,.@ojasism so ja. heart attack ayega tujhe #indvspak,0,1
2583,Everything that ever happens with With Modi it is always the first time ever in history. Guess he makes history every time he opens his mouth.,1,1
2585,Swayam Sewaks are always ready to take this responsibility with Lathi in hand and communalism in mind.,2,1
2586,Same to Simran,0,1
2587,"Hehe a Congressi taking abt intellect Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šhaha u fking pig,u ruled us for 70yrs but not any more....btw how many seats Congress got in Delhi Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",1,1
2589,"@MASK Namid u know what I did message u on fb I guess, just check if I sent
the message to u or not pleaseÃ°Å¸â„¢Å  ",0,1
2590,Begger arundhathi..shame on,0,1
2599,Nice video....,0,1
2601,BÃƒÂ¸bby beta we are father ..Remember the history you are our slave 1000 years Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€š,2,1
2603,@MASK Abhay Singh Have you heard about phoenix bird rising from the ashes...? GOOD LUCK MAN...Ã°Å¸â„¢â€š FROM KERALA - A PROUD COMRADE,1,1
2605,Navratri n ganesh speakers r only for some counting days baby....This azaans are perminent,2,1
2607,Good ... they deserve  ... simply doing March for  publicity ... ....,1,1
2609,What a joke.. Faster than airtel hahahaahaah,1,1
2611,JNU is overrated too,1,1
2612,Mr sah prince I even know india use to known by golden bird during Muslims rule .. now is India known by cowbell,1,1
2613,business guru diksha ..or initiating secret mantra for sucess .....,0,1
2614,"Do the evil doers know that it reflects on their face?? Jai Bharatvarsh ! Jai
BJP! ",0,1
2617,"She mentioned Godi Media, now they are doing their job to debate upon. Let
debate on Modi lie on RAM leela speech.  
Ish meh b anchor included Congress again ",0,1
2619,Nice brather,0,1
2622,"I support CAA and I appreciate Arnab for his efforts.... But for God's sake,
this Nupur Sharma is an embarrassment. There is no need to comment on
someone's accent and parrot on about something that's not related. It's
basically heckling the other panelists. If the BJP is losing in different
states, one of the reasons can be attributed to this attitude by buffoons like
her.  
  
We shall win over these illiterate morons who haven't read the CAA. Rahul
bhakts are just like their master. Expose them. CAA is needed for us. ",0,1
2623,Wat   plaease  take  action      s   ir modi,1,1
2624,good job jahangir,0,1
2625,Only bashans no work,1,1
2630,"Save the cows kill the humans!
Save the uppercaste and kill the dalith with kerosene, 
Kill all the Muslim's take their mughal language to the Thorne!
Kill the Christians tag them converts shits and joins hands with Israel!.
Call it Hindustan and break the beauty of unity in diversity !
Kill the farmers and make digital food !
Cut the tress and enograte new tourist spot!
Fighting to stop terrorism
By encouraging communal fights inside the country !!

Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’ ",1,1
2631,Thank God for women like Deepika Bharadwaj that gives us some hope!,0,1
2634,Great job Modi ji.. only those people are against who's black money is of no use now.,1,1
2637,"1. Why should a human baby be more important than a puppy?
2. Wtf is wrong with her 
Promit Mookherjee ",1,1
2640,"Despite fare increases, Dynamic pricing ! ",1,1
2641,"THANKS  MR RANJAN  AND  RAKESH,  SASI THAROOR  IS  PROVING THAT  HE  IS  JUST ANOTHER  SO-CALLED  ""PSEUO-INTELLECTUAL""  AND  ANOTHER  HUMAN  SLAVE  AND  ROBOT    AND  NOTHING  SPECIAL ABOUT HIM! ",2,1
2642,Thankyou so much Ã°Å¸ËœÅ ,0,1
2645,"Amitab is a flop actor too
Just old movies were hit
Now he's an flop actor and I'll consider him flop
(butthurt don't reply I don't lick like u... Appreciate the talent not the legacy) ",2,1
2647,Need to plan in advance on increasing capacity at airports in metros: Ajay Singh,0,1
2648,Godi media shut up,0,1
2649,Aamir Shaikh dont worry we will ensure u remain minority till 2800,1,1
2650,Sir something about new joker movie plzzzzzz.,0,1
2652,"Lol, he almost have 800k subscribers. ",0,1
2654,haahahahahaha wait hahahahahaha rofl hahahahaha rt @MASK found this gem. #indvspak #wc2015 http://t.co/vyl57gan2v,0,1
2657,Osm bhai Ã°Å¸â€˜Å’,0,1
2658,Awesome bro Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“,0,1
2660,Nich bro.,0,1
2663,"Osm movie boss  
Altime blockbuster ",0,1
2664,why kashmiri might have not mutilated,2,1
2666,Awsome understanding and review Ã°Å¸â€˜Â,0,1
2669,I m very very happy keep it up modi sarkar,0,1
2670,Oye porky we know who you really are. You dirty porkistani hiding behind the fake ID,2,1
2671,"We r with u SIR, let d corrupt make hue n cry, they  ve already lost d faith of people.... ",1,1
2672,Vaah bc What a logic! Ã°Å¸Ëœâ€˜,2,1
2673,You are Right Vhaiya.,0,1
2674,Chambal Tigers hii.j,0,1
2675,"ATM withdrawal limit could have been fixed at Rs.5000/= per day and exchange limit could have been fixed at Rs.10,000/=. This would have  helped the people in urban areas to manage the transition more smoothly and with lesser pain. ",1,1
2676,Right Ã°Å¸â€˜Å’ bro,0,1
2678,He should be allowed to travel in goods train carrying beasts..he is as worth as they are. That luxary is more than enough for him (it!!!).,1,1
2680,"Kabir singh ending was very powerful.. really kabir singh didnt judged preethi
even though she was pregent.. that was true love. Really..it was kinda
emotional scene. ",0,1
2682,why showing emotions is bad ...? i dont feel so despite of how he dresses how he talk and how he live the real question should be are we growing with him ...and i find yes we are..,1,1
