,Sentence,Label,codemixed
5006,Pork is available in plenty of shops here. Nobody cares. Those who are concerned too much about pork can have it at cheap rates. No dietary Nazis are allowed here.,1,0
5007,Next time we don't want this idiots in opposition also,2,0
5008,"Let us call a spade a spade Anna ji. You will go down in history as the person who ushered an era of Anarchy in the country. Atleast one generation will pay the price for having supported your so called followers. Harsh words, i am afraid, but true. Truth hurts, doesn't it? ",1,0
5009,"Please, bro, speak in English ",0,0
5011,All can be one only when religion is.not there.let marx be father of.all favoring capatalism  then everything will be all right.,1,0
5012,nic,0,0
5013,Hi,0,0
5014,you are perfectly correct,0,0
5017,Awsm vido,0,0
5023,"This is not place for your hateful anti-hindu opinions , spell and write truth with facts or shutdown shop. We had enough of the bullcrap from media and what they are trying to pull since 2014. ",1,0
5024,"I think everything is plan by kejru only :)
May be to divert public attention from something more fishy ",1,0
5025,utterly nonsense.,2,0
5027,Demonetization helps the market to more business and the double transaction,1,0
5029,"Yes that's all Pakistan can do. it only knows how to kill it's own Poor people like in the forward provinces or in Balochistan or poor fisherman or trapped soldiers or people like Sarabjit. Reminds me of eunuchs. That's why you were beaten by the Bangladeshis.
Don't worry you will be given a befitting reply..BTW One of your ISI colonel is still missing from Nepal border. ",2,0
5030,"OUR TWO HEAD DIE 
BUT 
200 HEAD TO DIE URGENT BASIC ",2,0
5031,"Friends, if a Kashmiri Muslim does indeed have no issues with Kashmiri Pandits, then let us pray that we have lakhs more of such Kashmiri Muslims. As far as the loudspeaker usage is concerned let the same law apply to everybody. ",1,0
5032,Funny,0,0
5035,The father of all surgical strike is in the offing please please please wait for sometime. Don't go away. Have patience.,2,0
5036,Why share if agree ? Looks like a propaganda article.,1,0
5037,Vary good sir  you are the one best develop in AP,0,0
5038,leader never lead but follows every body heart  finding what they require  and make it happen .........,0,0
5045,"I m Muslim, as a Muslim I don't hv any objection with the bajan on your temple because it's a religious thing I didn't want to interfere on that, but y you??? Even though Azaan if only for 2 to 3 minutes only and in my state the bajan starts from 5am to onwards may be some times the whole day, you are a great personality I request you don't try to divide the communities or don't create panic between us... ",2,0
5047,lets share this video as much that this can be heard by feminists,0,0
5048,All done 377,0,0
5050,RSD top Journalist.Hats off.,0,0
5056,Frank Lopez America is NOT a Christian Country. It is a nation of FREE Religion and no one group of religious belief is held over any other- even though Christian Americans think their beliefs rule over all others.,0,0
5059,"Suhas Shilker You must have heard or read about scuffles, riots, murders etc when a person from different community objects to loud noise from bhajans. I also experience this constant loudspeaker noise from nearby temple but I have to bear with it to avoid communal tensions. ",1,0
5061,BJP Agent..,1,0
5062,Hi Sonia and anuj. Do u think today's move was bull trap? Before election?As nifty unable to sustain above 8550? And what's ur view on IT sector?,0,0
5064,All our government do is everytime they change their statements Ã°Å¸Ëœâ€™Ã°Å¸Ëœâ€™ just prove ur statement by banning it from tonight like u did during demonitisation Ã°Å¸Ëœâ€™Ã°Å¸Ëœâ€™,0,0
5065,How long are we going to tolerate this pest.,0,0
5066,"Competition for royal Enfield, OMG ha hahaha, who cares, both the companies are losers, bajaj can't even manufacture their own engines ",1,0
5068,So very nice,0,0
5070,"It is a BIG repeated lie when they say there is no shortage of currency. Almost all banks are refusing to give the assigned quota of Rs.24,000 per week. Instead most bankers negotiate with the customer and give not more than 10,000. The complete system is in a disarray. ",1,0
5073,This type of frustrated statement can be given by a person who has failed allover,2,0
5074,I believe he has expressed my view as well,1,0
5075,Yep. Market capitalisation increased to 70000 cr from 70 cr in 16 years...,0,0
5078,"Haha its is the Almighty God who created us, our prophets and this whole universe..not any human or object has created the same..read ur authentic books like Vedas and see what is written there..it is clearly written in Vedas that God has no image and nothing is like God..so how can we consider that Krishna who was a human being was a God?? ",1,0
5081,Same here. i was waiting for this video.,0,0
5082,"I'm grateful to you sir. I don't watch much films, but unfortunately I watched
it and I was too much disappointed with this. It took me more than a week to
get over from the garbage it stuck in my mind. I could not understand what was
the teaching it taught us in the end!! ",0,0
5083,"A whole lot of hot air which says nothing, but simply aimed at getting him eyeballs coverage. Don't forget he was stupid enough to join AAP !! ",2,0
5085,I'm sick so I can't study my throat hurts,0,0
5087,"In India, one can utter anything against Islam and Muslims or criticise them for his/her revival....... Cuz he/she knows that modi-fied political stunt separating hindu Muslims. And this will proved to be helpful for re-gain. ",2,0
5090,"Poverty is across the religions and castes. Unfortunately for vote bank politics, such thing is being done. Reservations should be based on economical grounds. Women reservations are also accepted. But not on religion basis. It should be immediately withdrawn. JAI HIND ",1,0
5094,In government office implement the online transactions... also all parties should show off their account transaction for running their elections in RTI.,1,0
5096,"Very bad direction to corporate world and need young talent to run the companies like tata not family:( see the american companies like Microsoft and Google give opportunity to young people to run the company, I really don't understand this kind of moves and more importance to family :( sad decision by tata group ",1,0
5097,Such type of idiots have no any qualifications. These type of leaders are shame on indian political system.Ours is a biggest democracy but its a fractured and faulty constitution in todays time.It need Lots of changes.The foul mouth leaders should be punished by voters but our voter think they are very big .its their mistake...just think these dirty pigs are enemies of society and should be thrown out in to gutter which the right place for such stupid leader.,2,0
5099,"WHAT IS THE AMOUNT  INVOLVED? IF IT IS ONE LAKH OR SO EVEN NOW ONE CAN BUT IF IT IS 30,  40 lakhs or 30. 40 CRORES then why court even GOD CANNOT HELP YOU! 
PLEASE TELL THE COURT WHICH POLITICAL PARTY LEADER GAVE YOU THIS HUGE CASH FOR STASHING in which case COURT MAY BALE YOU OUT!!
HA HA HA! ",1,0
5101,"Plz muslim frend dnt speak the language of past incident,,,, plz be in present and think about future,,,,, he is the only man ,,, which can create a diamond pic of india ",1,0
5102,Both look idiot,2,0
5104,Bro please do a movie review of The joker!,0,0
5105,You are nice,0,0
5107,"Hahaha, bro it's not me who told this ?It's ISPR ",0,0
5108,This is Hindu terrorism .You have defeat this .And this is lesson for Indian Muslims .who became coward puppet after partition .,2,0
5109,Maria Martin those ban beef those states will become poison for u then where is secularism in Ur point then wt abt the state ANDHRA PRADESH who ban the beef and the thing is congress govt who ban beef in AP and cm is converted Christian like,2,0
5110,"Dear friends..I am  Bangladeshi & I also  a Muslim, I always proud of my religion. Unfortunately shocked me the news thatt was unexpected from sonu ji!   I live behind a temple.. most of time they are celebrated religions functions smoothly!  we also injoy with there. We have no excuse there job. But our azan is absolutely sweet & flexible.  who kip it up his mind he understood the significant of azan. It obviously an encourage all Muslims to pray for Allah!!! ",1,0
5111,If the fight against corruption and black money is so serious why are political parties exempt from Income Tax scrutiny for deposit of old currency in its account????,1,0
5115,Completely biased the reporter is clearly trying to tell the time was bad instead of listening to the vendors,1,0
5116,More hatred more crime if usa is not vacated by foreigners,2,0
5121,"Its Time to Establish ""Men's Commission of India"". ",0,0
5123,No value of Anna .,1,0
5124,"Can you tell me how is Annual Census of India under Census Act 1948 different
from NPR? ",0,0
5125,This would end in near future just go with this kind of politics ... You are moving a pendulum in one direction take it to the farthest point and believe me one day this pendulum would revert back to its original position.,2,0
5126,"Today i went to a pathologist  for blood test I asked him for digital payment first that doctor Denied for e payment i said him now a days a hawker is also accepting the digital payment. Y u r not accepting u r a doctor educated person. He was so ashamed and admitted and accepted my pay tm wallet payment.
Thanks modiji ",1,0
5131,You're 5 months late?,0,0
5132,Thanks brother,0,0
5135,May be militants would have mutilated bodies.Millitants often enter army camps in Kashmir.Indian army often mutilate bodies of militants after encounters in kashmir,2,0
5141,"You had me at "" ad hominem"".  
  
Saw some good content after a long time!  
  
Good job. ",0,0
5144,Kerala has government with guts to counter politicising issue of ban of beef by BJP when all the people let it be minority only have all respect and uphold sanctity of  cow but creating fear sychosis even for other livestock which are legally allowed is a hypocrisy and arrogance.,2,0
5145,It is shame some MP are not suitable for parliament they only come to be elected for filling their pockets and idiots are paid for doing nothing.,2,0
5146,"Mr. Macchiwala, please have some sense. This govt has done so much better than Congress. Don't mislead people. ",1,0
5148,What about vande Matram and yoga opposition? What about  Uniform civil code ?,1,0
5149,Hack a website. Rape a girl. That's what Randian can do,2,0
5150,I am an IITian. My opinion is totally different. THE QUALITY OF EDUCATION IN MANY OF INSTITUTE/UNIVERSITY IS SO LOW THAT IITs seems to be higher than actuality,1,0
5153,Will checkout thanks,0,0
5158,Am feeling bad for this boy !!,0,0
5159,I agree with you firmly. I felt the same thing.,0,0
5162,I love you to,0,0
5164,He is 9th powerful man in the world dont forget it everyone,2,0
5166,What about those kala dhan which got from bjp people any action perky. In short only poor people suffering problems cash less those can't operate mobile what you are you expecting from them,1,0
5169,"Haha peace from pakistan wow . come on Fatima Farooque don't waste ur time here it's just a normal view of a Singer and In india u have freedom of speaking whatever views v have,  anyways how is kasab is he in jannat with 72 virgins.do u have any views on isis or triple talaque , even that is part of Islam right. Hope u don't face triple talaq in ur life will pray to Allah for ur safe marriage. ",2,0
5170,"no, In past years if they thought of nation our country could have achieved much better status.they are like indian team they think of their own benifit. ",1,0
5174,Moni Singh there is no race so there is no  challenge. But you are just a pathetic case of  aggressive and destructive feminism,2,0
5177,"Can't compare Trump's America and Modi's India beyond a point. 

There, murderers end up as convicted prisoners. 

Here, they end up as glorified politicians. ",1,0
5178,Kiran rijiju must join Indian army  immediately and quit central govt.,1,0
5182,How come u gave tax exempt to political pupil what is the use doing all ?,1,0
5183,This bike is for the night that why it is dark,1,0
5184,"@MASK Fry By Ritwik bro i am talking about unnatural people womem are
brave. But lesbians might not . ",0,0
5185,"Mr Sanchong, I am surprised that you are not taken aback by insensitive and gross attitude of warden...wonder if you approve of the action taken, provided published news is true. ",1,0
5186,Situation is equally bad in Tamil Nadu.... there are illegal beef stalls where cows are.slaughtered all over the state including the capital.city Chennai,1,0
5188,I completely agree with u,0,0
5189,"what are you saying  bro Muhammad..
I really don't understand ",1,0
5190,This old man has nothing in his mind. He doesn't understand politics in India. Whatever little success he got earlier was because of AK and other. Now try to  agitate for Jonlokpal. BJP will crush you.  Doesn't have courage to stand up and speak against BJP.,1,0
5194,"Dominar, LOL come-on bajaj at least think of a better name. ",1,0
5197,#NAME?,0,0
5200,"This is not originally Bollywood movie. This is a remake of a Telugu movie--
Arjun Reddy ",0,0
5204,Nice vedio,0,0
5216,Er Clive I think you need a history lesson on India/Pakistan before jumping to such conclusions mate.,2,0
5217,She is mental author,0,0
5221,Useless anchor n tv,0,0
5224,Anna know nothing. He is.illiterate old man now useless.,2,0
5227,LMFAO,0,0
5228,What a good reply,1,0
5229,An innocent citizen of India was murdered by a gang of thugs in Rajasthan!,1,0
5235,"If he had been so wrong,how he been winning  elections one after another. He represents all section of society consisting  of all religion  and castes. Being pro India, He is described  Hindu terrorist. Shame on such media. ",2,0
5236,"What else can you expect from criminal RSS,BJP, leaders in power. ",1,0
5240,lacs crores spent for 5 campaigning only from tax payers money.,1,0
5241,"Is debate about citizenship of India is nothing but a waste of time it is only
to provoked the sentiments of the minority community and arab Goswami is one
of the key players in thinking that his views are genuine rather than giving
the opposition to speak you should close down your channel is not worth
watching with stupid debate ",0,0
5242,So nice your video,0,0
5246,Were the two soldiers who were killed and mutilated at the Line of Control in Jammu and Kashmir on Monday morning lured to the spot and then ambushed?,1,0
5248,"U r correct.
Thanks for spreading the truth.Ã°Å¸â€˜Â ",0,0
5250,y dont govt form a special force to target existing naxalites group in diff areas n kill them .....,1,0
5258,The proposal of male to female was good rest of vedio was making me cry,0,0
5260,"This country requires cash at this moment, not your political speech. ",1,0
5261,"I really feel sorry for Indian Express presstitutes Shirish Kinder, the guy slapped by SRK. Given a chance these bootlickers will make Owasi President & Dawood as Prime Minister of India. ",2,0
5264,@MASK Thanks for making this video.,0,0
5269,Her language is like pig sitting in gutters.,0,0
5271,Very sad,0,0
5274,What happened deleted comments may be he is spying for CIA,1,0
5275,#NAME?,0,0
5276,Nice acting guys mind blowing,0,0
5277,"Sensex, Nifty, Midcap rally ahead of macro data. Nigel Neil D'Souza with all the market highlights of this hour. ",0,0
5279,First ask yr CM to respect his father.,1,0
5283,"India dont need thanos these kind of self destructive movies take out stupid
people automaticallyÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",0,0
5285,"Hi dear.  
I am Gay boy want some lesbian friend for genuine friendship and documentary
interview.  
Please contact me if any lesbian friend/sister want to give her interview. ",0,0
5287,She didn't mean the other babies are. Cmon. She was just referring to her own baby. And since it's her first child it's very obvious she's still learning to be a mother.,1,0
5291,"Look Where a Stupid Decision has taken us. Stop justifying it. Its a crack down on our economy, With no benefit at all. ",0,0
5292,Scripted and orchestrated by invisible hand of feku.,2,0
5295,True my friend,0,0
5296,Disagree all you want. Don't attack those you don't agree with. This shows your rant and intolerance.,1,0
5297,thankyou for the quote that u put back there it helped me.,0,0
5298,We support you sir.,0,0
5299,"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone? ",2,0
5300,"Who knew of a Republican Party of India women's wing before this ""controversy""? Made up controversies to publicise a political party.. ",2,0
5302,And end of the day how much ethics you speak..  top employer consider others as slaves..  never expected tatas go this low on ethics,0,0
5303,If planned rioters can be CMs & PMs than an MP who has just slapped must not be an issue. The society gets leaders which it deserves. #HinduTaliban,1,0
5305,"INDIA TV, how dare u to compare Cow with Animals, Cow is Godess, Gou mata ",1,0
5314,"Good that this plan has been taken into consideration, but why not proper planning ? ",1,0
5315,It's more like a funeral ceremony rather than a motorcycle launch event.,1,0
5319,"BJP Govt need only foreign money from Indian workers in abroad
But
Not take care of them 

Where is sushma? VK sing and Indian embassy? ",1,0
5323,Absolutely,0,0
5325,I'm not a salman fan mate but i think you are a fan of zee news nano chit in 2000 notes and lets not talk about intellect here coz people who have low intellect judge people based on their choices,1,0
5326,Im homosexual and really proud of it,0,0
5327,"I'm glad that someone can actually see and tell the absurdity of these kind of
movies ",0,0
5332,The way he did makes it a whole lot funnier,0,0
5333,Amazingly clarified,0,0
5337,"Very sad to hear these kind of words from her. You are very write to say that the time one spends with her child is most precious but you are forgetting that every working mother is trying to also spend quality time with their kids and fulfill their essential needs, which in your case is not a matter of concern. ",2,0
5342,Looks like a drug addict,0,0
5345,"Great movies heads up to the director, actor and all the cast and crew ",0,0
5347,I dont hav right to kill ur belief nd tell u to eat sumthing which is holy for you.....my point was why is that ur problem when it is not our religious belief,1,0
5349,Cool,0,0
5351,Like eating meat everyone has right to his wife whether to keep or not,1,0
5356,"First video, which haven't made fun or criticized after the verdict. Good
work!! ",0,0
5357,"Indian democracy : laws made to save the corrupt politicians. 
US democracy: laws made to save country from corrupt politicians ",1,0
5362,Hot,0,0
5363,Reluctant to speak in Parliament but don't waste any chance to speak outside as he hase no one to respond,1,0
5364,"Watched it.. What a Brilliant Romantic Movie after a long time.. Every Actor
has done justice to the character.. Songs are soul of the movie. ",0,0
5366,"There's something deeper that's not meeting the eye, for now. 
If sectorial events (referring to TCS results) do get into the boards to replace people, then TCS is the culprit, for, they failed in creating any Value. 
Anyways, disturbed with this news story. I even heard that SP are considering legal actions. 
Hope Tatas gain their strength now and retain their trust. 
Please be transparent Mr.Ratan Tata. ",0,0
5368,"I was only guy who don't like this movie at all. I knew this because I was
following this channel. Video (Dating Vs Career ) ",0,0
5369,If you are only interested in power then u will not get it,0,0
5373,EpicÃ°Å¸â€Â¥Ã°Å¸Ëœâ€š,0,0
5374,No one is gay physically. They are mentally created by western,0,0
5375,I'm sure journos might be wondering if they're in the right room,1,0
5377,When they are crossing the lines over humanity. Makes a scarecrow of themselves by way of human shields what is expected then. Mutual disobedience of laws.,1,0
5380,Woman shame on u,2,0
5381,"Wht BJP has to say on the behaviour of this goon MLA?  Why is BJP silent on this? This shows BJPs double standard n hypocrisy. It is no different fm SP,BSP, RJD politicians.This party too has many criminals n antisocial elements.But BJP wants to hide its sins under the carpet n busy in blaming others.
Who has authorised this BJP goon to misbehave with lady IPS officer while performing her duty.
Does BJP has the courage to suspend n expel this MLA fm party n case filed agnst him as oer law. ",2,0
5382,injustice gives the solution,0,0
5385,Dats y they r choosing greatest genocider communists?dats y they hv largest prvt army?,1,0
5389,"i hate it when one is unable to complete and is spoken over , cant understand
both sides. there should be some sort of mute button, and warning cards, on
debates like this. ",0,0
5392,Should Companies behave like runway robbers to make money.Their actions clearly show that the move by this insensitive govt. to demonetize notes of higher value was made to promote their business at the expense of over a billion people.Will they take responsibility for so many people who died standing in long queues.A woman at Kanpur had to deliver baby in bank premises .Shame on PM Modi and his bhakts for sacrificing humanity at the altar of these multinationals.,2,0
5400,This is just politics as it's been happening since long time. Someone should stop this .,1,0
5403,Join BJP bro thats your right place Ã°Å¸Â¤ÂÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,1,0
5404,This is how people die  with so many accidents,0,0
5407,Same sex marriage is still not legalised. You should know that.,0,0
5409,Fuck boy = Play Boy,0,0
5410,he is lost his popularity very beginning now he want to recover it so that is the most possible way to become a popular in india to say something against muslim community.,2,0
5411,Says the man who stole all the ideas from Tesla,2,0
5412,Shame bjp politics,2,0
5414,Seems to be reps of ghosts,0,0
5416,but you are going tom lose the series this time if you are not bringing karun Nair.,0,0
5418,Well said!,0,0
5422,"Dear friend, I have not got opportunity to watch the movie yet due to shows running housefull but your comment seems to inspired by communalism.. ",1,0
5425,So from now on. SADHUS and Sanyasis abandoned their Tapasya in jungle and mountains. They are now either politicians or businessmen. Thousands of young persons gave their lives never look after the positions after independence. But now those are supposed to uplift the characters of general public they themselves hankered after position and money.,1,0
5427,Muni I have no proof. But I am a common man and I have seen those videos on TV channels. If they were fake those channels should not have shown them. Onus of verifying truth is on channels and not viewers.  Beside I have not heard affected parties filing defamation suits against these channels.,0,0
5428,"When one speaks mute others. Otherwise ur debate will become sonorous and will
be avoided. ",0,0
5429,yes,0,0
5431,"Simple....she is funded by People's Republic of China for spreading naxalism
and maoism. She wants India's economic growth to minimize by causing chaos so,
China can easily become superpower after beating USA without having any
competition from India. Every left liberal around the world knows only India
can compete with China economically and militarily which they don't want to
see happening. ",0,0
5433,"Are u aware of the type of new note?
It hs a radio chip n can be tracked. ",1,0
5435,Nonsense it will better check on Google rather wasting time and kb.,2,0
5437,"Arnab, or people like Arundhati Roy are sponsored by enemies of India to keep
India from making progress. People like her should not be given any importance
and should be charged so that they are accountable for their seditious actions
and speech. ",0,0
5441,"Sir what about Apollo tyres and other tyre stocks 
For short term and long term ? ",0,0
5443,Pless,0,0
5445,"Idiot, how dare you to call the CM a Goon? Mind your language and try to live like a normal human. ",2,0
5446,"Hey dreamcatcher govt... Just look as to what's happening at the border I.e., LOC. Innumerous soldiers are being martyred every now and then. Stop all this nonsense of feeding milk and water and posting crap on social media and take a resolution or a God's sake plan to step up and do something rightful in need for our brave soldiers who died trying to save our country while we are too much busy doing nothing. Thanks. 
Sincerely,
An indian ",1,0
5450,Killing in the name of Durga is the new 72 virgins.,2,0
5451,First of all this is our constitution mistake to farm uniform civil code.if  Previous govt  could have do it earlier it will not be discussable matter to day. Perhaps may be vote bank .One thing I can't understand. For all crime they want IPC. WHY THEY DONT TRIPLE TALAQ TO BE IN IPC...even most of educated persons are not raise theire voice against this...,1,0
5453,Could you pls tell about sun pharma and lupin pharma,0,0
5455,"His frustration of being jobless nowadays pushes in such a deep shock, ",2,0
5457,"@MASK sen have ever you used pipe of a rifle as vegina?  
Then why do you have a mindset that they are always horny people ",0,0
5458,No way hindus can hate patriots like you Sir,2,0
5463,"why all of a sudden he's having this problem , cause not getting enough songs, I am no his fan now ",2,0
5465,Now those mullas barking on TV as spokesmen will not going to open their mouth because their mouth have been lock by sharia law .No Muslim will come forwards to assist this ladies . Feel sorry for her even my heart cried .I hope if I can assist her .,2,0
5467,"Seems they just paid intellectuals. Their only moto is destruction and
breaking of India. Government should out such people behind bars. No mercy. ",2,0
5470,"When all the world moves on with a new thrust we idiots are still discussing on others food. Idiots barking out here, if anyone comes up and tell eating aloo is against their believes will u stop eating aloo and produce lesser gas? btw pepper beef dry fry is really tasty, if you dont know ask your bjp mates in kerala, ",2,0
5472,Our forefathers were wise. They kept money with them only.,1,0
5477,"They were not rigid in religion, but things are changing now. ",1,0
5478,"Seems he forgot SC's order, wat to say to this retarded personality? ",2,0
5480,"Yes, 170,000 husbands have succumbed to Domestic Violence in 12 years with a
yearly average of 14,166 and yet the Govt. and the society are not only silent
about it but also silently laughing at it. Do our men deserve such a
treatment? Do we not need men's welfare ministry? ",0,0
5485,You lost 8 assembly election in last one year.,0,0
5487,What happened to breaking a coconut ! It was much simple and quick,1,0
5491,"Why use cops to fight a guerella insurgency in the jungle when real paramilitary troops can be created and be given a clear mandate?

CRPF is fighting with one arm tied,one eye closed and wrung with beuracratic hurdles that hinder equal benefits and logistical support.

You can't fight naxals with policeman.
You need real paramilitary units. ",1,0
5494,"Seems intelligence and security r at lowest. Certainly not competent governance. 
Big talks but no evidence of any plan or action to combat paki aggression or/and terrorist 
attacks. Poor poor poor. ",2,0
5499,Nope! Unless you've always got a stop loss. Though options are very risky. :P,1,0
5503,"You are very articulate in your language and thoughts. Well done and keep it
up. ",0,0
5506,What sense do you make of the rally in tyre stocks ?,0,0
5512,"5k extra for 128 gb model. Are you guys crazy ???
In U.S its just $40 extra i.e INR 2700 ",2,0
5517,"If doctors write generic name of the drug, they can't involve in 'commitment to pharma companies', which is lose business to doctors. ",0,0
5518,Awesome concept,0,0
5522,Hiii,0,0
5523,Indian media behave like prostitutes,2,0
5526,But the video has a good meaning and hillerious took,0,0
5530,It's just a movie. Far apart from the real Life.. that's it !!,0,0
5533,Yes we  remember u r biggest terrorist country in the world..& u will do anything against humanity !!,2,0
5534,Anna is bjp man,1,0
5540,Useless remark,2,0
5544,"He I talking about Indra Gandhi, that she not takes any action in 1971 like demonetization, modi Ji in 1971 the value of 1000 rupees is 12000 rupees nd that time only 12% population get effected but now 80% population r suffering, to take this brainless measure rnot required that time. Don't say anything rubbish without knowing, bjp always spread fake news. 
Sry for some grammatical mistake. ",2,0
5547,"Stop it bajaj, show the bike for the sake of humanity ",2,0
5548,I'm a lesbian too. Nice video :),0,0
5549,make a video about Big Boss,0,0
5550,But then why is ur holy books stating eating nd using of animals..correct me if im wrong,1,0
5552,How do u intend to deal hackers and secure these transactions.,1,0
5553,"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity. ",1,0
5555,How can someone produce bills for gold received from our ancestors,0,0
5556,Owo,0,0
5560,"And seriously terror has no religion. They are only misguided youth. BC who misguided them. If the terror has no religion, than Rapist has also no any intention of rape. His Harmon's misguided him. CRAP!!! I am not saying every Islam follower is terrorist. But why only zihadi doing this. ",2,0
5561,"U r absolutely right a prayer should give positiveness to the life it's so much irritating,anyone making you understand secularism just stay near by the loudspeakers than u know the real pain,everything should be in limits,but y some ppl trying to make this secular or non secular,it applies to all even temples also,but I never heard so much noise level from any temples. ",2,0
5563,Then tell all Khan actors to stop acting and singing in films.,2,0
5565,You best boss,0,0
5567,Thankyou so much,0,0
5569,"Kashmir was independent before partition and it remained independent till now.
Please indians read the contract of kashmir with India. India was only allowed
2 things  
1- Defense  
2- Currency ",0,0
5571,"You are given many Constitutional protections...However, reservation is not poverty alleviation scheme, it is there for only those social groups, historically who has been exploited, marginalized, rendered weaker. Muslims wanted window within OBCs, Supreme Court says, you can create subwindow within OBCs, without breaching 50% barrier, but not on the basis of religion. ",1,0
5572,"Oh rss is antisecular,and aimim is secular,even if it fights for election with anti Hindu agenda,hats off to cpm ",1,0
5574,Callum Talbot funny how even the worst enemies of the Prophet peace be upon him didnt consider it rape nor call him a paedo.  it was the norm back then to marry young.,1,0
5576,People will be happy if they have at 2 km,1,0
5578,"I haven't seen the movie but your review convinced me to actually NOT watch
the movie... ",0,0
5579,"Neel Patel I agree with you that They cheat people. I'm surprised to hear from a Gujarati. But I like Modi , He is the only better person in BJP, because he don't take any money or try to his family prosperous by corruption. But BJP is full of criminals and they cheat common people and stand with corporate and make people Fools. They promised jobs, Unemployment rate has gone high. It is said they are looting money by selling fuel at a high price and Corporate debt is cleared by the tool called demonetization. ",0,0
5580,"Good PM let corrupted leaders bark, you keep your word, we are seeing new hope with you ",1,0
5582,It appears so because after becoming her C.M anti -national activities has increased.,1,0
5585,When govt doesn't care about employment then Indians flee to foreign countries for work... We are bound to bear this all,1,0
5586,"Please do a fan meetup! We want to meet you in person. There are many
community centres in and near Saket that you can book for same. ",0,0
5587,Our country needs to unite and help muslim .. by not doing politics on this issue.. this father has shown what  india is made of..,1,0
5590,Good thing coming for the free loader loafers and usurpers.Of course the secular press will exaggerate it to the sky.,2,0
5592,Police is not safe in UP. Army should form police safety squad to save UP police.,1,0
5593,Why Indian Express have to try to defend his statement?,1,0
5595,How many of your hopes have materialised so far please. Your integrity is now doubtful.,2,0
5596,Y don't u bring political parties under RTI and IT,1,0
5598,Should wait for the situation to clear up and get some explanation from the Tatas.,0,0
5599,Better not him. We tax payers are limited ones and taken for granted. The politics should become transparent do that we can survive. Never ever the food products are so expensive.,0,0
5601,"Still a long way to go, you may be focusing on macro management and may be doing well to meet your political targets, but the major part of the country still have open and overhead wiring.....theft and power cut are everyday affairs. ",0,0
5602,Bro you studying law that's good. But calling a terrorist a terrorist doesn't require study of law.,1,0
5604,"Muslims get every type of support and voodwillto live in the society as honoured members but what do they give back to the society where they enter as refugees, persons in distress etc claiming that their rule is superior to all others, that they have the right to convert others to their religion , rape them   kill them. it is these that makes the matter different for them. Things will be a lot different if the adopt the policy of live nd ketlive. ",2,0
5606,"I am also living beside Temple, we have not create such a thing in mind,we Muslim respect all religion ,we don't thing that's bhajans, are disturbing us, ",1,0
5607,Just wait and see. We will respond very hard this time at our place and time.,1,0
5609,"this is totally insane if Kashmir citizen was not indian then way we need there country , we Indians occupied them so its our duty to protect them and provide them there basic needs and wants.. ",1,0
5610,"We win UP we save COWS , why we worry for soldiers , sleep in Ac room , why we want think about soldiers ",1,0
5611,"It's a simple logic guys, villagers or cow owners don't get benefit rearing cows until their natural death, so they had to sell to slaughter house for their benefit, or else left them outside of their own. Who is gonna take care of animals which if of no benefit, and population of cows eventually rises. Do some math guys, think also for those farmers, guys here talking with big mouth does not have those sense of hard work required to rear an animal ",1,0
5612,She belongs to a privileged class thats all I can say.. A lot of mothers who are working try to juggle both home and work and do it very efficiently. And still spend quality time with their kids. Also who said a puppy needs one hour.. Try having one :),1,0
5623,New theology in freedom struggle. By a Hindu marxist,1,0
5625,I agree with you,0,0
5628,"The goal was to attack on black money.
Change of goal digital money. Hahaha hahaha.
What a speaker. Why he is avoiding parliment. ",1,0
5630,"They even deny that they have lost all the wars fought against India so what else can you expect from a terrorist producing country? 
Let 'em bark, we don't give F ",2,0
5632,18+,0,0
5636,"Demonitisation  like a  medicine, it might be sour  but slowly and steadily ",1,0
5637,"All Indian Muslims are anti Indians just they are waiting to become how soon they will become majority people and grab India,and always their heart sympathy with Pakistan and out side they shows they love India,all farce. ",2,0
5642,"I'm eagerly waiting for the day when Airtel gets a taste of its shady practices.    It's really sad how TRAI continues to shield the big shot Mittal while he merrily loots the public with deceiving tariffs, inflated bills and poorest network. 
By the way,  Vodafone scrapped roaming charges months ago, so perhaps the media should act a little less blind and stop giving some companies fodder for publicity. ",1,0
5645,"@MASK luck Fair enough then ... The director's approach isn't very clear to
me however , may be it's misinterpreted , may be not . And can't comment on
the movie scenes . Started my comment stating that didn't watch it. ",0,0
5648,"@MASK gohel akshay is in india only for managing his business the moment his
acting carreer flops he'll take all his money to canada and wont return back
unless to attend events and will send his kids to earn in india too and then
return back to canada  ",0,0
5650,"Someone told me ki if you're trying to find out logics you must find it in
life not in films. So watch a movie with just nothing ",0,0
5652,please put english subtitles.,0,0
