,Unnamed: 0,id,tweet,offense,codemixed
2686,2686,1.583733149443322e+18,@MASK @MASK How many muslim children were taken to a Church?,0,0
1637,1637,1.5820152120428667e+18,"@MASK This is a law enforcement issue! Displaying the child’s face online is incomprehensible. And, in the event the acct was hijacked, a public lynching campaign makes u no better then the far right extreme we condemn. Involve the fbi. U should know better in u’r position. ",0,0
980,980,1.568965198811386e+18,"@MASK Only womens are getting into marital rape, why not mens.. this will create adverse effect in the humankind.. ",0,0
1079,1079,1.580713771185541e+18,"@MASK you aren't inundated with Judaism you're inundated with secularism.  Collectivism and Judaism are incompatible, secular media culture is not Jewish culture.  Jews are by no means a hegemony either. ",0,0
2121,2121,1.5835791368318031e+18,@MASK Perhaps KS could come to the table and apologise for the fact that his lockdown recommendations during Covid were universally dreadful and would have harmed the country’s fiscal situation far more than than the current reality.,0,0
4217,4217,1.1552885070965555e+18,"@MASK Muslims make up 15.8% of all convicts and 20.9% of all undertrials in jails across the country. This is higher than their share in the country’s population, which is 14.2%. But in some states, this gap is far wider.",0,0
3835,3835,1.5856993409073395e+18,@MASK You won't see players from these teams getting chances in IPL. Rather overrated Australian and English players.,0,0
4167,4167,1.1764689658176102e+18,"@MASK @MASK @MASK @MASK @MASK @MASK @MASK Undertrials are not convicts and do not need to be in jail clothes, they are free to wear own clothes. There are very strict norms laid down by SC whereby only a person who is violent or poses physical danger or is imminent flight risk can be restrained with handcuffs...",1,0
4354,4354,1.5859107675969943e+18,She was so funny 😂. She kept insisting on her son to call his wife and tell her he's in the emergency room because of her and he almost got a heart attack (which is not even true HAHAHA)😂😂😂😂,0,0
1401,1401,1.6007814255102157e+18,@MASK @MASK AWWA is playing an important role in empowering the families of Indian Army personnel.,0,0
2835,2835,1.5831831515174216e+18,"@MASK Nope. Islamophobes have no rational reasons to fear Islamic diktat.   Misogynist diktat about hijab for women only, effectively turning them into sexual objects, is a rational objection in a civilized world. ",1,0
4013,4013,1.5526145309033308e+18,@MASK You know under what section of IPC large No of people are undertrials including large No of women ? It’s has one of the lowest conviction rate among all section in single digits now falling every year because of fake cases even after SC judgement arbitrary arrests continue,1,0
209,209,1.5820198793721733e+18,@MASK Blocking legislation in Congress = reducing inflation.,0,0
1532,1532,1.5828527761528177e+18,@MASK Lynching,0,0
3249,3249,1.58357612901709e+18,@MASK But your running as a Marxist,1,0
3964,3964,1.556190978125443e+18,"@MASK While I have nothing positive to say about this regime, kindly educate us what steps were taken to free the poor undertrials during your time. In fact, many draconian laws were framed during Congress rule.",0,0
2151,2151,1.5835778764941804e+18,@MASK @MASK Why are not in prison for breaking lockdown rules?,0,0
5343,5343,1.5773578820852326e+18,"#avarodhs2  At the time of demonetisation i haven't felt bad, but I don't know the reason, after watching this series, I so thankful to @MASK ji and rest super staff and brave army team, who saved us from economic disaster. Hatsoff ",0,0
4292,4292,1.5859140827915428e+18,"@MASK I don’t usually give much of a care, I rarely get followed by genuine cookers, but I hope this isn’t the beginning of the end.",0,0
4162,4162,1.1789072862588723e+18,@MASK What about the thousands of undertrials? Why shud you get a priority / special treatment sir. Just coz you r a big shot?,0,0
4747,4747,1.5590182027131412e+18,"Golwalkar on 14August,1947. The people who come to power by the Kick of fate may give in our hands the Tricolour but it will never be respected and owned by Hindus.  A flag having three colours will certainly produce a very bad psychological effect and injurious to a country.",0,0
2328,2328,1.5835470647003914e+18,@MASK You also did away with any of the state tracking of COVID-19. That puts us in a really shitty spot for a very long winter. We could have used some of the $2 billion you are hoarding to continue with having a state Covid tracking program. You would rather have eyes anywhere else!,0,0
270,270,1.5820195414038528e+18,"@MASK Step away from the senator, everybody, before he gets struck by divine lightning for lying (again). Inflation is global. We are one of the world’s most energy independent countries, check the current gas prices in Europe, for example. ",0,0
4532,4532,1.584956425411129e+18,"@MASK Yes, it takes practice, but once you get the hang of the process to solve them it definitely becomes easier!",0,0
2192,2192,1.5835755165225203e+18,@MASK SECRET MARRIAGE IS THE BEST AND ESPECIALLY AS TEACHERS IM CHEESING SO HARD,0,0
915,915,1.575434031147393e+18,"So an abusive wife can have sex with her paramour, get pregnant and accuse her husband of marital rape which caused her forced pregnancy under MTP act. Good luck husbands stuck in abusive marriages with adulterous wives 😂😂😂 ",0,0
4987,4987,1.5801418073628055e+18,"To see how a lawyer’s effective persuasive skills can change the stance of the bench, follow the demonetisation case hearing. There were some brilliant instances of advocacy. Do check. ",0,0
1693,1693,1.5811506460653363e+18,"I’ve taken buses if needed and even asked for lift at times.   In these last 3 years; I got slapped with the UAPA charge, narrowly saved myself from the mob lynching in the Burari grounds, Delhi police filed a FIR against me. Despite all these and many more complaints I never ",0,0
3813,3813,1.58570703402385e+18,@MASK @MASK @MASK @MASK To win trophy u need luck not performance. Kohli was in his peek form from 2014 to 2019 but couldnt win the Cup. So just wait n see what happens. Rohit looks lucky since he won 5 IPL trophy but not sure.,0,0
279,279,1.5820194975481897e+18,"But by then, markets and econ conditions will be reflecting the real time changes we're seeing now.   Oil down despite big geopolitics, industrial commodities down, dollar up, stonks down - market is telling us to follow the recession playbook, not the inflation playbook.   end ",0,0
2325,2325,1.58354713259785e+18,"@MASK assuming small housing providers are evil, u r CLUELESS! For nearly 3 years,virtually one thousand days, renters have taken advantage of the situation created by the County and city’s ordinance by not paying rent because of alleged COVID-19 impacts. ",0,0
3636,3636,1.5858376872103813e+18,@MASK @MASK deserves an IPL contract immediately. He has been phenomenal in reviving Zimbabwe Cricket. Hats off to him. @MASK @MASK @MASK,0,0
2623,2623,1.58373520172467e+18,"@MASK Muslims harassing Hindus in UK, USA and Canada is a matter of concern .. hinduphobia.  Muslim@mob mentality ",0,0
4537,4537,1.5849290396049367e+18,well i hope rosé is happy and healthy that's all that matters,0,0
579,579,1.5820040172316303e+18,"@MASK Someone without empathy is also probably going to become a killer v easily. If you have turned your emotions off & you are preying upon weak humans, sooner or later you will Rape them or kill them! ",0,0
2585,2585,1.583736609643823e+18,"@MASK @MASK OK, you're racist.  He's Hindu, not a Muslim. ",0,0
3255,3255,1.583575730411098e+18,@MASK A marxist with a bullhorn is far better than the former with a machine gun.,0,0
1881,1881,1.575344819580412e+18,"@MASK @MASK @MASK @MASK Not sure if trolling, uninformed, or if you truly believe what you just said. ",0,0
5113,5113,1.580069256309674e+18,@MASK @MASK No . My point was it is easier to teach English supplementing mother tongue  in primary and leave English in professional courses . Replacing English in professional course is the equivalent of demonetisation of 2016 . Will put us back decades . But will help vested interests,0,0
4067,4067,1.5494371414191432e+18,@MASK @MASK Lakhs of less fortunate languish as undertrials in interim jails without bail for years - lawyers tell me they don’t even get a proper hearing and it’s usually date after date,0,0
2789,2789,1.583201233334022e+18,"What is more important in women's rights, getting the best education at a top University in Iran, or getting a police record for rioting? What is better for women not wearing a hijab or the brain under a hijab that is growing because of good education? ",1,0
4399,4399,1.585908174426878e+18,"@MASK @MASK No it doesn’t promote climate change deniers. Programmes such as Autumn watch and Richard Attenborough shows support the climate emergency. However right wing, Tory backed shows such as Question Time do promote climate change deniers. That is why I stopped watching #QT",0,0
3935,3935,1.5597409879534633e+18,Innocent until proven guilty.....yet 76% of prisoners in India are undertrials or pre-trial detention..Maybe arresting those people was necessary or maybe not...but once anyone lands in prison that individual is presumed guilty even before the trial.,0,0
1981,1981,1.58342984586999e+18,@MASK ABBOT THE CLOWN SCARING PEOPLE AGAIN! YOU ARE SCARIER THAN THESE MIGRANTS ☝️🤡🤣,1,0
2908,2908,1.5772069824609976e+18,"@MASK Excellent,i think it is the males,A good spot and hunting ground for Love Jihad. ",1,0
4827,4827,1.5805523746947315e+18,@MASK You will cry about demonetisation even in 2116.,1,0
160,160,1.5820201682887227e+18,@MASK Inflation is worldwide,0,0
158,158,1.5820201732253983e+18,"@MASK @MASK So, you’re saying because people in your bubble can buy an ice cream cone their are no inflation, fuel or expensive grocery issues. 🤦‍♀️ . ",0,0
1391,1391,1.6007916315818107e+18,To all Indian ARMY'S here do yall know about the fit India quiz today I have that fuckin quiz and I am so nervous 😭😭😭,0,0
5393,5393,1.5835762394149683e+18,"@MASK Broke the rules, oh come on !  In lockdown most woman suddenly seemed to have a best friend in their bubble who was a hairdresser ! ",0,0
400,400,1.5819996930177802e+18,@MASK @MASK @MASK Is Biden responsible for the UK's inflation too? and every other country going through it?,0,0
4091,4091,1.548290062189994e+18,@MASK Who are the large population of undertrials in jails? Non-brahmins. Our judiciary follows  Manu Smiriti. Manu Smiritis  made large population of undertrials in jails. Punishment of killing to Brahmin is tonsure his hair; for others is capital punishment. This is Hindu Law.,1,0
511,511,1.5820060017501263e+18,"@MASK I will vote YES on Prop 3 because I believe women facing a life-threatening ectopic pregnancy, victims of rape/incest must have access to an abortion.  I believe the government is not where vital decisions about a woman's health should be made. ",0,0
48,48,1.581564089561944e+18,"@MASK @MASK @MASK @MASK @MASK @MASK But you have a point about unskilled  people like the leadership of the country who are the actual hurdle to India's growth. I don't eat Onion so I don't care about onion prices, no one has entered our country, so we haven't lost our land, demonetisation will kill militancy etc. ",0,0
4932,4932,1.5802453171899146e+18,"@MASK Hmm, who will investigate? Just to satisfy the petitioner. Did demonetisation stop corruption? Is black money back? Did digital transactions increase? Has inflation reduced? Are jobs available? Countless questions unanswered!! ",1,0
695,695,1.5819361940440596e+18,"MARITAL RAPE, INTIMATE PARTNER RAPE is a REAL thing. Women do not OWE men their bodies, no matter their proximity of relationship with them. MEN! EDUCATE YOURSELVES! DO BETTER! .This is beyond ridiculous. ",0,0
1322,1322,1.304061145586774e+18,Ok. We love zoning 🥴. Reimagine it then to better serve the needs of our urban spaces. Use performance zoning and low impact development techniques in flood prone areas. Mandate special requirement and exactions for developing in areas that are flood prone.,0,0
4780,4780,1.5807713087904236e+18,@MASK Dear Indian Analyzer :- 1) The SC can ask for such files since everything in India is under Judicial Review.  2) SC is simply asking under which law did you ban 500 & 1000 notes 3) Under which law did you limit withdrawal at ATM's  4) How did demonetisation benefited the country,0,0
4052,4052,1.5500707680960553e+18,"@MASK Arnab got away quicker than Zoo. Apparently a few elite get away quickly than commoners like us. While Ketki served 40 days, there are many undertrials behind bar for years.. Not a judge, but the system is at fault.",0,0
4964,4964,1.5801937478070886e+18,"Usually a small amount of currency is pulled out of circulation by #Demonetisation. Pulling out of 86% of the nation's currency was a drastic act in 2016, did govt and RBI apply proper mind before taking such a decision? Were alternate methods to achieve objective considered? ",0,0
152,152,1.5820202423723663e+18,@MASK @MASK Ingraham and other white nationalists are so desperate to blame anything related to oil prices and inflation to Biden.  Most people I know buy unleaded gas currently 3.70 in Maryland,0,0
1786,1786,1.5743344060469084e+18,"@MASK If you are educated, then study about open defecation status report in india.. i can post link if you want .. ",0,0
5308,5308,1.5780374948008468e+18,"@MASK I'm sure your parents curse the day you were born. Such vitriol! Even evil must be ashamed of you. Anyway,  your livelihood depends on your rotten spewing..photo-ops are what Modi does. Mother standing in line during demonetisation, doesn't offer her a morsel. His life is fake! ",1,0
4843,4843,1.5805048142195835e+18,"@MASK @MASK Why all these businessmen not investing on any Core factory, why they are interested for agricultural land, ports,..& natural resources only after demonetisation. Bloody you are promoting colonialism in new get up. ",1,0
2517,2517,1.583671270276665e+18,"@MASK @MASK @MASK @MASK @MASK @MASK I got rejected 8 times in SSB, multiple times in private companies. I struggled for 7-8 years but kept developing skills instead of blaming it on caste or being a Bengali.   Also people with my last name come from UC, SC and OBC. ",0,0
5014,5014,1.5801206146142287e+18,"Chidambaram: Yes, they froze black money for a while but then very soon the storage value shifted to 2000 rupee notes.   #SupremeCourt #Demonetisation ",0,0
3574,3574,1.585850634062172e+18,@MASK Mr Hogg I'm sure that you're aware of existing rule to penalize this advantage; Indian women cricket team used it recently against England and was heavily trolled over it. #T20WorldCup  #BCCI @MASK,0,0
3806,3806,1.585711774686663e+18,@MASK We don't need Pakistani players in IPL.,1,0
1266,1266,1.545837179787772e+18,What’s all this flood I’m seeing in Lagos. That city is just a glorified slum suffering from urban poverty.,1,0
4093,4093,1.548274676413399e+18,"@MASK very rightly said by  hon chief justice of india, the undertrials are dumped in the jail and unless they have chance to be heard by hon judge they may be released or put back into the jail when they are found to be accussed in one or the other crime, but it take lot of lifetime.",0,0
4372,4372,1.5859100555298734e+18,"The amount of idiots I’ve seen asking if this river or that river is safe to cross in the high country on some 4wd/camping forums is mind boggling, 3 weeks of rain and every river in flood WTF do they think these rivers will be like 🤦🏼‍♂️ feel sorry for emergency workers this w.end",0,0
2808,2808,1.5831950068855153e+18,@MASK @MASK Women empowerment and free will is having the choice to choose between two options without being companied with consequences. So if a woman has the option of wearing or not wearing the hijab without any consequences yet she chooses to wear it then all the power to her 2/?,1,0
1153,1153,1.5806179278120796e+18,"Justice Gupta: Secularism can be practised by adopting a completely neutral approach towards religion or by a positive approach, wherein. though the state believes in and respects all religions, it does not favour any. #HijabVerdict ",0,0
4898,4898,1.5803863646796636e+18,"Forgot about #Demonetisation and other anti people measures, unless you are for class struggle! #Revolution ",0,0
489,489,1.5820066356977992e+18,"@MASK I got you, cause women can also ""enjoy"" the sensation during rape cause it's natural. ",1,0
3789,3789,1.585787379763118e+18,@MASK @MASK @MASK LOL! KL is a pressure batter and he can never play under pressure conditions. His stats prove that. He can play only when there’s no pressure situations. Applies the same to IPL matches!!,0,0
1884,1884,1.575324316597506e+18,@MASK @MASK @MASK @MASK @MASK Agree with u but the technology we use in mining or construction must be resist tectonics plates movement. I've only heard about the Gondwana Land. What would happened with it without moving?,0,0
471,471,1.5819991981947617e+18,@MASK Inflation is global. Pandemic and supply chain issues and war in Ukraine.,0,0
3976,3976,1.5551058649731768e+18,"NUMBER OF UNDERTRIALS At the end of 2019, more than one lakh people were lodged in Indian prisons as under-trials for more than a year. An undertrial is an unconvicted prisoner who is on trial in a court of law.   Cont. Reading",0,0
2150,2150,1.5835779179632394e+18,and i never think of him except on midnights like this 🌌,0,0
1208,1208,1.5467885165452493e+18,#Release_Shrafat_Ali Khan said the Buzdar administration had installed underground water tanks to store rainwater and prevent it from causing urban flash floods.  @MASK,0,0
788,788,1.581097040729477e+18,@MASK Yearning for the days of legal marital rape is genuinely insane. Like does she know what she’s saying bc what ???,0,0
5309,5309,1.5780336016769188e+18,@MASK What about Modi and his antics - he is the only one who can use his mother for self propaganda- make her stand in a q for money during demonetisation.,1,0
5077,5077,1.5800821205084529e+18,BIG BREAKING: Supreme Court agrees to hear arguments of the petitioners against the 2016 demonetisation policy.  Centre stressed upon how the issue was merely academic now but petitioners insisted that they issues are ‘very much alive’. Sr Adv P. Chidambaram begins arguments.,0,0
705,705,1.5818694535284367e+18,@MASK @MASK Whn we hear such stories on SM why no one put light about behavior of in-laws side towards girl?Is it any money demanded to girls family which they didn't fulfill & girl may be facing ordeals in family?Why we directly come to conclusion?  Gv strong suggestion 4 draft #MaritalRape,0,0
1787,1787,1.5743340319315067e+18,It was a great experience engaging with the Executive Secretary of the board and am excited about the new partnership we are working on to support government effort in tackling #OpenDefecation in public schools in the state.,0,0
2343,2343,1.5835461616079995e+18,"I recall Joe Biden saying 6 months ago to Americans that we are going to go through that, he referred to COVID 19. Well, the virus is getting stronger and keep spreading but Joe Biden still has hope the virus will just go away by itself ! ",0,0
3721,3721,1.585848752518361e+18,@MASK @MASK Take some bowlers from Zimbabwe in IPL,0,0
1512,1512,1.5986282156056655e+18,@MASK @MASK Wow Indian Army is on the go,0,0
1745,1745,1.5764181319581983e+18,"As a proud Hindu American, I do not have to support Lockheed Martins, Boeings, deep military industrial complexs gobal war program. Jackson, Mississippi do not have clean water, inflation is high and San Francisco open defecation is sad!!! ",0,0
1017,1017,1.5689031837702185e+18,"@MASK @MASK @MASK @MASK When one is young & inexperienced they tend to only see one side of the argument. The crime be it DV, 498a, or Maritalrape will be registered without any investigation & this is wrong.Her assumption that women don’t lie is immature if not malicious. ",0,0
221,221,1.582019815719334e+18,@MASK I note you don’t say it will actually reduce inflation. 🤔,0,0
4322,4322,1.5859125431676273e+18,@MASK There are plenty of climate scientists that also dispel the whole climate emergency nonsense!,0,0
15,15,1.581936509477073e+18,"#DEMONetisation was miscalculation of epic proportion. 15 lakh crore worth of currency was demonetized, it was expected that 4 lakh crore wouldnt be exchanged which would be RBIs profit and govt would benfit byway of dividends from RBI. Only 16,000 crores were not exchanged. ",0,0
3154,3154,1.5835868576399032e+18,Came very close to quoting Kate Bush in a legal brief today,0,0
322,322,1.582000280560087e+18,1/You know what pisses me off about my party? President Biden has low poll numbers because of inflation and gas prices. He can’t control that. He has led on passing a shit load of popular legislation including bipartisan legislation. Democrats are criticizing and refusing to be…,0,0
1253,1253,1.5460678381499228e+18,@MASK So my tweet says don't do proper urban and flood mitigation  Can you folks simply add to a narrative without seeking to pull down ?,0,0
2393,2393,1.583542496180986e+18,"@MASK @MASK @MASK @MASK I didn't have to worry about a virus killing me because HCW were required to have key vaccinations (polio, TB, measles, COVID-19, etc.). But if HCW no longer need vaccines, they would now put my life at risk. I have a right to safe and secure medical care based on my needs. ",0,0
1671,1671,1.5819783988383785e+18,@MASK Absolutely! Trying to erase white peoples or make white people feel guilty for being white is ignorant. You may get a few boot lickers and scared white women to say it when ganged up on but that is like mental lynching and come November this mess will stop,0,0
4808,4808,1.5806017323921815e+18,"@MASK Did BJP draft Art 370, demonetisation or even GST? How can they take credit of those drafts? I blame Congress for keeping those ready for BJP to steal today. ",0,0
3314,3314,1.3638768446766367e+18,"The way Christians and Muslims are taught to hate Modi in Kolkata, unbelievable. Spoke to two people today. Logic eludes them, they talk about farmer's bill and link it to Kejriwal's degrees 🤷🏻‍♀️ But they know one thing for certain: they have to hate Modi and Yogi. ",1,0
2619,2619,1.5837352674120376e+18,@MASK @MASK @MASK @MASK Strongly advise that you don't do the hike in sliders and socks! 🤣,0,0
469,469,1.5819992127360614e+18,"@MASK Bernie, all you and your party want to do is buy votes. You’re NOT GETTING ANOTHER CHANCE! Everything you have touched screwed us, crime is out of control, inflation, education, foreign policy, energy, taxes.  NO THERE IS NO CHANCE FOR YOUR PARTY WITH THE MIDDLE CLASS ",0,0
4105,4105,1.5475234918300751e+18,@MASK @MASK I can only speak about my experience. On a plea by FLAC it was Bhagwati who ordered that undertrials who were in prison for a longer period than the maximum sentence envisaged be released forthwith. We had an inmate who was in jail for six year for stealing cabbage from the field,0,0
3153,3153,1.583586926023803e+18,"@MASK @MASK @MASK @MASK @MASK All I see is a wall of text, and what I don't see is a good example of a thriving society based on Marxist principles.  Can't imagine why... ",0,0
5384,5384,1.5835768748772595e+18,“Even if you only have a page or two done send me what you have and you’ll get a 100 for turning it in on time”,0,0
2408,2408,1.5835414333272307e+18,@MASK He will circle back just like Oster does.,0,0
1145,1145,1.5806240123378767e+18,@MASK @MASK @MASK Is it? So there are no religious laws regarding what you are allowed to eat at all? What part du you miss under secularism to be a full class citizen? Under religious laws there are a lot. For example killing people of another religion. That is dangerous and not,1,0
1773,1773,1.5747857264237322e+18,Federal government in collaboration with @MASK is set to use FCT as open defecation-free model for other states to learn from. @MASK,0,0
658,658,1.5819793270378537e+18,@MASK @MASK Yet they think marital rape in Gone With the Wind is A-OK.  These fascists are disgusting.,1,0
5416,5416,1.583575198107738e+18,@MASK @MASK @MASK @MASK So your defense for someone refusing to believe the obvious theocratic takeover of state governements and is to spread lukewarm covid lockdown bullshit backed up by conspiracy theories. One is theocratic freaks taking away woman's rights and one is measures that helped save lives,1,0
4463,4463,1.58585880950725e+18,"@MASK @MASK It is written fact. Forget WhatsApp , 1947 there was No WhatsApp & Historians never used WhatsApp. Being Muslim Nehru always favoured his cousin Sheikh Abdullah & Jinnah at time of Bifurcation which happened with the consent of Gandhi who should have been killed in 1942 itself.",1,0
1381,1381,1.6008073019671552e+18,@MASK @MASK @MASK @MASK Any significant military achievements of bhokkas in Indian army after independence? Any PVCs or MVCs?,1,0
3604,3604,1.5858473391675884e+18,"@MASK @MASK @MASK @MASK @MASK Sports authorities primary focus should be players, not profit. This is a right move. This will encourage more to take up sport  and eventually will lead to more viewership, sponsors , profits.",0,0
3632,3632,1.585843724319617e+18,@MASK @MASK I think you got the answer yesterday.,0,0
999,999,1.5689223642678927e+18,Sexual violence against women (only) is covered under domestic violence law. What’s the need for marital rape law???? It will only be used as a weapon against men.,0,0
2203,2203,1.583575053710422e+18,@MASK you said it,0,0
1056,1056,1.5688594867268116e+18,"Proponents of the #MarriageStrike movement believe that a marital rape law could wrongfully prosecute innocent married men with false rape charges, especially as a means for wives to gain additional alimony in divorce cases. ~Extrace Today ",0,0
1148,1148,1.5806216351196447e+18,"@MASK Again feminist victim card, ""one way secularism"" & women victim card pro  @MASK ",1,0
2337,2337,1.5835467112803328e+18,@MASK Thanks to a reduction in covid19 spending and near trillion dollars in new taxes. Wow. Such a proud moment for people who only read headlines.,0,0
3360,3360,1.359266269967618e+18,@MASK - a good politician worries about the country he presides. What business you had to interfere in India's affairs? What do you know about farmer's bill. Did you read it?  You are a smart and educated man. Worry about us and concentrate what we the canadians need,0,0
3826,3826,1.5857011982122476e+18,"@MASK Dear Jai sir very very happy to read the news about equal pay, a big step from you ;really want to salute you for this decision. Can we have women IPL too for improvement and women empowerment;just a thought from my side",0,0
3609,3609,1.5858465198357873e+18,"@MASK @MASK new rules for run out,runs should not be considered,in case the batters completed before run out @MASK @MASK @MASK @MASK @MASK @MASK @MASK",0,0
4961,4961,1.5801987623030047e+18,@MASK 1. Demonetisation 2. Notes with embedded nano-chips 3. 15 lakhs,0,0
4715,4715,1.5608926709268193e+18,"@MASK didn't golwalkar say it was a purification process? Not sure if he meant rape, but certainly a brahmin engaged to have sex with a lower caste.",1,0
1928,1928,1.575158602012119e+18,"@MASK @MASK @MASK @MASK @MASK If nature provide an environment for living creatures than ofcourse it can take lives of humans. As u sow, so shall u reap. Brother ",0,0
4097,4097,1.548239798724227e+18,"@MASK Well l, the answer is, “In our criminal justice system, the process is the punishment. From hasty indiscriminate arrests to difficulty in obtaining bail, the process leading to prolonged incarceration of undertrials need urgent attention”😉😉😉",0,0
4003,4003,1.5532571887301468e+18,@MASK @MASK @MASK Policemen should be given character certificate...if any case like this their future generations should also be bared from entering police...whatever is the reason you can't beat a person like that..what he will do to in custody undertrials.police is more dangerous than criminals,1,0
1189,1189,1.5470902685746012e+18,"@MASK Thanks Harold. We live in an urban area well away from any hills or mountains... Ok, yeah, technically it's a flood-plain🤪🤣, but the local river is well managed with lots of room for expansion before rising water hits the first and second levies. That said ... ",0,0
3201,3201,1.5835814341573714e+18,"In December 1929, at a conference of Marxist historians, Joseph Stalin set the task of ""liquidating the kulaks as a class."" The terror against wealthy peasants was especially intense in the first months of 1930. ",0,0
4927,4927,1.5802513200320717e+18,According To Congress Demonetization Should Have Been Announced Publicly.  So That They Could Have Had Ample Of Time To Launder Money Via Back Channels.  Remote Control Sarkar : Only Motto - Looto Lootne Do! Went To Grave Since.  #Demonetisation #Demonetisation  #Demonetisation,1,0
255,255,1.5820196119138796e+18,"@MASK @MASK @MASK @MASK The world runs on dollars. Who is the only country allowed to print dollars? US is responsible for global inflation, period. ",0,0
5129,5129,1.5800645181302702e+18,"Solicitor General Tushar Mehta appears: As indicated by Your Lordships indicated, the questions of law might be academic. There might be some individuals issues. My suggestion is that they can be taken care of on admin side.   #SupremeCourt #Demonetisation ",0,0
3504,3504,1.5858616721323087e+18,"A train of thought I had:  Initially, when BCCI made it equal pay for both Teams, I thought why are both teams being paid equal when the Men's team is generating atleast 10x more revenue.   Then I said to myself, think from another perspective:",0,0
3334,3334,1.36170683117799e+18,@MASK @MASK speaking with Rana Ayyub about Modi is like speaking to Sean Hannity about Biden. There is centuries of colonialism/muslim rule in India which caused genocide and eradication of hindus much like what the colonials did to natives in USA. There is much more than just farmer's bill.,1,0
4441,4441,1.5848429669042217e+18,@MASK @MASK Absolutely it totally depends on who enforces Law  Indira Gandhi could have avoided 1984 but she wanted to score a big win LS elections and she did committed such a gruesome act,0,0
2435,2435,1.5837131613705708e+18,@MASK @MASK @MASK @MASK Ha ha there is no religion as Hindus. Prove it. Can a Brahmin marry a dalit? You liars playing politics in the name of Hinduism which never exists.,1,0
4057,4057,1.5500020193390633e+18,"An arrested person is denied bail only if he being outside will lead to destruction of evidence. If not, he should be let out on bail till the trial is over, as there is no reason to keep him as an undertrial. (God only knows Indian jails are full of undertrials) 8/n",0,0
3386,3386,1.5811653748126228e+18,@MASK The acquittal is based on mere violation of not taking a sanction under UAPA. The Bombay HC has not acquited them based on merits of the cases. the case against them stands.,0,0
1239,1239,1.5464051153130043e+18,"@MASK @MASK No 1 can survive floods, not the most advanced cities in the world. It's the urban flooding caused by avoidable circumstances like garage filled drains n smaller drains due to china cuttings. Zero investment on those over the years, no clean drinking water for richest city in PK ",0,0
5218,5218,1.5791329836464988e+18,@MASK @MASK @MASK DeMonetisation was sold as the solution for so many ills that I am shocked there are not #Bhakts  who believe it was the reason why the Sun  has continued without fail to rise in the East every morning.,1,0
189,189,1.5820199654605578e+18,@MASK As Ted Cruz & GOP voted against the inflation reduction act! So THEY could write misleading tweets like this one for ignorant maga! Shame on you Ted!,0,0
231,231,1.5820197480651817e+18,@MASK Ice cream and Inflation,0,0
1042,1042,1.56887290982502e+18,"@MASK @MASK Hi  @MASK  I agree with this tweet and criminalizing marital rape, but don't you think this law would be discriminatory if it doesn't include male victims? Please make your opinion on this clear since many MRAs are discrediting this law using this point ",0,0
5112,5112,1.580069300253393e+18,Divan: One thing I might just point out- As far as 77 78 demonetisation is concerned that decision eventually came in 1996 by constitution bench which examined the statute and thereafter went into individuals grievances.   #SupremeCourt #Demonetisation,0,0
5111,5111,1.5800695951884493e+18,Chidambaram: 1978 demonetisation was by a separate legislation of parliament.. ordinance followed by act. In 1948 or so there was another demonetisation by a separate act.   #SupremeCourt #Demonetisation,0,0
974,974,1.56897220818543e+18,@MASK @MASK Naah law should be neutral for marital rape. Women can force her husband for sex Men can be in intoxicated state nd she can force. So law should ne neutral. Misuse of biased law is more as compared to neutral law. Every country have gender neutral marital rape laws .,0,0
1358,1358,1.3018621898134323e+18,Flood Advisory issued September 04 at 7:07AM CDT until further notice by NWS The National Weather Service in Austin/San Antonio has issued a * Urban and Small Stream Flood Advisory for... Northwestern Caldwell County in south central Texas... East Central Hays County in sout…,0,0
931,931,1.575428542451503e+18,imagine being angry because the law said marital rape is a crime,0,0
2870,2870,1.5393178898360607e+18,"@MASK @MASK If he was Gandhian to core then you wouldn't have seen surgical strikes on Pakistan, giving free hand to army in J&K, abrogation of 370, 35A and Triple Talaq etc. Many things have to be done for show offs. It's the compulsion of world politics. ",1,0
4890,4890,1.5803955420094587e+18,Supreme Court directed Centre & RBI to file comprehensive affidavits to justify demonetisation rejecting govt's claim that the issue is academic & hearing it is a waste of time. SC also asked Centre to place all  communication to RBI to push demonetisation which were held back.,0,0
647,647,1.5820017236435968e+18,"@MASK Yep that’s how it works, I’m not gonna explain rape culture to you. I’m not gonna explain to a random person on Twitter that stastistically a VERY SMALL part of accusations are false, and that the victim does not benefit at all from making history like that public ",0,0
1505,1505,1.5986377313701435e+18,Tl says indian armys are unbathed in sync because same,0,0
5050,5050,1.5800906217499607e+18,"Justice Gavai: Isn't there an inbuilt safeguard in S 26(2)?  Chidambaram: Yes, that is exactly the pt, the recommendation must come from the RBI.  Justice BVN: What if no recommendation comes from RBI, is the govt helpless?  #Demonetisation #SupremeCourtofIndia ",0,0
3564,3564,1.5858524364507215e+18,@MASK @MASK @MASK Is there any data on Caste wise paygap. Gender empowerment is one aspect of DEI but what about caste?,0,0
4244,4244,1.1416780721495818e+18,@MASK She will be given bail again. Women are not detained for long as undertrials under our legal system. All she has do is cry and say she's a victim and support will pour in for her and NGO's will start gathering funds for defending her,0,0
776,776,1.581326629887828e+18,"@MASK His biggest weapon, Marital rape law is coming. Brace harder. ",0,0
